        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            Re{I[3][1]} (A),            Im{I[3][1]} (A),            Re{I[4][1]} (A),            Im{I[4][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A),            Re{I[3][2]} (A),            Im{I[3][2]} (A),            Re{I[4][2]} (A),            Im{I[4][2]} (A),            I_inc[3][3] (A),            Re{I[1][3]} (A),            Im{I[1][3]} (A),            Re{I[2][3]} (A),            Im{I[2][3]} (A),            Re{I[3][3]} (A),            Im{I[3][3]} (A),            Re{I[4][3]} (A),            Im{I[4][3]} (A),            I_inc[4][4] (A),            Re{I[1][4]} (A),            Im{I[1][4]} (A),            Re{I[2][4]} (A),            Im{I[2][4]} (A),            Re{I[3][4]} (A),            Im{I[3][4]} (A),            Re{I[4][4]} (A),            Im{I[4][4]} (A)
 2.12800000e+02,        +1.414213562373e-01,        +9.496320000469e-02,        -4.105017540116e-02,        -4.826495898193e-02,        -4.472958599267e-02,        -3.181413292588e-02,        +7.929724499513e-02,        -1.548074303227e-03,        -4.763801592430e-02,        +1.414213562373e-01,        -4.826495898193e-02,        -4.472958599267e-02,        +9.496650488009e-02,        -4.116498716405e-02,        -1.504391963302e-03,        -4.757067477743e-02,        -3.180108731071e-02,        +7.929406358076e-02,        +1.414213562373e-01,        -3.181413292588e-02,        +7.929724499513e-02,        -1.504391963299e-03,        -4.757067477743e-02,        +9.496950256800e-02,        -4.114253844498e-02,        -4.826744969951e-02,        -4.473450437199e-02,        +1.414213562373e-01,        -1.548074303227e-03,        -4.763801592430e-02,        -3.180108731071e-02,        +7.929406358076e-02,        -4.826744969951e-02,        -4.473450437199e-02,        +9.493600138458e-02,        -4.102575963150e-02
 2.14400000e+02,        +1.414213562373e-01,        +9.285757855663e-02,        -4.061122665351e-02,        -4.833816631011e-02,        -4.359517103270e-02,        -2.888890310808e-02,        +7.968279324409e-02,        -2.810228713475e-03,        -4.831791189433e-02,        +1.414213562373e-01,        -4.833816631011e-02,        -4.359517103270e-02,        +9.285997952644e-02,        -4.072785357432e-02,        -2.762928990673e-03,        -4.825231945725e-02,        -2.887595379546e-02,        +7.967894036864e-02,        +1.414213562373e-01,        -2.888890310808e-02,        +7.968279324409e-02,        -2.762928990672e-03,        -4.825231945725e-02,        +9.286361428716e-02,        -4.070544055298e-02,        -4.834100211377e-02,        -4.360003685761e-02,        +1.414213562373e-01,        -2.810228713475e-03,        -4.831791189433e-02,        -2.887595379546e-02,        +7.967894036864e-02,        -4.834100211377e-02,        -4.360003685761e-02,        +9.283086167827e-02,        -4.058590061767e-02
 2.16000000e+02,        +1.414213562373e-01,        +9.081341390949e-02,        -4.007649292858e-02,        -4.838865838284e-02,        -4.251907732463e-02,        -2.600226330030e-02,        +7.995511155783e-02,        -4.101993768084e-03,        -4.892492210134e-02,        +1.414213562373e-01,        -4.838865838284e-02,        -4.251907732463e-02,        +9.081483927674e-02,        -4.019491933178e-02,        -4.051202027452e-03,        -4.886123555437e-02,        -2.598944404612e-02,        +7.995059711899e-02,        +1.414213562373e-01,        -2.600226330030e-02,        +7.995511155783e-02,        -4.051202027453e-03,        -4.886123555438e-02,        +9.081909580117e-02,        -4.017255929189e-02,        -4.839183884448e-02,        -4.252386845351e-02,        +1.414213562373e-01,        -4.101993768084e-03,        -4.892492210134e-02,        -2.598944404611e-02,        +7.995059711899e-02,        -4.839183884448e-02,        -4.252386845351e-02,        +9.078720915588e-02,        -4.005030136723e-02
 2.17600000e+02,        +1.414213562373e-01,        +8.883457531032e-02,        -3.945235504436e-02,        -4.842227597263e-02,        -4.149941994937e-02,        -2.315820822776e-02,        +8.011993524285e-02,        -5.417652830421e-03,        -4.946033702807e-02,        +1.414213562373e-01,        -4.842227597262e-02,        -4.149941994937e-02,        +8.883495356437e-02,        -3.957255994436e-02,        -5.363498372486e-03,        -4.939870224955e-02,        -2.314555118173e-02,        +8.011477061279e-02,        +1.414213562373e-01,        -2.315820822776e-02,        +8.011993524285e-02,        -5.363498372487e-03,        -4.939870224955e-02,        +8.883981657893e-02,        -3.955026831657e-02,        -4.842579920097e-02,        -4.150411452669e-02,        +1.414213562373e-01,        -5.417652830421e-03,        -4.946033702806e-02,        -2.314555118173e-02,        +8.011477061278e-02,        -4.842579920097e-02,        -4.150411452669e-02,        +8.880890898590e-02,        -3.942534353916e-02
 2.19200000e+02,        +1.414213562373e-01,        +8.692431858878e-02,        -3.874521779934e-02,        -4.844434810756e-02,        -4.053393034086e-02,        -2.036013296758e-02,        +8.018300734825e-02,        -6.751981675170e-03,        -4.992580977569e-02,        +1.414213562373e-01,        -4.844434810756e-02,        -4.053393034086e-02,        +8.692357893911e-02,        -3.886717500291e-02,        -6.694596774155e-03,        -4.986636175574e-02,        -2.034766866664e-02,        +8.017720515625e-02,        +1.414213562373e-01,        -2.036013296758e-02,        +8.018300734825e-02,        -6.694596774153e-03,        -4.986636175574e-02,        +8.692903335802e-02,        -3.884496548059e-02,        -4.844821083250e-02,        -4.053850689251e-02,        +1.414213562373e-01,        -6.751981675171e-03,        -4.992580977569e-02,        -2.034766866664e-02,        +8.017720515625e-02,        -4.844821083249e-02,        -4.053850689251e-02,        +8.689921302966e-02,        -3.871743242475e-02
 2.20800000e+02,        +1.414213562373e-01,        +8.508531671708e-02,        -3.796145327140e-02,        -4.845969393834e-02,        -3.962003336629e-02,        -1.761086477946e-02,        +8.015002177901e-02,        -8.100245371583e-03,        -5.032327893999e-02,        +1.414213562373e-01,        -4.845969393834e-02,        -3.962003336629e-02,        +8.508338958546e-02,        -3.808513153718e-02,        -8.039764421704e-03,        -5.026614225141e-02,        -1.759862216349e-02,        +8.014359570919e-02,        +1.414213562373e-01,        -1.761086477946e-02,        +8.015002177900e-02,        -8.039764421702e-03,        -5.026614225141e-02,        +8.508942064267e-02,        -3.806301619756e-02,        -4.846389159825e-02,        -3.962447087917e-02,        +1.414213562373e-01,        -8.100245371583e-03,        -5.032327893999e-02,        -1.759862216349e-02,        +8.014359570919e-02,        -4.846389159825e-02,        -3.962447087917e-02,        +8.506079042487e-02,        -3.793294028016e-02
 2.22400000e+02,        +1.414213562373e-01,        +8.331969472348e-02,        -3.710735138439e-02,        -4.847263287639e-02,        -3.875491730214e-02,        -1.491269934834e-02,        +8.002657372227e-02,        -9.458186836566e-03,        -5.065489864015e-02,        +1.414213562373e-01,        -4.847263287639e-02,        -3.875491730214e-02,        +8.331651219062e-02,        -3.723271462923e-02,        -9.394745604017e-03,        -5.060018795024e-02,        -1.490070579457e-02,        +8.001953832753e-02,        +1.414213562373e-01,        -1.491269934834e-02,        +8.002657372227e-02,        -9.394745604013e-03,        -5.060018795024e-02,        +8.332310555274e-02,        -3.721070405730e-02,        -4.847715970632e-02,        -3.875919528916e-02,        +1.414213562373e-01,        -9.458186836567e-03,        -5.065489864015e-02,        -1.490070579457e-02,        +8.001953832753e-02,        -4.847715970632e-02,        -3.875919528915e-02,        +8.329576251663e-02,        -3.707815692615e-02
 2.24000000e+02,        +1.414213562373e-01,        +8.162906762293e-02,        -3.618907773266e-02,        -4.848700127869e-02,        -3.793559639609e-02,        -1.226744010427e-02,        +7.981811738270e-02,        -1.082200878179e-02,        -5.092297601486e-02,        +1.414213562373e-01,        -4.848700127868e-02,        -3.793559639609e-02,        +8.162456382756e-02,        -3.631608527525e-02,        -1.075574375823e-02,        -5.087079662364e-02,        -1.225572147693e-02,        +7.981048791545e-02,        +1.414213562373e-01,        -1.226744010427e-02,        +7.981811738270e-02,        -1.075574375824e-02,        -5.087079662364e-02,        +8.163170568926e-02,        -3.629418868835e-02,        -4.849185039735e-02,        -3.793969494759e-02,        +1.414213562373e-01,        -1.082200878179e-02,        -5.092297601486e-02,        -1.225572147693e-02,        +7.981048791546e-02,        -4.849185039736e-02,        -3.793969494759e-02,        +8.160574080050e-02,        -3.615924760508e-02
 2.25600000e+02,        +1.414213562373e-01,        +8.001458016278e-02,        -3.521263845112e-02,        -4.850617410663e-02,        -3.715896597815e-02,        -9.676439418719e-03,        +7.952993082058e-02,        -1.218835062717e-02,        -5.112991622724e-02,        +1.414213562373e-01,        -4.850617410663e-02,        -3.715896597815e-02,        +8.000869165240e-02,        -3.534124528373e-02,        -1.211939847924e-02,        -5.108036461944e-02,        -9.665020130835e-03,        +7.952172308053e-02,        +1.414213562373e-01,        -9.676439418718e-03,        +7.952993082058e-02,        -1.211939847924e-02,        -5.108036461944e-02,        +8.001636881609e-02,        -3.531947065517e-02,        -4.851133760082e-02,        -3.716286580119e-02,        +1.414213562373e-01,        -1.218835062717e-02,        -5.112991622724e-02,        -9.665020130837e-03,        +7.952172308053e-02,        -4.851133760082e-02,        -3.716286580119e-02,        +7.999186667582e-02,        -3.518221788169e-02
 2.27200000e+02,        +1.414213562373e-01,        +7.847694733363e-02,        -3.418385176148e-02,        -4.853309016073e-02,        -3.642185030045e-02,        -7.140640628346e-03,        +7.916708752992e-02,        -1.355426177891e-02,        -5.127817480435e-02,        +1.414213562373e-01,        -4.853309016073e-02,        -3.642185030045e-02,        +7.846961336779e-02,        -3.431400884190e-02,        -1.348275888727e-02,        -5.123133920434e-02,        -7.129543712741e-03,        +7.915831772849e-02,        +1.414213562373e-01,        -7.140640628346e-03,        +7.916708752992e-02,        -1.348275888727e-02,        -5.123133920434e-02,        +7.847781330903e-02,        -3.429236302223e-02,        -4.853855916571e-02,        -3.642553274721e-02,        +1.414213562373e-01,        -1.355426177891e-02,        -5.127817480435e-02,        -7.129543712740e-03,        +7.915831772850e-02,        -4.853855916571e-02,        -3.642553274721e-02,        +7.845485196015e-02,        -3.415288521817e-02
 2.28800000e+02,        +1.414213562373e-01,        +7.701649475503e-02,        -3.310832571226e-02,        -4.857027967685e-02,        -3.572104344846e-02,        -4.660619996182e-03,        +7.873443428134e-02,        -1.491717248644e-02,        -5.137021697434e-02,        +1.414213562373e-01,        -4.857027967685e-02,        -3.572104344846e-02,        +7.700765756263e-02,        -3.323998026855e-02,        -1.484325456726e-02,        -5.132617789481e-02,        -4.649867183224e-03,        +7.872511892218e-02,        +1.414213562373e-01,        -4.660619996182e-03,        +7.873443428134e-02,        -1.484325456726e-02,        -5.132617789481e-02,        +7.701636848320e-02,        -3.321846910348e-02,        -4.857604445194e-02,        -3.572449053528e-02,        +1.414213562373e-01,        -1.491717248644e-02,        -5.137021697434e-02,        -4.649867183224e-03,        +7.872511892218e-02,        -4.857604445194e-02,        -3.572449053528e-02,        +7.699501927522e-02,        -3.307685674053e-02
 2.30400000e+02,        +1.414213562373e-01,        +7.563319820397e-02,        -3.199144155525e-02,        -4.861989325400e-02,        -3.505334378231e-02,        -2.236627878143e-03,        +7.823657467981e-02,        -1.627486330847e-02,        -5.140848354860e-02,        +1.414213562373e-01,        -4.861989325400e-02,        -3.505334378231e-02,        +7.562280319717e-02,        -3.212453739718e-02,        -1.619866511004e-02,        -5.136731432557e-02,        -2.226239678048e-03,        +7.822673045443e-02,        +1.414213562373e-01,        -2.236627878143e-03,        +7.823657467981e-02,        -1.619866511004e-02,        -5.136731432557e-02,        +7.563201406717e-02,        -3.210316584160e-02,        -4.862594325258e-02,        -3.505653820070e-02,        +1.414213562373e-01,        -1.627486330847e-02,        -5.140848354860e-02,        -2.226239678046e-03,        +7.822673045442e-02,        -4.862594325258e-02,        -3.505653820070e-02,        +7.561234157287e-02,        -3.195951263910e-02
 2.32000000e+02,        +1.414213562373e-01,        +7.432672170502e-02,        -3.083834216005e-02,        -4.868373126046e-02,        -3.441558244221e-02,        +1.313714872331e-04,        +7.767785784661e-02,        -1.762543404223e-02,        -5.139536282165e-02,        +1.414213562373e-01,        -4.868373126046e-02,        -3.441558244221e-02,        +7.431471765249e-02,        -3.097281999191e-02,        -1.754708910908e-02,        -5.135713012974e-02,        +1.413756994442e-04,        +7.766750154425e-02,        +1.414213562373e-01,        +1.313714872337e-04,        +7.767785784661e-02,        -1.754708910908e-02,        -5.135713012974e-02,        +7.432441824318e-02,        -3.095159221948e-02,        -4.869005519390e-02,        -3.441850756319e-02,        +1.414213562373e-01,        -1.762543404223e-02,        -5.139536282165e-02,        +1.413756994453e-04,        +7.766750154425e-02,        -4.869005519390e-02,        -3.441850756319e-02,        +7.430648022035e-02,        -3.080599460434e-02
 2.33600000e+02,        +1.414213562373e-01,        +7.309645373924e-02,        -2.965392485367e-02,        -4.876327302928e-02,        -3.380464649355e-02,        +2.443662009826e-03,        +7.706237162091e-02,        -1.896727280584e-02,        -5.133316792015e-02,        +1.414213562373e-01,        -4.876327302928e-02,        -3.380464649355e-02,        +7.308279290213e-02,        -2.978972258408e-02,        -1.888691330298e-02,        -5.129793226353e-02,        +2.453263908201e-03,        +7.705152005139e-02,        +1.414213562373e-01,        +2.443662009826e-03,        +7.706237162091e-02,        -1.888691330298e-02,        -5.129793226353e-02,        +7.309297381082e-02,        -2.976864209222e-02,        -4.876985892450e-02,        -3.380728636661e-02,        +1.414213562373e-01,        -1.896727280584e-02,        -5.133316792015e-02,        +2.453263908200e-03,        +7.705152005139e-02,        -4.876985892450e-02,        -3.380728636661e-02,        +7.307682120287e-02,        -2.962119868526e-02
 2.35200000e+02,        +1.414213562373e-01,        +7.194154125333e-02,        -2.844283808002e-02,        -4.885970530262e-02,        -3.321749730176e-02,        +4.700739920498e-03,        +7.639393968406e-02,        -2.029902581582e-02,        -5.122411901848e-02,        +1.414213562373e-01,        -4.885970530262e-02,        -3.321749730176e-02,        +7.192617948733e-02,        -2.857989112516e-02,        -2.021678240593e-02,        -5.119193519385e-02,        +4.709922142141e-03,        +7.638260961245e-02,        +1.414213562373e-01,        +4.700739920498e-03,        +7.639393968406e-02,        -2.021678240593e-02,        -5.119193519385e-02,        +7.193683215559e-02,        -2.855896083548e-02,        -4.886654055328e-02,        -3.321983664958e-02,        +1.414213562373e-01,        -2.029902581582e-02,        -5.122411901848e-02,        +4.709922142140e-03,        +7.638260961245e-02,        -4.886654055328e-02,        -3.321983664958e-02,        +7.192250912498e-02,        -2.840977196503e-02
 2.36800000e+02,        +1.414213562373e-01,        +7.086092125803e-02,        -2.720948129758e-02,        -4.897394951600e-02,        -3.265118472031e-02,        +6.903280298780e-03,        +7.567612203408e-02,        -2.161956827104e-02,        -5.107032984528e-02,        +1.414213562373e-01,        -4.897394951600e-02,        -3.265118472031e-02,        +7.084381808494e-02,        -2.734772287515e-02,        -2.153557003771e-02,        -5.104124737459e-02,        +6.912026358908e-03,        +7.566433012589e-02,        +1.414213562373e-01,        +6.903280298780e-03,        +7.567612203408e-02,        -2.153557003771e-02,        -5.104124737459e-02,        +7.085493481141e-02,        -2.732694522940e-02,        -4.898102092715e-02,        -3.265320893052e-02,        +1.414213562373e-01,        -2.161956827104e-02,        -5.107032984528e-02,        +6.912026358908e-03,        +7.566433012589e-02,        -4.898102092715e-02,        -3.265320893052e-02,        +7.084247880043e-02,        -2.717611247249e-02
 2.38400000e+02,        +1.414213562373e-01,        +6.985334989645e-02,        -2.595800756933e-02,        -4.910668762634e-02,        -3.210285765341e-02,        +9.052106078411e-03,        +7.491221827322e-02,        -2.292797664179e-02,        -5.087379792795e-02,        +1.414213562373e-01,        -4.910668762634e-02,        -3.210285765341e-02,        +6.983446854873e-02,        -2.609736898097e-02,        -2.284235105242e-02,        -5.084786145921e-02,        +9.060400287208e-03,        +7.489998104901e-02,        +1.414213562373e-01,        +9.052106078411e-03,        +7.491221827322e-02,        -2.284235105242e-02,        -5.084786145922e-02,        +6.984604249743e-02,        -2.607674603281e-02,        -4.911398145287e-02,        -3.210455276817e-02,        +1.414213562373e-01,        -2.292797664179e-02,        -5.087379792795e-02,        +9.060400287209e-03,        +7.489998104901e-02,        -4.911398145287e-02,        -3.210455276816e-02,        +6.983548431154e-02,        -2.592437178345e-02
 2.40000000e+02,        +1.414213562373e-01,        +6.891742893904e-02,        -2.469232834176e-02,        -4.925838628417e-02,        -3.156977152145e-02,        +1.114815957849e-02,        +7.410527321523e-02,        -2.422350256739e-02,        -5.063639805542e-02,        +1.414213562373e-01,        -4.925838628417e-02,        -3.156977152145e-02,        +6.889673638046e-02,        -2.483273924255e-02,        -2.413637546966e-02,        -5.061364773070e-02,        +1.115598696027e-02,        +7.409260701333e-02,        +1.414213562373e-01,        +1.114815957849e-02,        +7.410527321523e-02,        -2.413637546966e-02,        -5.061364773070e-02,        +6.890876158562e-02,        -2.481227274554e-02,        -4.926588826302e-02,        -3.157112422585e-02,        +1.414213562373e-01,        -2.422350256739e-02,        -5.063639805542e-02,        +1.115598696027e-02,        +7.409260701333e-02,        -4.926588826302e-02,        -3.157112422585e-02,        +6.890012549487e-02,        -2.465845980908e-02
