 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 7.50094520e-10  7.36991941e-01  7.36935412e-01  7.36980906e-01  7.36966820e-01  7.27990799e-01  7.29702425e-01  7.28646935e-01  7.28671470e-01 
 7.50552592e-10  7.36992729e-01  7.36933215e-01  7.36986582e-01  7.36966905e-01  7.27997389e-01  7.29701648e-01  7.28643607e-01  7.28679873e-01 
 7.51036163e-10  7.36991136e-01  7.36931600e-01  7.36992062e-01  7.36965733e-01  7.28003511e-01  7.29699177e-01  7.28645259e-01  7.28688232e-01 
 7.51592347e-10  7.36986792e-01  7.36931227e-01  7.36995764e-01  7.36963423e-01  7.28006759e-01  7.29695584e-01  7.28651453e-01  7.28695924e-01 
 7.52256925e-10  7.36980094e-01  7.36932979e-01  7.36995505e-01  7.36960150e-01  7.28002909e-01  7.29692738e-01  7.28659732e-01  7.28701332e-01 
 7.52844669e-10  7.36974868e-01  7.36935896e-01  7.36991616e-01  7.36957597e-01  7.27992385e-01  7.29693168e-01  7.28663747e-01  7.28702744e-01 
 7.53304658e-10  7.36972354e-01  7.36938497e-01  7.36986852e-01  7.36956523e-01  7.27980556e-01  7.29695914e-01  7.28662736e-01  7.28702280e-01 
 7.53753702e-10  7.36971929e-01  7.36940744e-01  7.36981633e-01  7.36956676e-01  7.27967730e-01  7.29700523e-01  7.28657224e-01  7.28701436e-01 
 7.54235656e-10  7.36973994e-01  7.36942210e-01  7.36976752e-01  7.36958006e-01  7.27955043e-01  7.29706847e-01  7.28646389e-01  7.28701240e-01 
 7.54822638e-10  7.36979362e-01  7.36942129e-01  7.36973532e-01  7.36960723e-01  7.27944599e-01  7.29714729e-01  7.28628528e-01  7.28703447e-01 
 7.55505301e-10  7.36986909e-01  7.36939743e-01  7.36974639e-01  7.36964338e-01  7.27941682e-01  7.29721599e-01  7.28607049e-01  7.28710270e-01 
 7.56036312e-10  7.36991686e-01  7.36936893e-01  7.36978859e-01  7.36966623e-01  7.27945584e-01  7.29724096e-01  7.28593788e-01  7.28718374e-01 
 7.56492804e-10  7.36993890e-01  7.36934324e-01  7.36984285e-01  7.36967409e-01  7.27951687e-01  7.29723899e-01  7.28587050e-01  7.28726467e-01 
 7.56962164e-10  7.36993753e-01  7.36932166e-01  7.36990317e-01  7.36966863e-01  7.27958459e-01  7.29721668e-01  7.28585499e-01  7.28734804e-01 
 7.57453764e-10  7.36991083e-01  7.36931022e-01  7.36995401e-01  7.36965161e-01  7.27963758e-01  7.29718007e-01  7.28588896e-01  7.28742466e-01 
 7.58066190e-10  7.36985359e-01  7.36931634e-01  7.36998058e-01  7.36962177e-01  7.27964879e-01  7.29713660e-01  7.28596627e-01  7.28749226e-01 
 7.58767421e-10  7.36978313e-01  7.36934542e-01  7.36995735e-01  7.36958769e-01  7.27957064e-01  7.29711821e-01  7.28603953e-01  7.28752717e-01 
 7.59305043e-10  7.36974349e-01  7.36937498e-01  7.36990916e-01  7.36956985e-01  7.27945219e-01  7.29713715e-01  7.28605106e-01  7.28752904e-01 
 7.59771048e-10  7.36972877e-01  7.36939925e-01  7.36985438e-01  7.36956737e-01  7.27932437e-01  7.29717791e-01  7.28601277e-01  7.28752287e-01 
 7.60283018e-10  7.36973907e-01  7.36941736e-01  7.36979552e-01  7.36957870e-01  7.27918410e-01  7.29724192e-01  7.28591280e-01  7.28752101e-01 
 7.60792271e-10  7.36977516e-01  7.36942131e-01  7.36975406e-01  7.36959974e-01  7.27907338e-01  7.29731299e-01  7.28576350e-01  7.28753574e-01 
 7.61447015e-10  7.36984257e-01  7.36940445e-01  7.36974312e-01  7.36963125e-01  7.27900667e-01  7.29739059e-01  7.28554294e-01  7.28758959e-01 
 7.62224667e-10  7.36991279e-01  7.36936488e-01  7.36979037e-01  7.36966018e-01  7.27903518e-01  7.29743493e-01  7.28532638e-01  7.28769832e-01 
 7.62737628e-10  7.36993618e-01  7.36933632e-01  7.36984677e-01  7.36966762e-01  7.27909763e-01  7.29743049e-01  7.28524322e-01  7.28778621e-01 
 7.63199132e-10  7.36993520e-01  7.36931460e-01  7.36990445e-01  7.36966048e-01  7.27916181e-01  7.29740504e-01  7.28522199e-01  7.28786492e-01 
 7.63688889e-10  7.36991121e-01  7.36930160e-01  7.36995537e-01  7.36964222e-01  7.27921505e-01  7.29736414e-01  7.28524966e-01  7.28793757e-01 
 7.64261316e-10  7.36986146e-01  7.36930519e-01  7.36998266e-01  7.36961523e-01  7.27923239e-01  7.29731687e-01  7.28531749e-01  7.28799881e-01 
 7.64941802e-10  7.36979443e-01  7.36933344e-01  7.36996457e-01  7.36958458e-01  7.27917180e-01  7.29729014e-01  7.28538994e-01  7.28803500e-01 
 7.65506224e-10  7.36975115e-01  7.36936765e-01  7.36991695e-01  7.36956703e-01  7.27905963e-01  7.29730523e-01  7.28540622e-01  7.28804090e-01 
 7.65969738e-10  7.36973405e-01  7.36939580e-01  7.36986400e-01  7.36956415e-01  7.27893955e-01  7.29734466e-01  7.28537204e-01  7.28803837e-01 
 7.66496695e-10  7.36974179e-01  7.36941912e-01  7.36980365e-01  7.36957538e-01  7.27879973e-01  7.29741182e-01  7.28527294e-01  7.28804107e-01 
 7.66976669e-10  7.36977381e-01  7.36942640e-01  7.36976230e-01  7.36959568e-01  7.27869449e-01  7.29748174e-01  7.28513404e-01  7.28805861e-01 
 7.67632420e-10  7.36984136e-01  7.36941173e-01  7.36974608e-01  7.36962876e-01  7.27862034e-01  7.29756390e-01  7.28491022e-01  7.28811590e-01 
 7.68335201e-10  7.36991138e-01  7.36937438e-01  7.36978280e-01  7.36965849e-01  7.27863461e-01  7.29760854e-01  7.28469626e-01  7.28821532e-01 
 7.68865021e-10  7.36994357e-01  7.36934172e-01  7.36983951e-01  7.36966898e-01  7.27869260e-01  7.29760519e-01  7.28458980e-01  7.28830582e-01 
 7.69331700e-10  7.36994910e-01  7.36931670e-01  7.36990021e-01  7.36966391e-01  7.27875676e-01  7.29757673e-01  7.28455141e-01  7.28838533e-01 
 7.69825894e-10  7.36993006e-01  7.36930083e-01  7.36995785e-01  7.36964625e-01  7.27881433e-01  7.29752902e-01  7.28456559e-01  7.28845823e-01 
 7.70373401e-10  7.36988558e-01  7.36930196e-01  7.36999423e-01  7.36961951e-01  7.27884072e-01  7.29747316e-01  7.28462285e-01  7.28851633e-01 
 7.71032459e-10  7.36981989e-01  7.36932832e-01  7.36998884e-01  7.36958806e-01  7.27879966e-01  7.29743176e-01  7.28469642e-01  7.28855139e-01 
 7.71653552e-10  7.36976883e-01  7.36936707e-01  7.36994233e-01  7.36956830e-01  7.27869065e-01  7.29743727e-01  7.28472320e-01  7.28855772e-01 
 7.72127228e-10  7.36974845e-01  7.36939699e-01  7.36988887e-01  7.36956541e-01  7.27857506e-01  7.29747333e-01  7.28469489e-01  7.28855511e-01 
 7.72578056e-10  7.36974970e-01  7.36941922e-01  7.36983361e-01  7.36957527e-01  7.27845738e-01  7.29752896e-01  7.28461932e-01  7.28855724e-01 
 7.73059909e-10  7.36977446e-01  7.36943008e-01  7.36978431e-01  7.36959556e-01  7.27834704e-01  7.29760026e-01  7.28448901e-01  7.28857431e-01 
 7.73643296e-10  7.36982834e-01  7.36942126e-01  7.36975549e-01  7.36962508e-01  7.27826473e-01  7.29768119e-01  7.28428867e-01  7.28862346e-01 
 7.74317888e-10  7.36989722e-01  7.36938733e-01  7.36977310e-01  7.36965462e-01  7.27825461e-01  7.29773950e-01  7.28405902e-01  7.28871646e-01 
 7.74912512e-10  7.36994006e-01  7.36934855e-01  7.36982755e-01  7.36966775e-01  7.27830728e-01  7.29774643e-01  7.28390891e-01  7.28881811e-01 
 7.75382612e-10  7.36995184e-01  7.36932002e-01  7.36988703e-01  7.36966433e-01  7.27837078e-01  7.29772114e-01  7.28384684e-01  7.28890004e-01 
 7.75859087e-10  7.36994066e-01  7.36929948e-01  7.36994731e-01  7.36964810e-01  7.27843286e-01  7.29767356e-01  7.28384022e-01  7.28897326e-01 
 7.76360731e-10  7.36990690e-01  7.36929305e-01  7.36999260e-01  7.36962324e-01  7.27847390e-01  7.29761328e-01  7.28388047e-01  7.28903110e-01 
 7.76972638e-10  7.36984898e-01  7.36930916e-01  7.37000635e-01  7.36959216e-01  7.27846733e-01  7.29755265e-01  7.28395313e-01  7.28907026e-01 
 7.77686931e-10  7.36978601e-01  7.36935064e-01  7.36996785e-01  7.36956677e-01  7.27837495e-01  7.29753172e-01  7.28400493e-01  7.28908143e-01 
 7.78258225e-10  7.36975725e-01  7.36938781e-01  7.36990860e-01  7.36956146e-01  7.27825120e-01  7.29756176e-01  7.28398589e-01  7.28907832e-01 
 7.78735492e-10  7.36975536e-01  7.36941303e-01  7.36985076e-01  7.36957148e-01  7.27813374e-01  7.29761523e-01  7.28391386e-01  7.28908065e-01 
 7.79245950e-10  7.36977758e-01  7.36942692e-01  7.36979673e-01  7.36959367e-01  7.27802066e-01  7.29768882e-01  7.28378007e-01  7.28910047e-01 
 7.79777600e-10  7.36982217e-01  7.36942231e-01  7.36976534e-01  7.36962118e-01  7.27794260e-01  7.29776488e-01  7.28359673e-01  7.28914710e-01 
 7.80436614e-10  7.36988731e-01  7.36939222e-01  7.36977391e-01  7.36964955e-01  7.27792144e-01  7.29782956e-01  7.28336086e-01  7.28923899e-01 
 7.81080432e-10  7.36993555e-01  7.36934964e-01  7.36982693e-01  7.36966292e-01  7.27796989e-01  7.29784277e-01  7.28318083e-01  7.28935019e-01 
 7.81572161e-10  7.36995015e-01  7.36931789e-01  7.36988661e-01  7.36965937e-01  7.27803355e-01  7.29781674e-01  7.28310293e-01  7.28943657e-01 
 7.82026342e-10  7.36994272e-01  7.36929558e-01  7.36994424e-01  7.36964400e-01  7.27809344e-01  7.29776905e-01  7.28308466e-01  7.28950673e-01 
 7.82503724e-10  7.36991483e-01  7.36928560e-01  7.36999115e-01  7.36962017e-01  7.27813809e-01  7.29770592e-01  7.28311199e-01  7.28956236e-01 
 7.83083529e-10  7.36986325e-01  7.36929700e-01  7.37001257e-01  7.36958993e-01  7.27814564e-01  7.29763583e-01  7.28317535e-01  7.28960041e-01 
 7.83750809e-10  7.36980228e-01  7.36933570e-01  7.36998698e-01  7.36956369e-01  7.27808072e-01  7.29759606e-01  7.28323246e-01  7.28961079e-01 
 7.84366762e-10  7.36976562e-01  7.36938033e-01  7.36992870e-01  7.36955561e-01  7.27796403e-01  7.29761248e-01  7.28322765e-01  7.28960539e-01 
 7.84839828e-10  7.36975916e-01  7.36941045e-01  7.36987213e-01  7.36956396e-01  7.27785507e-01  7.29765828e-01  7.28316935e-01  7.28960478e-01 
 7.85318323e-10  7.36977485e-01  7.36942996e-01  7.36981752e-01  7.36958486e-01  7.27775009e-01  7.29772460e-01  7.28305738e-01  7.28961953e-01 
 7.85820317e-10  7.36981275e-01  7.36943303e-01  7.36977851e-01  7.36961310e-01  7.27766915e-01  7.29779971e-01  7.28289351e-01  7.28965934e-01 
 7.86432172e-10  7.36987413e-01  7.36941222e-01  7.36977120e-01  7.36964474e-01  7.27763308e-01  7.29787245e-01  7.28266881e-01  7.28974155e-01 
 7.87153570e-10  7.36993621e-01  7.36936732e-01  7.36981841e-01  7.36966567e-01  7.27767351e-01  7.29790309e-01  7.28244328e-01  7.28986779e-01 
 7.87725169e-10  7.36995912e-01  7.36933051e-01  7.36988493e-01  7.36966469e-01  7.27774490e-01  7.29787830e-01  7.28233465e-01  7.28997171e-01 
 7.88201895e-10  7.36995502e-01  7.36930712e-01  7.36994690e-01  7.36964945e-01  7.27780907e-01  7.29782788e-01  7.28230420e-01  7.29004745e-01 
 7.88707420e-10  7.36992923e-01  7.36929638e-01  7.37000038e-01  7.36962382e-01  7.27785920e-01  7.29775729e-01  7.28232489e-01  7.29010628e-01 
 7.89247997e-10  7.36988520e-01  7.36930607e-01  7.37002672e-01  7.36959523e-01  7.27787296e-01  7.29768379e-01  7.28237967e-01  7.29014024e-01 
 7.89908191e-10  7.36982790e-01  7.36934398e-01  7.37000957e-01  7.36957041e-01  7.27782136e-01  7.29763005e-01  7.28243765e-01  7.29014783e-01 
 7.90509882e-10  7.36979177e-01  7.36939011e-01  7.36995820e-01  7.36956379e-01  7.27771920e-01  7.29763240e-01  7.28244094e-01  7.29013873e-01 
 7.90989908e-10  7.36978333e-01  7.36942445e-01  7.36990357e-01  7.36957302e-01  7.27761646e-01  7.29767008e-01  7.28239120e-01  7.29013458e-01 
 7.91440637e-10  7.36979512e-01  7.36944757e-01  7.36985205e-01  7.36959346e-01  7.27752128e-01  7.29772742e-01  7.28229562e-01  7.29014462e-01 
 7.91918207e-10  7.36982732e-01  7.36945635e-01  7.36981083e-01  7.36962175e-01  7.27744246e-01  7.29779767e-01  7.28214883e-01  7.29017794e-01 
 7.92500718e-10  7.36988363e-01  7.36944238e-01  7.36979451e-01  7.36965503e-01  7.27739930e-01  7.29787211e-01  7.28193662e-01  7.29025182e-01 
 7.93168535e-10  7.36994590e-01  7.36940243e-01  7.36982608e-01  7.36968018e-01  7.27742452e-01  7.29791351e-01  7.28170892e-01  7.29036786e-01 
 7.93800998e-10  7.36997930e-01  7.36935811e-01  7.36989356e-01  7.36968372e-01  7.27749813e-01  7.29789634e-01  7.28156120e-01  7.29048609e-01 
 7.94280809e-10  7.36998051e-01  7.36933021e-01  7.36995645e-01  7.36967091e-01  7.27756521e-01  7.29784824e-01  7.28151085e-01  7.29056671e-01 
 7.94767045e-10  7.36996058e-01  7.36931373e-01  7.37001413e-01  7.36964639e-01  7.27762188e-01  7.29777795e-01  7.28151383e-01  7.29062859e-01 
 7.95275666e-10  7.36992233e-01  7.36931480e-01  7.37005070e-01  7.36961683e-01  7.27765021e-01  7.29769869e-01  7.28155583e-01  7.29066577e-01 
 7.95892069e-10  7.36986697e-01  7.36934179e-01  7.37005082e-01  7.36958772e-01  7.27762654e-01  7.29762527e-01  7.28161522e-01  7.29067582e-01 
 7.96621601e-10  7.36981649e-01  7.36939368e-01  7.36999947e-01  7.36957421e-01  7.27752506e-01  7.29760184e-01  7.28163440e-01  7.29066140e-01 
 7.97195941e-10  7.36980330e-01  7.36943301e-01  7.36993711e-01  7.36958295e-01  7.27741274e-01  7.29763517e-01  7.28158104e-01  7.29065185e-01 
 7.97673103e-10  7.36981421e-01  7.36945564e-01  7.36988285e-01  7.36960440e-01  7.27731958e-01  7.29769012e-01  7.28148116e-01  7.29066017e-01 
 7.98177046e-10  7.36984557e-01  7.36946330e-01  7.36983897e-01  7.36963470e-01  7.27724495e-01  7.29775976e-01  7.28132670e-01  7.29069526e-01 
 7.98728812e-10  7.36989455e-01  7.36944905e-01  7.36982175e-01  7.36966561e-01  7.27721105e-01  7.29782727e-01  7.28112596e-01  7.29076607e-01 
 7.99392965e-10  7.36995144e-01  7.36940755e-01  7.36984942e-01  7.36968746e-01  7.27724022e-01  7.29786712e-01  7.28089819e-01  7.29088169e-01 
 8.00024956e-10  7.36998165e-01  7.36935975e-01  7.36991282e-01  7.36968735e-01  7.27731628e-01  7.29784877e-01  7.28074674e-01  7.29099944e-01 
 8.00506220e-10  7.36998146e-01  7.36932843e-01  7.36997279e-01  7.36967217e-01  7.27738537e-01  7.29779883e-01  7.28069194e-01  7.29107944e-01 
 8.00973164e-10  7.36996184e-01  7.36930901e-01  7.37002630e-01  7.36964663e-01  7.27744265e-01  7.29772868e-01  7.28068954e-01  7.29113792e-01 
 8.01471041e-10  7.36992433e-01  7.36930639e-01  7.37006213e-01  7.36961544e-01  7.27747559e-01  7.29764659e-01  7.28072540e-01  7.29117327e-01 
 8.02067657e-10  7.36986972e-01  7.36932986e-01  7.37006443e-01  7.36958399e-01  7.27746193e-01  7.29756727e-01  7.28078064e-01  7.29118096e-01 
 8.02771759e-10  7.36981734e-01  7.36938063e-01  7.37001752e-01  7.36956672e-01  7.27737690e-01  7.29753249e-01  7.28080467e-01  7.29116245e-01 
 8.03379706e-10  7.36980009e-01  7.36942521e-01  7.36995175e-01  7.36957379e-01  7.27726823e-01  7.29755962e-01  7.28075586e-01  7.29114747e-01 
 8.03863617e-10  7.36980990e-01  7.36945058e-01  7.36989545e-01  7.36959510e-01  7.27718075e-01  7.29761184e-01  7.28066004e-01  7.29115248e-01 
 8.04380847e-10  7.36984165e-01  7.36946071e-01  7.36984799e-01  7.36962734e-01  7.27711123e-01  7.29768149e-01  7.28050653e-01  7.29118641e-01 
 8.04909909e-10  7.36988885e-01  7.36944933e-01  7.36982763e-01  7.36965945e-01  7.27708424e-01  7.29774644e-01  7.28031730e-01  7.29125365e-01 
 8.05568767e-10  7.36994694e-01  7.36941043e-01  7.36985025e-01  7.36968396e-01  7.27711788e-01  7.29778851e-01  7.28009101e-01  7.29136903e-01 
 8.06193081e-10  7.36997995e-01  7.36936400e-01  7.36991048e-01  7.36968565e-01  7.27719781e-01  7.29777314e-01  7.27993643e-01  7.29148745e-01 
 8.06696015e-10  7.36998247e-01  7.36933149e-01  7.36997311e-01  7.36967042e-01  7.27727436e-01  7.29772167e-01  7.27987471e-01  7.29157251e-01 
 8.07153296e-10  7.36996565e-01  7.36931259e-01  7.37002729e-01  7.36964541e-01  7.27733525e-01  7.29765182e-01  7.27986919e-01  7.29163053e-01 
 8.07631904e-10  7.36993252e-01  7.36930940e-01  7.37006590e-01  7.36961495e-01  7.27737385e-01  7.29756959e-01  7.27990142e-01  7.29166501e-01 
 8.08214510e-10  7.36988228e-01  7.36933144e-01  7.37007496e-01  7.36958356e-01  7.27737167e-01  7.29748433e-01  7.27995692e-01  7.29167208e-01 
 8.08879065e-10  7.36983324e-01  7.36938061e-01  7.37003813e-01  7.36956615e-01  7.27730508e-01  7.29743799e-01  7.27998968e-01  7.29165096e-01 
 8.09537849e-10  7.36981340e-01  7.36943274e-01  7.36997118e-01  7.36957417e-01  7.27719812e-01  7.29745581e-01  7.27994907e-01  7.29162905e-01 
 8.10025560e-10  7.36982303e-01  7.36946152e-01  7.36991566e-01  7.36959667e-01  7.27711526e-01  7.29750344e-01  7.27985988e-01  7.29162955e-01 
 8.10570235e-10  7.36985627e-01  7.36947575e-01  7.36986576e-01  7.36963283e-01  7.27704704e-01  7.29757370e-01  7.27970443e-01  7.29166165e-01 
 8.11063373e-10  7.36990012e-01  7.36946860e-01  7.36984471e-01  7.36966579e-01  7.27702412e-01  7.29763434e-01  7.27953082e-01  7.29172201e-01 
 8.11723775e-10  7.36995922e-01  7.36943346e-01  7.36986347e-01  7.36969394e-01  7.27705848e-01  7.29767998e-01  7.27930264e-01  7.29183580e-01 
 8.12454559e-10  7.36999753e-01  7.36938141e-01  7.36993260e-01  7.36969644e-01  7.27715513e-01  7.29766147e-01  7.27912440e-01  7.29197216e-01 
 8.13008046e-10  7.36999739e-01  7.36934835e-01  7.37000028e-01  7.36967870e-01  7.27724067e-01  7.29759987e-01  7.27906502e-01  7.29206111e-01 
 8.13477267e-10  7.36997797e-01  7.36933187e-01  7.37005354e-01  7.36965192e-01  7.27730173e-01  7.29752405e-01  7.27906670e-01  7.29211412e-01 
 8.13968661e-10  7.36994379e-01  7.36933160e-01  7.37008926e-01  7.36962056e-01  7.27733790e-01  7.29743747e-01  7.27910395e-01  7.29214119e-01 
 8.14542295e-10  7.36989676e-01  7.36935666e-01  7.37009358e-01  7.36959198e-01  7.27733191e-01  7.29735414e-01  7.27915786e-01  7.29213908e-01 
 8.15213686e-10  7.36985260e-01  7.36940949e-01  7.37005342e-01  7.36957984e-01  7.27726447e-01  7.29731114e-01  7.27918429e-01  7.29211146e-01 
 8.15867088e-10  7.36983918e-01  7.36946250e-01  7.36998780e-01  7.36959361e-01  7.27716470e-01  7.29733286e-01  7.27913517e-01  7.29208909e-01 
 8.16352450e-10  7.36985293e-01  7.36949058e-01  7.36993548e-01  7.36961950e-01  7.27709131e-01  7.29738154e-01  7.27904090e-01  7.29209219e-01 
 8.16883495e-10  7.36988838e-01  7.36950264e-01  7.36989152e-01  7.36965703e-01  7.27703709e-01  7.29744872e-01  7.27888686e-01  7.29212751e-01 
 8.17388474e-10  7.36993430e-01  7.36949237e-01  7.36987545e-01  7.36969115e-01  7.27702623e-01  7.29750630e-01  7.27871129e-01  7.29219307e-01 
 8.18043137e-10  7.36999118e-01  7.36945309e-01  7.36990058e-01  7.36971756e-01  7.27707415e-01  7.29754158e-01  7.27849405e-01  7.29230820e-01 
 8.18711628e-10  7.37002330e-01  7.36940190e-01  7.36996721e-01  7.36971774e-01  7.27717024e-01  7.29751490e-01  7.27833933e-01  7.29243166e-01 
 8.19246764e-10  7.37002134e-01  7.36936751e-01  7.37003388e-01  7.36969848e-01  7.27725563e-01  7.29744913e-01  7.27828497e-01  7.29251462e-01 
 8.19711838e-10  7.37000028e-01  7.36934978e-01  7.37008708e-01  7.36967007e-01  7.27731730e-01  7.29736887e-01  7.27828801e-01  7.29256324e-01 
 8.20198368e-10  7.36996434e-01  7.36934888e-01  7.37012262e-01  7.36963692e-01  7.27735384e-01  7.29727825e-01  7.27832569e-01  7.29258479e-01 
 8.20772903e-10  7.36991523e-01  7.36937356e-01  7.37012678e-01  7.36960599e-01  7.27734889e-01  7.29719012e-01  7.27838024e-01  7.29257551e-01 
 8.21437113e-10  7.36987019e-01  7.36942478e-01  7.37008605e-01  7.36959242e-01  7.27728476e-01  7.29714349e-01  7.27840703e-01  7.29253997e-01 
 8.22116824e-10  7.36985638e-01  7.36947728e-01  7.37001607e-01  7.36960728e-01  7.27718697e-01  7.29716379e-01  7.27835517e-01  7.29251135e-01 
 8.22609131e-10  7.36987109e-01  7.36950259e-01  7.36996204e-01  7.36963455e-01  7.27711957e-01  7.29721215e-01  7.27825797e-01  7.29251349e-01 
 8.23153248e-10  7.36990709e-01  7.36951102e-01  7.36991690e-01  7.36967347e-01  7.27707444e-01  7.29727875e-01  7.27809909e-01  7.29255117e-01 
 8.23653704e-10  7.36995035e-01  7.36949768e-01  7.36990148e-01  7.36970630e-01  7.27707383e-01  7.29733255e-01  7.27792630e-01  7.29261843e-01 
 8.24312874e-10  7.37000209e-01  7.36945532e-01  7.36992744e-01  7.36972893e-01  7.27713318e-01  7.29736234e-01  7.27771363e-01  7.29273583e-01 
 8.25064843e-10  7.37002803e-01  7.36939717e-01  7.37000173e-01  7.36972085e-01  7.27724801e-01  7.29732046e-01  7.27755764e-01  7.29286927e-01 
 8.25616800e-10  7.37001737e-01  7.36936432e-01  7.37006633e-01  7.36969487e-01  7.27733516e-01  7.29724260e-01  7.27751929e-01  7.29294482e-01 
 8.26085337e-10  7.36999112e-01  7.36934976e-01  7.37011331e-01  7.36966255e-01  7.27739249e-01  7.29715612e-01  7.27753425e-01  7.29298231e-01 
 8.26590691e-10  7.36995193e-01  7.36935312e-01  7.37014029e-01  7.36962725e-01  7.27742242e-01  7.29706091e-01  7.27757970e-01  7.29299101e-01 
 8.27166704e-10  7.36990507e-01  7.36938296e-01  7.37013306e-01  7.36959935e-01  7.27740867e-01  7.29697793e-01  7.27763246e-01  7.29296838e-01 
 8.27860115e-10  7.36986655e-01  7.36943981e-01  7.37008099e-01  7.36959316e-01  7.27733818e-01  7.29694233e-01  7.27764592e-01  7.29292428e-01 
 8.28498131e-10  7.36986312e-01  7.36948820e-01  7.37001314e-01  7.36961429e-01  7.27725365e-01  7.29697192e-01  7.27758109e-01  7.29289984e-01 
 8.28986498e-10  7.36988346e-01  7.36951074e-01  7.36996219e-01  7.36964527e-01  7.27719915e-01  7.29702334e-01  7.27747564e-01  7.29290811e-01 
 8.29509950e-10  7.36992191e-01  7.36951482e-01  7.36992448e-01  7.36968416e-01  7.27717214e-01  7.29708643e-01  7.27731878e-01  7.29295203e-01 
 8.30034704e-10  7.36996792e-01  7.36949579e-01  7.36991623e-01  7.36971670e-01  7.27718887e-01  7.29713611e-01  7.27714150e-01  7.29302892e-01 
 8.30692344e-10  7.37001541e-01  7.36944827e-01  7.36995140e-01  7.36973405e-01  7.27726541e-01  7.29715080e-01  7.27694507e-01  7.29314860e-01 
 8.31361459e-10  7.37003273e-01  7.36939462e-01  7.37002179e-01  7.36972185e-01  7.27737536e-01  7.29709940e-01  7.27682288e-01  7.29326361e-01 
 8.31877526e-10  7.37001987e-01  7.36936352e-01  7.37008288e-01  7.36969434e-01  7.27745804e-01  7.29701906e-01  7.27679477e-01  7.29332882e-01 
 8.32337901e-10  7.36999212e-01  7.36934972e-01  7.37012826e-01  7.36966057e-01  7.27751371e-01  7.29692881e-01  7.27681383e-01  7.29335945e-01 
 8.32834459e-10  7.36995195e-01  7.36935450e-01  7.37015327e-01  7.36962444e-01  7.27754173e-01  7.29683086e-01  7.27686137e-01  7.29336020e-01 
 8.33416205e-10  7.36990405e-01  7.36938630e-01  7.37014367e-01  7.36959557e-01  7.27752660e-01  7.29674408e-01  7.27691592e-01  7.29332778e-01 
 8.34102956e-10  7.36986738e-01  7.36944271e-01  7.37008944e-01  7.36959033e-01  7.27745841e-01  7.29670727e-01  7.27692899e-01  7.29327457e-01 
 8.34823584e-10  7.36986817e-01  7.36949310e-01  7.37001197e-01  7.36961787e-01  7.27737247e-01  7.29674154e-01  7.27684931e-01  7.29324515e-01 
 8.35327786e-10  7.36989322e-01  7.36951033e-01  7.36996152e-01  7.36965219e-01  7.27732886e-01  7.29679471e-01  7.27673347e-01  7.29325814e-01 
 8.35865699e-10  7.36993378e-01  7.36950825e-01  7.36992801e-01  7.36969220e-01  7.27731845e-01  7.29685571e-01  7.27656934e-01  7.29331026e-01 
 8.36398444e-10  7.36997697e-01  7.36948423e-01  7.36992653e-01  7.36972165e-01  7.27735265e-01  7.29689803e-01  7.27639427e-01  7.29339390e-01 
 8.37062689e-10  7.37001571e-01  7.36943335e-01  7.36996894e-01  7.36973089e-01  7.27744502e-01  7.29689867e-01  7.27621346e-01  7.29351520e-01 
 8.37804456e-10  7.37002115e-01  7.36937646e-01  7.37004749e-01  7.36970637e-01  7.27757037e-01  7.29682281e-01  7.27611044e-01  7.29363024e-01 
 8.38313653e-10  7.36999984e-01  7.36935152e-01  7.37010199e-01  7.36967366e-01  7.27764617e-01  7.29673302e-01  7.27610554e-01  7.29367921e-01 
 8.38804834e-10  7.36996584e-01  7.36934407e-01  7.37013940e-01  7.36963588e-01  7.27769435e-01  7.29663302e-01  7.27614064e-01  7.29369381e-01 
 8.39322991e-10  7.36992415e-01  7.36935862e-01  7.37015036e-01  7.36960141e-01  7.27770845e-01  7.29653610e-01  7.27619516e-01  7.29367546e-01 
 8.39929796e-10  7.36988171e-01  7.36940189e-01  7.37012403e-01  7.36958117e-01  7.27767799e-01  7.29646359e-01  7.27624194e-01  7.29362660e-01 
 8.40674179e-10  7.36986058e-01  7.36946655e-01  7.37005481e-01  7.36959254e-01  7.27760248e-01  7.29645413e-01  7.27622442e-01  7.29357017e-01 
 8.41249135e-10  7.36987517e-01  7.36950356e-01  7.36999359e-01  7.36962457e-01  7.27754603e-01  7.29649686e-01  7.27613852e-01  7.29355657e-01 
 8.41724725e-10  7.36990530e-01  7.36951734e-01  7.36995097e-01  7.36966186e-01  7.27752050e-01  7.29655055e-01  7.27602157e-01  7.29357798e-01 
 8.42223304e-10  7.36994688e-01  7.36951184e-01  7.36992769e-01  7.36970050e-01  7.27752827e-01  7.29660525e-01  7.27586962e-01  7.29363464e-01 
 8.42790242e-10  7.36999356e-01  7.36948107e-01  7.36993677e-01  7.36972928e-01  7.27758315e-01  7.29664084e-01  7.27569430e-01  7.29372930e-01 
 8.43459715e-10  7.37002752e-01  7.36942663e-01  7.36999036e-01  7.36973279e-01  7.27769068e-01  7.29662270e-01  7.27553718e-01  7.29385030e-01 
 8.44182026e-10  7.37002431e-01  7.36937545e-01  7.37007137e-01  7.36970297e-01  7.27781493e-01  7.29653026e-01  7.27546672e-01  7.29395076e-01 
