       frequency          s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db         s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg
  1.93766234e+11 -4.40059485e+00 -5.18107760e+01 -4.19602529e+01 -3.97583439e+01 -3.97859443e+01 -4.18370671e+01 -5.19368396e+01 -5.18107761e+01 -1.01129470e+01 -7.99339123e+00 -1.41398515e+01 -9.85381438e+00 -7.35724542e+00 -6.92883741e+00 -4.19602529e+01 -7.99339123e+00 -1.03760764e+01 -9.19001591e+00 -2.02713015e+01 -1.15675254e+01 -7.09497762e+00 -3.97583439e+01 -1.41398516e+01 -9.19001591e+00 -7.18125430e+00 -1.13839241e+01 -1.99865339e+01 -9.68022969e+00 -3.97859443e+01 -9.85381438e+00 -2.02713015e+01 -1.13839241e+01 -7.06417521e+00 -9.15290988e+00 -1.39406067e+01 -4.18370671e+01 -7.35724542e+00 -1.15675254e+01 -1.99865339e+01 -9.15290988e+00 -1.03085126e+01 -7.72729904e+00 -5.19368396e+01 -6.92883741e+00 -7.09497762e+00 -9.68022969e+00 -1.39406067e+01 -7.72729904e+00 -1.21981942e+01 -4.06164414e+02 -8.14794343e+02 -6.82930628e+02 -7.94998523e+02 -7.95311650e+02 -6.82656914e+02 -8.19350527e+02 -8.14794343e+02 -1.11183977e+02  3.04806746e+01 -2.40712857e+02  2.18959483e+01 -8.53972755e+01 -8.49695639e+01 -6.82930628e+02  3.04806747e+01  2.05419341e+02 -4.21327251e+02 -2.19339680e+02 -1.33784901e+02 -9.13462927e+01 -7.94998523e+02 -2.40712857e+02 -4.21327251e+02 -9.71373131e+01 -3.29327528e+02 -2.18411942e+02  1.63417245e+01 -7.95311650e+02  2.18959483e+01 -2.19339680e+02 -3.29327528e+02 -9.61560231e+01 -4.23532421e+02 -2.42410799e+02 -6.82656914e+02 -8.53972755e+01 -1.33784901e+02 -2.18411942e+02 -4.23532421e+02  2.01609698e+02  2.76684078e+01 -8.19350527e+02 -8.49695638e+01 -9.13462927e+01  1.63417245e+01 -2.42410799e+02  2.76684078e+01 -1.27176418e+02
  1.93846154e+11 -4.37213124e+00 -5.18944261e+01 -4.20552704e+01 -3.98541734e+01 -3.98819292e+01 -4.19316451e+01 -5.20205693e+01 -5.18944261e+01 -1.01019673e+01 -7.98921817e+00 -1.41669484e+01 -9.86665556e+00 -7.36503590e+00 -6.91609129e+00 -4.20552704e+01 -7.98921817e+00 -1.03544136e+01 -9.17828783e+00 -2.03282345e+01 -1.15611641e+01 -7.10262224e+00 -3.98541734e+01 -1.41669484e+01 -9.17828783e+00 -7.14233421e+00 -1.14093396e+01 -2.00420875e+01 -9.69257610e+00 -3.98819292e+01 -9.86665556e+00 -2.03282345e+01 -1.14093396e+01 -7.02556886e+00 -9.14338079e+00 -1.39647395e+01 -4.19316451e+01 -7.36503590e+00 -1.15611641e+01 -2.00420875e+01 -9.14338078e+00 -1.02880870e+01 -7.72228347e+00 -5.20205693e+01 -6.91609130e+00 -7.10262224e+00 -9.69257610e+00 -1.39647395e+01 -7.72228347e+00 -1.21860424e+01 -4.06791445e+02 -8.15558990e+02 -6.83647100e+02 -7.95797039e+02 -7.96110434e+02 -6.83376597e+02 -8.20115412e+02 -8.15558990e+02 -1.11259853e+02  3.03346597e+01 -2.40705182e+02  2.16847548e+01 -8.55628491e+01 -8.51160485e+01 -6.83647100e+02  3.03346597e+01  2.05210802e+02 -4.21311382e+02 -2.20246344e+02 -1.34180853e+02 -9.15209343e+01 -7.95797039e+02 -2.40705182e+02 -4.21311382e+02 -9.72555540e+01 -3.29873503e+02 -2.19309972e+02  1.61273371e+01 -7.96110434e+02  2.16847549e+01 -2.20246344e+02 -3.29873503e+02 -9.62847377e+01 -4.23510743e+02 -2.42402123e+02 -6.83376597e+02 -8.55628490e+01 -1.34180853e+02 -2.19309972e+02 -4.23510743e+02  2.01408691e+02  2.75158480e+01 -8.20115411e+02 -8.51160485e+01 -9.15209343e+01  1.61273371e+01 -2.42402123e+02  2.75158480e+01 -1.27264143e+02
  1.93926074e+11 -4.34377574e+00 -5.19784078e+01 -4.21505608e+01 -3.99503048e+01 -3.99782167e+01 -4.20264975e+01 -5.21046272e+01 -5.19784078e+01 -1.00910428e+01 -7.98505899e+00 -1.41938229e+01 -9.87964059e+00 -7.37274449e+00 -6.90345045e+00 -4.21505608e+01 -7.98505899e+00 -1.03332307e+01 -9.16609249e+00 -2.03854852e+01 -1.15550685e+01 -7.11019399e+00 -3.99503048e+01 -1.41938229e+01 -9.16609249e+00 -7.10353744e+00 -1.14352501e+01 -2.00979670e+01 -9.70506162e+00 -3.99782167e+01 -9.87964059e+00 -2.03854852e+01 -1.14352501e+01 -6.98710426e+00 -9.13336225e+00 -1.39886246e+01 -4.20264975e+01 -7.37274449e+00 -1.15550685e+01 -2.00979670e+01 -9.13336225e+00 -1.02681386e+01 -7.71728481e+00 -5.21046272e+01 -6.90345045e+00 -7.11019399e+00 -9.70506162e+00 -1.39886246e+01 -7.71728481e+00 -1.21739558e+01 -4.07414112e+02 -8.16321204e+02 -6.84360772e+02 -7.96592841e+02 -7.96906503e+02 -6.84093506e+02 -8.20877839e+02 -8.16321204e+02 -1.11335533e+02  3.01880362e+01 -2.40694790e+02  2.14742271e+01 -8.57282927e+01 -8.52626648e+01 -6.84360772e+02  3.01880362e+01  2.05002402e+02 -4.21296112e+02 -2.21156137e+02 -1.34576156e+02 -9.16954396e+01 -7.96592841e+02 -2.40694790e+02 -4.21296112e+02 -9.73774959e+01 -3.30417967e+02 -2.20210947e+02  1.59135922e+01 -7.96906503e+02  2.14742271e+01 -2.21156137e+02 -3.30417967e+02 -9.64169954e+01 -4.23489460e+02 -2.42390996e+02 -6.84093506e+02 -8.57282926e+01 -1.34576156e+02 -2.20210947e+02 -4.23489460e+02  2.01207535e+02  2.73626758e+01 -8.20877839e+02 -8.52626648e+01 -9.16954396e+01  1.59135921e+01 -2.42390996e+02  2.73626758e+01 -1.27351528e+02
  1.94005994e+11 -4.31553195e+00 -5.20627173e+01 -4.22461202e+01 -4.00467345e+01 -4.00748029e+01 -4.21216204e+01 -5.21890093e+01 -5.20627174e+01 -1.00801741e+01 -7.98091551e+00 -1.42204657e+01 -9.89276756e+00 -7.38037118e+00 -6.89091489e+00 -4.22461202e+01 -7.98091551e+00 -1.03125239e+01 -9.15343641e+00 -2.04430414e+01 -1.15492360e+01 -7.11769288e+00 -4.00467345e+01 -1.42204657e+01 -9.15343641e+00 -7.06487699e+00 -1.14616525e+01 -2.01541609e+01 -9.71768444e+00 -4.00748029e+01 -9.89276755e+00 -2.04430414e+01 -1.14616525e+01 -6.94879354e+00 -9.12285989e+00 -1.40122535e+01 -4.21216204e+01 -7.38037118e+00 -1.15492360e+01 -2.01541609e+01 -9.12285989e+00 -1.02486647e+01 -7.71230480e+00 -5.21890093e+01 -6.89091489e+00 -7.11769288e+00 -9.71768445e+00 -1.40122535e+01 -7.71230480e+00 -1.21619347e+01 -4.08032444e+02 -8.17080959e+02 -6.85071620e+02 -7.97385905e+02 -7.97699831e+02 -6.84807618e+02 -8.21637785e+02 -8.17080959e+02 -1.11411017e+02  3.00408111e+01 -2.40681707e+02  2.12643837e+01 -8.58936193e+01 -8.54094091e+01 -6.85071620e+02  3.00408111e+01  2.04794180e+02 -4.21281526e+02 -2.22069067e+02 -1.34970783e+02 -9.18698203e+01 -7.97385905e+02 -2.40681707e+02 -4.21281526e+02 -9.75030795e+01 -3.30960881e+02 -2.21114873e+02  1.57005075e+01 -7.97699831e+02  2.12643837e+01 -2.22069067e+02 -3.30960881e+02 -9.65527366e+01 -4.23468664e+02 -2.42377451e+02 -6.84807618e+02 -8.58936193e+01 -1.34970783e+02 -2.21114873e+02 -4.23468664e+02  2.01006275e+02  2.72088981e+01 -8.21637785e+02 -8.54094091e+01 -9.18698203e+01  1.57005075e+01 -2.42377451e+02  2.72088981e+01 -1.27438573e+02
  1.94085914e+11 -4.28740332e+00 -5.21473509e+01 -4.23419445e+01 -4.01434584e+01 -4.01716840e+01 -4.22170099e+01 -5.22737117e+01 -5.21473509e+01 -1.00693618e+01 -7.97678950e+00 -1.42468674e+01 -9.90603447e+00 -7.38791603e+00 -6.87848459e+00 -4.23419445e+01 -7.97678950e+00 -1.02922896e+01 -9.14032652e+00 -2.05008905e+01 -1.15436637e+01 -7.12511894e+00 -4.01434584e+01 -1.42468674e+01 -9.14032652e+00 -7.02636541e+00 -1.14885437e+01 -2.02106573e+01 -9.73044267e+00 -4.01716840e+01 -9.90603446e+00 -2.05008905e+01 -1.14885437e+01 -6.91064843e+00 -9.11187980e+00 -1.40356177e+01 -4.22170099e+01 -7.38791603e+00 -1.15436637e+01 -2.02106573e+01 -9.11187979e+00 -1.02296623e+01 -7.70734514e+00 -5.22737117e+01 -6.87848459e+00 -7.12511894e+00 -9.73044267e+00 -1.40356177e+01 -7.70734514e+00 -1.21499798e+01 -4.08646469e+02 -8.17838231e+02 -6.85779623e+02 -7.98176207e+02 -7.98490397e+02 -6.85518912e+02 -8.22395222e+02 -8.17838231e+02 -1.11486303e+02  2.98929913e+01 -2.40665965e+02  2.10552428e+01 -8.60588419e+01 -8.55562775e+01 -6.85779623e+02  2.98929914e+01  2.04586177e+02 -4.21267709e+02 -2.22985139e+02 -1.35364712e+02 -9.20440883e+01 -7.98176207e+02 -2.40665965e+02 -4.21267709e+02 -9.76322439e+01 -3.31502207e+02 -2.22021751e+02  1.54881007e+01 -7.98490397e+02  2.10552429e+01 -2.22985139e+02 -3.31502207e+02 -9.66919002e+01 -4.23448444e+02 -2.42361524e+02 -6.85518912e+02 -8.60588418e+01 -1.35364712e+02 -2.22021751e+02 -4.23448444e+02  2.00804955e+02  2.70545224e+01 -8.22395222e+02 -8.55562775e+01 -9.20440882e+01  1.54881007e+01 -2.42361524e+02  2.70545224e+01 -1.27525279e+02
  1.94165834e+11 -4.25939314e+00 -5.22323044e+01 -4.24380298e+01 -4.02404727e+01 -4.02688560e+01 -4.23126621e+01 -5.23587304e+01 -5.22323044e+01 -1.00586063e+01 -7.97268267e+00 -1.42730186e+01 -9.91943926e+00 -7.39537915e+00 -6.86615955e+00 -4.24380298e+01 -7.97268267e+00 -1.02725238e+01 -9.12677014e+00 -2.05590196e+01 -1.15383486e+01 -7.13247228e+00 -4.02404727e+01 -1.42730186e+01 -9.12677014e+00 -6.98801476e+00 -1.15159205e+01 -2.02674439e+01 -9.74333434e+00 -4.02688560e+01 -9.91943926e+00 -2.05590195e+01 -1.15159205e+01 -6.87268019e+00 -9.10042848e+00 -1.40587089e+01 -4.23126621e+01 -7.39537915e+00 -1.15383486e+01 -2.02674439e+01 -9.10042847e+00 -1.02111284e+01 -7.70240745e+00 -5.23587304e+01 -6.86615955e+00 -7.13247228e+00 -9.74333434e+00 -1.40587089e+01 -7.70240746e+00 -1.21380914e+01 -4.09256217e+02 -8.18592994e+02 -6.86484759e+02 -7.98963725e+02 -7.99278178e+02 -6.86227365e+02 -8.23150128e+02 -8.18592994e+02 -1.11561390e+02  2.97445843e+01 -2.40647596e+02  2.08468223e+01 -8.62239731e+01 -8.57032661e+01 -6.86484759e+02  2.97445843e+01  2.04378430e+02 -4.21254744e+02 -2.23904358e+02 -1.35757918e+02 -9.22182551e+01 -7.98963725e+02 -2.40647595e+02 -4.21254744e+02 -9.77649267e+01 -3.32041907e+02 -2.22931587e+02  1.52763889e+01 -7.99278178e+02  2.08468223e+01 -2.23904358e+02 -3.32041907e+02 -9.68344238e+01 -4.23428890e+02 -2.42343252e+02 -6.86227365e+02 -8.62239731e+01 -1.35757918e+02 -2.22931587e+02 -4.23428890e+02  2.00603616e+02  2.68995560e+01 -8.23150128e+02 -8.57032661e+01 -9.22182551e+01  1.52763889e+01 -2.42343252e+02  2.68995560e+01 -1.27611645e+02
  1.94245754e+11 -4.23150456e+00 -5.23175738e+01 -4.25343719e+01 -4.03377733e+01 -4.03663149e+01 -4.24085728e+01 -5.24440614e+01 -5.23175739e+01 -1.00479081e+01 -7.96859671e+00 -1.42989104e+01 -9.93297983e+00 -7.40276070e+00 -6.85393973e+00 -4.25343719e+01 -7.96859671e+00 -1.02532225e+01 -9.11277496e+00 -2.06174152e+01 -1.15332877e+01 -7.13975303e+00 -4.03377733e+01 -1.42989104e+01 -9.11277497e+00 -6.94983666e+00 -1.15437794e+01 -2.03245083e+01 -9.75635745e+00 -4.03663149e+01 -9.93297983e+00 -2.06174151e+01 -1.15437794e+01 -6.83489964e+00 -9.08851286e+00 -1.40815191e+01 -4.24085728e+01 -7.40276070e+00 -1.15332877e+01 -2.03245084e+01 -9.08851286e+00 -1.01930598e+01 -7.69749335e+00 -5.24440614e+01 -6.85393973e+00 -7.13975303e+00 -9.75635745e+00 -1.40815191e+01 -7.69749335e+00 -1.21262701e+01 -4.09861717e+02 -8.19345225e+02 -6.87187009e+02 -7.99748439e+02 -8.00063152e+02 -6.86932958e+02 -8.23902478e+02 -8.19345225e+02 -1.11636276e+02  2.95955976e+01 -2.40626633e+02  2.06391394e+01 -8.63890259e+01 -8.58503711e+01 -6.87187009e+02  2.95955976e+01  2.04170977e+02 -4.21242712e+02 -2.24826732e+02 -1.36150379e+02 -9.23923324e+01 -7.99748438e+02 -2.40626632e+02 -4.21242712e+02 -9.79010643e+01 -3.32579945e+02 -2.23844384e+02  1.50653887e+01 -8.00063152e+02  2.06391394e+01 -2.24826733e+02 -3.32579945e+02 -9.69802442e+01 -4.23410086e+02 -2.42322675e+02 -6.86932958e+02 -8.63890259e+01 -1.36150379e+02 -2.23844384e+02 -4.23410086e+02  2.00402302e+02  2.67440067e+01 -8.23902478e+02 -8.58503711e+01 -9.23923324e+01  1.50653887e+01 -2.42322675e+02  2.67440067e+01 -1.27697671e+02
  1.94325674e+11 -4.20374059e+00 -5.24031551e+01 -4.26309668e+01 -4.04353562e+01 -4.04640566e+01 -4.25047379e+01 -5.25297004e+01 -5.24031551e+01 -1.00372676e+01 -7.96453324e+00 -1.43245336e+01 -9.94665400e+00 -7.41006090e+00 -6.84182510e+00 -4.26309668e+01 -7.96453324e+00 -1.02343817e+01 -9.09834904e+00 -2.06760636e+01 -1.15284778e+01 -7.14696140e+00 -4.04353562e+01 -1.43245336e+01 -9.09834905e+00 -6.91184227e+00 -1.15721171e+01 -2.03818376e+01 -9.76950992e+00 -4.04640566e+01 -9.94665399e+00 -2.06760636e+01 -1.15721171e+01 -6.79731716e+00 -9.07614028e+00 -1.41040403e+01 -4.25047380e+01 -7.41006089e+00 -1.15284778e+01 -2.03818376e+01 -9.07614028e+00 -1.01754534e+01 -7.69260437e+00 -5.25297004e+01 -6.84182510e+00 -7.14696140e+00 -9.76950992e+00 -1.41040403e+01 -7.69260438e+00 -1.21145164e+01 -4.10462998e+02 -8.20094901e+02 -6.87886351e+02 -8.00530326e+02 -8.00845298e+02 -6.87635671e+02 -8.24652249e+02 -8.20094901e+02 -1.11710961e+02  2.94460390e+01 -2.40603112e+02  2.04322112e+01 -8.65540128e+01 -8.59975885e+01 -6.87886351e+02  2.94460390e+01  2.03963856e+02 -4.21231688e+02 -2.25752267e+02 -1.36542071e+02 -9.25663318e+01 -8.00530326e+02 -2.40603112e+02 -4.21231688e+02 -9.80405921e+01 -3.33116284e+02 -2.24760146e+02  1.48551165e+01 -8.00845298e+02  2.04322112e+01 -2.25752267e+02 -3.33116284e+02 -9.71292968e+01 -4.23392118e+02 -2.42299834e+02 -6.87635671e+02 -8.65540128e+01 -1.36542071e+02 -2.24760146e+02 -4.23392118e+02  2.00201053e+02  2.65878825e+01 -8.24652249e+02 -8.59975884e+01 -9.25663318e+01  1.48551165e+01 -2.42299834e+02  2.65878825e+01 -1.27783355e+02
  1.94405594e+11 -4.17610411e+00 -5.24890440e+01 -4.27278100e+01 -4.05332172e+01 -4.05620770e+01 -4.26011533e+01 -5.26156432e+01 -5.24890440e+01 -1.00266854e+01 -7.96049384e+00 -1.43498796e+01 -9.96045952e+00 -7.41728002e+00 -6.82981559e+00 -4.27278101e+01 -7.96049384e+00 -1.02159974e+01 -9.08350075e+00 -2.07349507e+01 -1.15239160e+01 -7.15409763e+00 -4.05332172e+01 -1.43498796e+01 -9.08350075e+00 -6.87404227e+00 -1.16009300e+01 -2.04394183e+01 -9.78278961e+00 -4.05620771e+01 -9.96045951e+00 -2.07349507e+01 -1.16009300e+01 -6.75994269e+00 -9.06331843e+00 -1.41262646e+01 -4.26011533e+01 -7.41728001e+00 -1.15239160e+01 -2.04394183e+01 -9.06331843e+00 -1.01583058e+01 -7.68774202e+00 -5.26156432e+01 -6.82981559e+00 -7.15409764e+00 -9.78278961e+00 -1.41262646e+01 -7.68774203e+00 -1.21028306e+01 -4.11060090e+02 -8.20841998e+02 -6.88582768e+02 -8.01309366e+02 -8.01624596e+02 -6.88335484e+02 -8.25399418e+02 -8.20841998e+02 -1.11785441e+02  2.92959165e+01 -2.40577073e+02  2.02260541e+01 -8.67189463e+01 -8.61449143e+01 -6.88582768e+02  2.92959165e+01  2.03757103e+02 -4.21221749e+02 -2.26680968e+02 -1.36932973e+02 -9.27402646e+01 -8.01309366e+02 -2.40577072e+02 -4.21221749e+02 -9.81834443e+01 -3.33650889e+02 -2.25678877e+02  1.46455881e+01 -8.01624596e+02  2.02260541e+01 -2.26680968e+02 -3.33650888e+02 -9.72815165e+01 -4.23375065e+02 -2.42274771e+02 -6.88335484e+02 -8.67189463e+01 -1.36932973e+02 -2.25678877e+02 -4.23375066e+02  1.99999912e+02  2.64311916e+01 -8.25399418e+02 -8.61449142e+01 -9.27402646e+01  1.46455881e+01 -2.42274772e+02  2.64311915e+01 -1.27868698e+02
  1.94485514e+11 -4.14859784e+00 -5.25752362e+01 -4.28248975e+01 -4.06313520e+01 -4.06603719e+01 -4.26978147e+01 -5.27018856e+01 -5.25752362e+01 -1.00161619e+01 -7.95648004e+00 -1.43749396e+01 -9.97439410e+00 -7.42441838e+00 -6.81791115e+00 -4.28248975e+01 -7.95648004e+00 -1.01980654e+01 -9.06823878e+00 -2.07940620e+01 -1.15195988e+01 -7.16116202e+00 -4.06313520e+01 -1.43749396e+01 -9.06823879e+00 -6.83644693e+00 -1.16302146e+01 -2.04972369e+01 -9.79619435e+00 -4.06603719e+01 -9.97439410e+00 -2.07940620e+01 -1.16302146e+01 -6.72278574e+00 -9.05005538e+00 -1.41481847e+01 -4.26978147e+01 -7.42441838e+00 -1.15195988e+01 -2.04972369e+01 -9.05005538e+00 -1.01416136e+01 -7.68290775e+00 -5.27018856e+01 -6.81791115e+00 -7.16116202e+00 -9.79619435e+00 -1.41481847e+01 -7.68290775e+00 -1.20912132e+01 -4.11653023e+02 -8.21586496e+02 -6.89276239e+02 -8.02085541e+02 -8.02401026e+02 -6.89032379e+02 -8.26143965e+02 -8.21586496e+02 -1.11859715e+02  2.91452384e+01 -2.40548553e+02  2.00206843e+01 -8.68838389e+01 -8.62923444e+01 -6.89276239e+02  2.91452384e+01  2.03550753e+02 -4.21212967e+02 -2.27612841e+02 -1.37323064e+02 -9.29141422e+01 -8.02085541e+02 -2.40548553e+02 -4.21212967e+02 -9.83295542e+01 -3.34183723e+02 -2.26600582e+02  1.44368191e+01 -8.02401026e+02  2.00206843e+01 -2.27612841e+02 -3.34183723e+02 -9.74368373e+01 -4.23359008e+02 -2.42247531e+02 -6.89032379e+02 -8.68838389e+01 -1.37323064e+02 -2.26600582e+02 -4.23359008e+02  1.99798917e+02  2.62739421e+01 -8.26143965e+02 -8.62923444e+01 -9.29141422e+01  1.44368191e+01 -2.42247532e+02  2.62739421e+01 -1.27953697e+02
  1.94565435e+11 -4.12122440e+00 -5.26617275e+01 -4.29222248e+01 -4.07297565e+01 -4.07589370e+01 -4.27947177e+01 -5.27884233e+01 -5.26617275e+01 -1.00056974e+01 -7.95249331e+00 -1.43997052e+01 -9.98845540e+00 -7.43147636e+00 -6.80611169e+00 -4.29222248e+01 -7.95249331e+00 -1.01805814e+01 -9.05257212e+00 -2.08533826e+01 -1.15155232e+01 -7.16815488e+00 -4.07297565e+01 -1.43997052e+01 -9.05257213e+00 -6.79906604e+00 -1.16599670e+01 -2.05552794e+01 -9.80972190e+00 -4.07589370e+01 -9.98845540e+00 -2.08533825e+01 -1.16599670e+01 -6.68585542e+00 -9.03635954e+00 -1.41697931e+01 -4.27947177e+01 -7.43147636e+00 -1.15155232e+01 -2.05552794e+01 -9.03635953e+00 -1.01253735e+01 -7.67810295e+00 -5.27884233e+01 -6.80611169e+00 -7.16815489e+00 -9.80972190e+00 -1.41697931e+01 -7.67810295e+00 -1.20796647e+01 -4.12241827e+02 -8.22328373e+02 -6.89966749e+02 -8.02858831e+02 -8.03174570e+02 -6.89726338e+02 -8.26885868e+02 -8.22328373e+02 -1.11933781e+02  2.89940131e+01 -2.40517595e+02  1.98161173e+01 -8.70487029e+01 -8.64398750e+01 -6.89966749e+02  2.89940131e+01  2.03344842e+02 -4.21205411e+02 -2.28547891e+02 -1.37712322e+02 -9.30879757e+01 -8.02858831e+02 -2.40517595e+02 -4.21205411e+02 -9.84788546e+01 -3.34714753e+02 -2.27525262e+02  1.42288245e+01 -8.03174570e+02  1.98161174e+01 -2.28547892e+02 -3.34714753e+02 -9.75951924e+01 -4.23344021e+02 -2.42218160e+02 -6.89726338e+02 -8.70487029e+01 -1.37712322e+02 -2.27525262e+02 -4.23344021e+02  1.99598109e+02  2.61161427e+01 -8.26885868e+02 -8.64398750e+01 -9.30879757e+01  1.42288244e+01 -2.42218160e+02  2.61161427e+01 -1.28038352e+02
  1.94645355e+11 -4.09398625e+00 -5.27485136e+01 -4.30197875e+01 -4.08284263e+01 -4.08577680e+01 -4.28918580e+01 -5.28752518e+01 -5.27485136e+01 -9.99529234e+00 -7.94853508e+00 -1.44241681e+01 -1.00026410e+01 -7.43845439e+00 -6.79441713e+00 -4.30197875e+01 -7.94853508e+00 -1.01635412e+01 -9.03651003e+00 -2.09128972e+01 -1.15116856e+01 -7.17507662e+00 -4.08284263e+01 -1.44241681e+01 -9.03651003e+00 -6.76190897e+00 -1.16901836e+01 -2.06135314e+01 -9.82336996e+00 -4.08577680e+01 -1.00026410e+01 -2.09128971e+01 -1.16901836e+01 -6.64916037e+00 -9.02223961e+00 -1.41910827e+01 -4.28918580e+01 -7.43845438e+00 -1.15116856e+01 -2.06135314e+01 -9.02223960e+00 -1.01095817e+01 -7.67332897e+00 -5.28752518e+01 -6.79441713e+00 -7.17507662e+00 -9.82336996e+00 -1.41910827e+01 -7.67332897e+00 -1.20681854e+01 -4.12826532e+02 -8.23067609e+02 -6.90654279e+02 -8.03629218e+02 -8.03945210e+02 -6.90417344e+02 -8.27625107e+02 -8.23067609e+02 -1.12007637e+02  2.88422493e+01 -2.40484242e+02  1.96123684e+01 -8.72135504e+01 -8.65875019e+01 -6.90654279e+02  2.88422493e+01  2.03139404e+02 -4.21199148e+02 -2.29486125e+02 -1.38100727e+02 -9.32617762e+01 -8.03629218e+02 -2.40484242e+02 -4.21199148e+02 -9.86312772e+01 -3.35243944e+02 -2.28452923e+02  1.40216188e+01 -8.03945210e+02  1.96123684e+01 -2.29486125e+02 -3.35243944e+02 -9.77565148e+01 -4.23330179e+02 -2.42186703e+02 -6.90417344e+02 -8.72135503e+01 -1.38100727e+02 -2.28452923e+02 -4.23330179e+02  1.99397527e+02  2.59578020e+01 -8.27625107e+02 -8.65875019e+01 -9.32617762e+01  1.40216188e+01 -2.42186703e+02  2.59578020e+01 -1.28122661e+02
  1.94725275e+11 -4.06688574e+00 -5.28355899e+01 -4.31175812e+01 -4.09273571e+01 -4.09568604e+01 -4.29892313e+01 -5.29623668e+01 -5.28355899e+01 -9.98494717e+00 -7.94460673e+00 -1.44483203e+01 -1.00169485e+01 -7.44535293e+00 -6.78282736e+00 -4.31175812e+01 -7.94460673e+00 -1.01469405e+01 -9.02006200e+00 -2.09725901e+01 -1.15080827e+01 -7.18192766e+00 -4.09273571e+01 -1.44483203e+01 -9.02006200e+00 -6.72498465e+00 -1.17208605e+01 -2.06719782e+01 -9.83713621e+00 -4.09568605e+01 -1.00169485e+01 -2.09725901e+01 -1.17208605e+01 -6.61270885e+00 -9.00770462e+00 -1.42120466e+01 -4.29892313e+01 -7.44535292e+00 -1.15080827e+01 -2.06719782e+01 -9.00770461e+00 -1.00942348e+01 -7.66858712e+00 -5.29623668e+01 -6.78282736e+00 -7.18192766e+00 -9.83713621e+00 -1.42120466e+01 -7.66858712e+00 -1.20567757e+01 -4.13407168e+02 -8.23804184e+02 -6.91338814e+02 -8.04396685e+02 -8.04712928e+02 -6.91105381e+02 -8.28361663e+02 -8.23804184e+02 -1.12081279e+02  2.86899556e+01 -2.40448539e+02  1.94094522e+01 -8.73783933e+01 -8.67352211e+01 -6.91338814e+02  2.86899556e+01  2.02934473e+02 -4.21194243e+02 -2.30427546e+02 -1.38488259e+02 -9.34355548e+01 -8.04396685e+02 -2.40448539e+02 -4.21194243e+02 -9.87867535e+01 -3.35771264e+02 -2.29383567e+02  1.38152162e+01 -8.04712928e+02  1.94094522e+01 -2.30427546e+02 -3.35771264e+02 -9.79207367e+01 -4.23317552e+02 -2.42153211e+02 -6.91105381e+02 -8.73783933e+01 -1.38488259e+02 -2.29383567e+02 -4.23317552e+02  1.99197208e+02  2.57989289e+01 -8.28361663e+02 -8.67352211e+01 -9.34355547e+01  1.38152162e+01 -2.42153211e+02  2.57989289e+01 -1.28206622e+02
