 frequency       s11_db          s22_db          s12_db          s21_db          s11_deg         s22_deg         s12_deg         s21_deg        
 1.32080000e+11 -7.07889379e-01 -7.11828215e-01 -3.91890171e+01 -3.91890170e+01 -1.73339251e+02 -1.78783602e+02 -1.10319033e+02 -1.10319033e+02 
 1.32160000e+11 -7.10775317e-01 -7.14669035e-01 -3.91017060e+01 -3.91017060e+01 -1.73453299e+02 -1.78901622e+02 -1.10547081e+02 -1.10547081e+02 
 1.32240000e+11 -7.13688774e-01 -7.17536741e-01 -3.90139915e+01 -3.90139915e+01 -1.73567697e+02 -1.79019986e+02 -1.10776244e+02 -1.10776244e+02 
 1.32320000e+11 -7.16630188e-01 -7.20431761e-01 -3.89258717e+01 -3.89258717e+01 -1.73682449e+02 -1.79138698e+02 -1.11006537e+02 -1.11006537e+02 
 1.32400000e+11 -7.19600007e-01 -7.23354532e-01 -3.88373446e+01 -3.88373446e+01 -1.73797559e+02 -1.79257761e+02 -1.11237974e+02 -1.11237974e+02 
 1.32480000e+11 -7.22598688e-01 -7.26305499e-01 -3.87484084e+01 -3.87484084e+01 -1.73913031e+02 -1.79377177e+02 -1.11470569e+02 -1.11470569e+02 
 1.32560000e+11 -7.25626697e-01 -7.29285120e-01 -3.86590611e+01 -3.86590610e+01 -1.74028866e+02 -1.79496952e+02 -1.11704337e+02 -1.11704337e+02 
 1.32640000e+11 -7.28684513e-01 -7.32293859e-01 -3.85693007e+01 -3.85693006e+01 -1.74145070e+02 -1.79617088e+02 -1.11939291e+02 -1.11939291e+02 
 1.32720000e+11 -7.31772623e-01 -7.35332193e-01 -3.84791252e+01 -3.84791251e+01 -1.74261646e+02 -1.79737589e+02 -1.12175448e+02 -1.12175448e+02 
 1.32800000e+11 -7.34891526e-01 -7.38400609e-01 -3.83885326e+01 -3.83885326e+01 -1.74378597e+02 -1.79858459e+02 -1.12412821e+02 -1.12412821e+02 
 1.32880000e+11 -7.38041733e-01 -7.41499605e-01 -3.82975209e+01 -3.82975209e+01 -1.74495928e+02 -1.79979700e+02 -1.12651428e+02 -1.12651428e+02 
 1.32960000e+11 -7.41223765e-01 -7.44629690e-01 -3.82060881e+01 -3.82060880e+01 -1.74613642e+02 -1.80101318e+02 -1.12891283e+02 -1.12891283e+02 
 1.33040000e+11 -7.44438154e-01 -7.47791384e-01 -3.81142320e+01 -3.81142319e+01 -1.74731742e+02 -1.80223315e+02 -1.13132403e+02 -1.13132403e+02 
 1.33120000e+11 -7.47685448e-01 -7.50985220e-01 -3.80219505e+01 -3.80219505e+01 -1.74850234e+02 -1.80345695e+02 -1.13374804e+02 -1.13374804e+02 
 1.33200000e+11 -7.50966203e-01 -7.54211741e-01 -3.79292417e+01 -3.79292416e+01 -1.74969120e+02 -1.80468463e+02 -1.13618502e+02 -1.13618502e+02 
 1.33280000e+11 -7.54280989e-01 -7.57471506e-01 -3.78361032e+01 -3.78361031e+01 -1.75088404e+02 -1.80591621e+02 -1.13863515e+02 -1.13863515e+02 
 1.33360000e+11 -7.57630392e-01 -7.60765083e-01 -3.77425329e+01 -3.77425329e+01 -1.75208092e+02 -1.80715175e+02 -1.14109861e+02 -1.14109861e+02 
 1.33440000e+11 -7.61015008e-01 -7.64093056e-01 -3.76485287e+01 -3.76485287e+01 -1.75328186e+02 -1.80839128e+02 -1.14357555e+02 -1.14357555e+02 
 1.33520000e+11 -7.64435449e-01 -7.67456021e-01 -3.75540884e+01 -3.75540884e+01 -1.75448691e+02 -1.80963484e+02 -1.14606618e+02 -1.14606618e+02 
 1.33600000e+11 -7.67892339e-01 -7.70854589e-01 -3.74592097e+01 -3.74592096e+01 -1.75569612e+02 -1.81088247e+02 -1.14857066e+02 -1.14857066e+02 
 1.33680000e+11 -7.71386320e-01 -7.74289384e-01 -3.73638903e+01 -3.73638903e+01 -1.75690952e+02 -1.81213421e+02 -1.15108919e+02 -1.15108919e+02 
 1.33760000e+11 -7.74918047e-01 -7.77761046e-01 -3.72681280e+01 -3.72681279e+01 -1.75812715e+02 -1.81339011e+02 -1.15362195e+02 -1.15362195e+02 
 1.33840000e+11 -7.78488191e-01 -7.81270231e-01 -3.71719205e+01 -3.71719204e+01 -1.75934906e+02 -1.81465021e+02 -1.15616914e+02 -1.15616914e+02 
 1.33920000e+11 -7.82097438e-01 -7.84817607e-01 -3.70752654e+01 -3.70752653e+01 -1.76057530e+02 -1.81591454e+02 -1.15873095e+02 -1.15873095e+02 
 1.34000000e+11 -7.85746493e-01 -7.88403863e-01 -3.69781604e+01 -3.69781604e+01 -1.76180590e+02 -1.81718317e+02 -1.16130759e+02 -1.16130759e+02 
 1.34080000e+11 -7.89436076e-01 -7.92029701e-01 -3.68806031e+01 -3.68806031e+01 -1.76304092e+02 -1.81845612e+02 -1.16389926e+02 -1.16389926e+02 
 1.34160000e+11 -7.93166925e-01 -7.95695842e-01 -3.67825912e+01 -3.67825912e+01 -1.76428040e+02 -1.81973344e+02 -1.16650617e+02 -1.16650617e+02 
 1.34240000e+11 -7.96939796e-01 -7.99403023e-01 -3.66841221e+01 -3.66841221e+01 -1.76552438e+02 -1.82101518e+02 -1.16912853e+02 -1.16912853e+02 
 1.34320000e+11 -8.00755464e-01 -8.03152000e-01 -3.65851935e+01 -3.65851935e+01 -1.76677291e+02 -1.82230138e+02 -1.17176656e+02 -1.17176656e+02 
 1.34400000e+11 -8.04614723e-01 -8.06943547e-01 -3.64858029e+01 -3.64858029e+01 -1.76802605e+02 -1.82359210e+02 -1.17442048e+02 -1.17442048e+02 
 1.34480000e+11 -8.08518385e-01 -8.10778459e-01 -3.63859478e+01 -3.63859477e+01 -1.76928383e+02 -1.82488737e+02 -1.17709051e+02 -1.17709051e+02 
 1.34560000e+11 -8.12467285e-01 -8.14657549e-01 -3.62856256e+01 -3.62856255e+01 -1.77054631e+02 -1.82618724e+02 -1.17977689e+02 -1.17977689e+02 
 1.34640000e+11 -8.16462277e-01 -8.18581650e-01 -3.61848337e+01 -3.61848337e+01 -1.77181353e+02 -1.82749177e+02 -1.18247985e+02 -1.18247985e+02 
 1.34720000e+11 -8.20504237e-01 -8.22551618e-01 -3.60835698e+01 -3.60835697e+01 -1.77308554e+02 -1.82880100e+02 -1.18519963e+02 -1.18519963e+02 
 1.34800000e+11 -8.24594064e-01 -8.26568328e-01 -3.59818310e+01 -3.59818310e+01 -1.77436240e+02 -1.83011498e+02 -1.18793647e+02 -1.18793647e+02 
 1.34880000e+11 -8.28732677e-01 -8.30632680e-01 -3.58796148e+01 -3.58796148e+01 -1.77564416e+02 -1.83143376e+02 -1.19069062e+02 -1.19069062e+02 
 1.34960000e+11 -8.32921022e-01 -8.34745596e-01 -3.57769186e+01 -3.57769186e+01 -1.77693087e+02 -1.83275739e+02 -1.19346233e+02 -1.19346233e+02 
 1.35040000e+11 -8.37160069e-01 -8.38908019e-01 -3.56737396e+01 -3.56737396e+01 -1.77822257e+02 -1.83408592e+02 -1.19625187e+02 -1.19625187e+02 
 1.35120000e+11 -8.41450809e-01 -8.43120921e-01 -3.55700752e+01 -3.55700752e+01 -1.77951933e+02 -1.83541941e+02 -1.19905949e+02 -1.19905949e+02 
 1.35200000e+11 -8.45794264e-01 -8.47385296e-01 -3.54659227e+01 -3.54659227e+01 -1.78082119e+02 -1.83675790e+02 -1.20188547e+02 -1.20188547e+02 
 1.35280000e+11 -8.50191479e-01 -8.51702165e-01 -3.53612792e+01 -3.53612792e+01 -1.78212821e+02 -1.83810145e+02 -1.20473008e+02 -1.20473008e+02 
 1.35360000e+11 -8.54643529e-01 -8.56072576e-01 -3.52561420e+01 -3.52561420e+01 -1.78344045e+02 -1.83945010e+02 -1.20759361e+02 -1.20759361e+02 
 1.35440000e+11 -8.59151514e-01 -8.60497603e-01 -3.51505083e+01 -3.51505083e+01 -1.78475796e+02 -1.84080393e+02 -1.21047633e+02 -1.21047633e+02 
 1.35520000e+11 -8.63716567e-01 -8.64978351e-01 -3.50443753e+01 -3.50443753e+01 -1.78608079e+02 -1.84216297e+02 -1.21337854e+02 -1.21337854e+02 
 1.35600000e+11 -8.68339849e-01 -8.69515952e-01 -3.49377401e+01 -3.49377401e+01 -1.78740901e+02 -1.84352730e+02 -1.21630054e+02 -1.21630054e+02 
 1.35680000e+11 -8.73022552e-01 -8.74111571e-01 -3.48305998e+01 -3.48305998e+01 -1.78874266e+02 -1.84489695e+02 -1.21924263e+02 -1.21924263e+02 
 1.35760000e+11 -8.77765901e-01 -8.78766400e-01 -3.47229515e+01 -3.47229515e+01 -1.79008181e+02 -1.84627199e+02 -1.22220512e+02 -1.22220512e+02 
 1.35840000e+11 -8.82571153e-01 -8.83481668e-01 -3.46147923e+01 -3.46147923e+01 -1.79142652e+02 -1.84765247e+02 -1.22518834e+02 -1.22518834e+02 
 1.35920000e+11 -8.87439600e-01 -8.88258635e-01 -3.45061193e+01 -3.45061193e+01 -1.79277684e+02 -1.84903846e+02 -1.22819260e+02 -1.22819260e+02 
 1.36000000e+11 -8.92372569e-01 -8.93098595e-01 -3.43969294e+01 -3.43969294e+01 -1.79413284e+02 -1.85043000e+02 -1.23121824e+02 -1.23121824e+02 
 1.36080000e+11 -8.97371424e-01 -8.98002879e-01 -3.42872196e+01 -3.42872196e+01 -1.79549457e+02 -1.85182717e+02 -1.23426559e+02 -1.23426559e+02 
 1.36160000e+11 -9.02437566e-01 -9.02972853e-01 -3.41769870e+01 -3.41769870e+01 -1.79686209e+02 -1.85323001e+02 -1.23733500e+02 -1.23733500e+02 
 1.36240000e+11 -9.07572435e-01 -9.08009922e-01 -3.40662285e+01 -3.40662284e+01 -1.79823547e+02 -1.85463860e+02 -1.24042682e+02 -1.24042682e+02 
 1.36320000e+11 -9.12777510e-01 -9.13115530e-01 -3.39549409e+01 -3.39549409e+01 -1.79961477e+02 -1.85605298e+02 -1.24354142e+02 -1.24354142e+02 
 1.36400000e+11 -9.18054314e-01 -9.18291161e-01 -3.38431213e+01 -3.38431213e+01 -1.80100005e+02 -1.85747322e+02 -1.24667915e+02 -1.24667915e+02 
 1.36480000e+11 -9.23404411e-01 -9.23538341e-01 -3.37307664e+01 -3.37307664e+01 -1.80239138e+02 -1.85889939e+02 -1.24984040e+02 -1.24984040e+02 
 1.36560000e+11 -9.28829409e-01 -9.28858640e-01 -3.36178733e+01 -3.36178732e+01 -1.80378881e+02 -1.86033154e+02 -1.25302555e+02 -1.25302555e+02 
 1.36640000e+11 -9.34330963e-01 -9.34253671e-01 -3.35044386e+01 -3.35044385e+01 -1.80519241e+02 -1.86176973e+02 -1.25623500e+02 -1.25623500e+02 
 1.36720000e+11 -9.39910774e-01 -9.39725093e-01 -3.33904592e+01 -3.33904592e+01 -1.80660225e+02 -1.86321404e+02 -1.25946914e+02 -1.25946914e+02 
 1.36800000e+11 -9.45570592e-01 -9.45274614e-01 -3.32759320e+01 -3.32759319e+01 -1.80801839e+02 -1.86466451e+02 -1.26272838e+02 -1.26272838e+02 
 1.36880000e+11 -9.51312219e-01 -9.50903990e-01 -3.31608537e+01 -3.31608536e+01 -1.80944090e+02 -1.86612123e+02 -1.26601315e+02 -1.26601315e+02 
 1.36960000e+11 -9.57137507e-01 -9.56615029e-01 -3.30452210e+01 -3.30452210e+01 -1.81086984e+02 -1.86758425e+02 -1.26932387e+02 -1.26932387e+02 
 1.37040000e+11 -9.63048364e-01 -9.62409591e-01 -3.29290309e+01 -3.29290308e+01 -1.81230529e+02 -1.86905363e+02 -1.27266099e+02 -1.27266099e+02 
 1.37120000e+11 -9.69046750e-01 -9.68289589e-01 -3.28122799e+01 -3.28122798e+01 -1.81374729e+02 -1.87052945e+02 -1.27602494e+02 -1.27602494e+02 
 1.37200000e+11 -9.75134688e-01 -9.74256994e-01 -3.26949648e+01 -3.26949648e+01 -1.81519593e+02 -1.87201176e+02 -1.27941619e+02 -1.27941619e+02 
 1.37280000e+11 -9.81314257e-01 -9.80313834e-01 -3.25770824e+01 -3.25770823e+01 -1.81665128e+02 -1.87350064e+02 -1.28283520e+02 -1.28283520e+02 
 1.37360000e+11 -9.87587597e-01 -9.86462198e-01 -3.24586293e+01 -3.24586292e+01 -1.81811339e+02 -1.87499614e+02 -1.28628247e+02 -1.28628247e+02 
 1.37440000e+11 -9.93956915e-01 -9.92704235e-01 -3.23396022e+01 -3.23396022e+01 -1.81958233e+02 -1.87649835e+02 -1.28975847e+02 -1.28975847e+02 
 1.37520000e+11 -1.00042448e+00 -9.99042162e-01 -3.22199978e+01 -3.22199978e+01 -1.82105819e+02 -1.87800731e+02 -1.29326370e+02 -1.29326370e+02 
 1.37600000e+11 -1.00699264e+00 -1.00547826e+00 -3.20998129e+01 -3.20998129e+01 -1.82254101e+02 -1.87952310e+02 -1.29679869e+02 -1.29679869e+02 
 1.37680000e+11 -1.01366379e+00 -1.01201488e+00 -3.19790441e+01 -3.19790440e+01 -1.82403088e+02 -1.88104579e+02 -1.30036395e+02 -1.30036395e+02 
 1.37760000e+11 -1.02044042e+00 -1.01865443e+00 -3.18576880e+01 -3.18576880e+01 -1.82552785e+02 -1.88257544e+02 -1.30396003e+02 -1.30396003e+02 
 1.37840000e+11 -1.02732509e+00 -1.02539943e+00 -3.17357414e+01 -3.17357414e+01 -1.82703201e+02 -1.88411212e+02 -1.30758747e+02 -1.30758747e+02 
 1.37920000e+11 -1.03432044e+00 -1.03225243e+00 -3.16132009e+01 -3.16132009e+01 -1.82854341e+02 -1.88565590e+02 -1.31124683e+02 -1.31124683e+02 
 1.38000000e+11 -1.04142917e+00 -1.03921608e+00 -3.14900632e+01 -3.14900632e+01 -1.83006212e+02 -1.88720683e+02 -1.31493869e+02 -1.31493869e+02 
 1.38080000e+11 -1.04865411e+00 -1.04629312e+00 -3.13663251e+01 -3.13663251e+01 -1.83158822e+02 -1.88876500e+02 -1.31866365e+02 -1.31866365e+02 
 1.38160000e+11 -1.05599812e+00 -1.05348637e+00 -3.12419832e+01 -3.12419832e+01 -1.83312176e+02 -1.89033045e+02 -1.32242229e+02 -1.32242229e+02 
 1.38240000e+11 -1.06346418e+00 -1.06079871e+00 -3.11170343e+01 -3.11170342e+01 -1.83466282e+02 -1.89190327e+02 -1.32621525e+02 -1.32621525e+02 
 1.38320000e+11 -1.07105538e+00 -1.06823315e+00 -3.09914750e+01 -3.09914750e+01 -1.83621146e+02 -1.89348350e+02 -1.33004315e+02 -1.33004315e+02 
 1.38400000e+11 -1.07877486e+00 -1.07579277e+00 -3.08653022e+01 -3.08653022e+01 -1.83776774e+02 -1.89507123e+02 -1.33390664e+02 -1.33390664e+02 
 1.38480000e+11 -1.08662590e+00 -1.08348076e+00 -3.07385127e+01 -3.07385127e+01 -1.83933174e+02 -1.89666650e+02 -1.33780638e+02 -1.33780638e+02 
 1.38560000e+11 -1.09461187e+00 -1.09130039e+00 -3.06111032e+01 -3.06111032e+01 -1.84090351e+02 -1.89826938e+02 -1.34174305e+02 -1.34174305e+02 
 1.38640000e+11 -1.10273623e+00 -1.09925505e+00 -3.04830706e+01 -3.04830706e+01 -1.84248312e+02 -1.89987993e+02 -1.34571735e+02 -1.34571735e+02 
 1.38720000e+11 -1.11100257e+00 -1.10734823e+00 -3.03544119e+01 -3.03544119e+01 -1.84407063e+02 -1.90149822e+02 -1.34972998e+02 -1.34972998e+02 
 1.38800000e+11 -1.11941458e+00 -1.11558354e+00 -3.02251239e+01 -3.02251238e+01 -1.84566610e+02 -1.90312429e+02 -1.35378168e+02 -1.35378168e+02 
 1.38880000e+11 -1.12797608e+00 -1.12396469e+00 -3.00952035e+01 -3.00952035e+01 -1.84726958e+02 -1.90475821e+02 -1.35787319e+02 -1.35787319e+02 
 1.38960000e+11 -1.13669101e+00 -1.13249552e+00 -2.99646480e+01 -2.99646479e+01 -1.84888113e+02 -1.90640003e+02 -1.36200527e+02 -1.36200527e+02 
 1.39040000e+11 -1.14556342e+00 -1.14117999e+00 -2.98334542e+01 -2.98334542e+01 -1.85050081e+02 -1.90804980e+02 -1.36617872e+02 -1.36617872e+02 
 1.39120000e+11 -1.15459752e+00 -1.15002218e+00 -2.97016195e+01 -2.97016194e+01 -1.85212866e+02 -1.90970757e+02 -1.37039433e+02 -1.37039433e+02 
 1.39200000e+11 -1.16379761e+00 -1.15902630e+00 -2.95691409e+01 -2.95691409e+01 -1.85376475e+02 -1.91137340e+02 -1.37465292e+02 -1.37465292e+02 
 1.39280000e+11 -1.17316818e+00 -1.16819671e+00 -2.94360159e+01 -2.94360159e+01 -1.85540910e+02 -1.91304732e+02 -1.37895533e+02 -1.37895533e+02 
 1.39360000e+11 -1.18271382e+00 -1.17753790e+00 -2.93022418e+01 -2.93022418e+01 -1.85706178e+02 -1.91472938e+02 -1.38330244e+02 -1.38330244e+02 
 1.39440000e+11 -1.19243929e+00 -1.18705450e+00 -2.91678161e+01 -2.91678160e+01 -1.85872281e+02 -1.91641962e+02 -1.38769511e+02 -1.38769511e+02 
 1.39520000e+11 -1.20234952e+00 -1.19675129e+00 -2.90327363e+01 -2.90327363e+01 -1.86039223e+02 -1.91811807e+02 -1.39213426e+02 -1.39213426e+02 
 1.39600000e+11 -1.21244955e+00 -1.20663322e+00 -2.88970003e+01 -2.88970003e+01 -1.86207008e+02 -1.91982477e+02 -1.39662082e+02 -1.39662082e+02 
 1.39680000e+11 -1.22274464e+00 -1.21670538e+00 -2.87606058e+01 -2.87606057e+01 -1.86375638e+02 -1.92153973e+02 -1.40115573e+02 -1.40115573e+02 
 1.39760000e+11 -1.23324018e+00 -1.22697304e+00 -2.86235507e+01 -2.86235507e+01 -1.86545116e+02 -1.92326299e+02 -1.40573997e+02 -1.40573997e+02 
 1.39840000e+11 -1.24394174e+00 -1.23744162e+00 -2.84858332e+01 -2.84858331e+01 -1.86715443e+02 -1.92499456e+02 -1.41037454e+02 -1.41037454e+02 
 1.39920000e+11 -1.25485509e+00 -1.24811674e+00 -2.83474514e+01 -2.83474514e+01 -1.86886621e+02 -1.92673445e+02 -1.41506046e+02 -1.41506046e+02 
 1.40000000e+11 -1.26598617e+00 -1.25900418e+00 -2.82084039e+01 -2.82084039e+01 -1.87058650e+02 -1.92848266e+02 -1.41979877e+02 -1.41979877e+02 
 1.40080000e+11 -1.27734112e+00 -1.27010991e+00 -2.80686891e+01 -2.80686891e+01 -1.87231529e+02 -1.93023920e+02 -1.42459056e+02 -1.42459055e+02 
 1.40160000e+11 -1.28892625e+00 -1.28144011e+00 -2.79283059e+01 -2.79283059e+01 -1.87405259e+02 -1.93200406e+02 -1.42943691e+02 -1.42943691e+02 
 1.40240000e+11 -1.30074812e+00 -1.29300112e+00 -2.77872533e+01 -2.77872533e+01 -1.87579838e+02 -1.93377721e+02 -1.43433896e+02 -1.43433896e+02 
 1.40320000e+11 -1.31281347e+00 -1.30479953e+00 -2.76455304e+01 -2.76455304e+01 -1.87755262e+02 -1.93555864e+02 -1.43929786e+02 -1.43929786e+02 
 1.40400000e+11 -1.32512926e+00 -1.31684210e+00 -2.75031366e+01 -2.75031366e+01 -1.87931529e+02 -1.93734832e+02 -1.44431479e+02 -1.44431479e+02 
 1.40480000e+11 -1.33770266e+00 -1.32913583e+00 -2.73600717e+01 -2.73600717e+01 -1.88108634e+02 -1.93914619e+02 -1.44939097e+02 -1.44939097e+02 
 1.40560000e+11 -1.35054109e+00 -1.34168792e+00 -2.72163357e+01 -2.72163356e+01 -1.88286571e+02 -1.94095220e+02 -1.45452764e+02 -1.45452764e+02 
 1.40640000e+11 -1.36365219e+00 -1.35450582e+00 -2.70719286e+01 -2.70719286e+01 -1.88465335e+02 -1.94276629e+02 -1.45972606e+02 -1.45972606e+02 
 1.40720000e+11 -1.37704384e+00 -1.36759719e+00 -2.69268512e+01 -2.69268512e+01 -1.88644916e+02 -1.94458838e+02 -1.46498753e+02 -1.46498753e+02 
 1.40800000e+11 -1.39072417e+00 -1.38096995e+00 -2.67811042e+01 -2.67811042e+01 -1.88825306e+02 -1.94641838e+02 -1.47031340e+02 -1.47031340e+02 
 1.40880000e+11 -1.40470156e+00 -1.39463223e+00 -2.66346889e+01 -2.66346889e+01 -1.89006494e+02 -1.94825618e+02 -1.47570502e+02 -1.47570502e+02 
 1.40960000e+11 -1.41898464e+00 -1.40859245e+00 -2.64876069e+01 -2.64876069e+01 -1.89188467e+02 -1.95010166e+02 -1.48116378e+02 -1.48116378e+02 
 1.41040000e+11 -1.43358231e+00 -1.42285925e+00 -2.63398602e+01 -2.63398602e+01 -1.89371211e+02 -1.95195469e+02 -1.48669113e+02 -1.48669113e+02 
 1.41120000e+11 -1.44850374e+00 -1.43744154e+00 -2.61914512e+01 -2.61914511e+01 -1.89554711e+02 -1.95381510e+02 -1.49228852e+02 -1.49228852e+02 
 1.41200000e+11 -1.46375834e+00 -1.45234851e+00 -2.60423827e+01 -2.60423827e+01 -1.89738949e+02 -1.95568273e+02 -1.49795744e+02 -1.49795744e+02 
 1.41280000e+11 -1.47935585e+00 -1.46758958e+00 -2.58926582e+01 -2.58926582e+01 -1.89923904e+02 -1.95755738e+02 -1.50369944e+02 -1.50369944e+02 
 1.41360000e+11 -1.49530623e+00 -1.48317447e+00 -2.57422814e+01 -2.57422814e+01 -1.90109554e+02 -1.95943883e+02 -1.50951606e+02 -1.50951606e+02 
 1.41440000e+11 -1.51161978e+00 -1.49911316e+00 -2.55912568e+01 -2.55912568e+01 -1.90295876e+02 -1.96132684e+02 -1.51540892e+02 -1.51540892e+02 
 1.41520000e+11 -1.52830703e+00 -1.51541592e+00 -2.54395893e+01 -2.54395893e+01 -1.90482841e+02 -1.96322115e+02 -1.52137965e+02 -1.52137965e+02 
 1.41600000e+11 -1.54537883e+00 -1.53209326e+00 -2.52872846e+01 -2.52872846e+01 -1.90670419e+02 -1.96512147e+02 -1.52742992e+02 -1.52742992e+02 
 1.41680000e+11 -1.56284632e+00 -1.54915602e+00 -2.51343487e+01 -2.51343487e+01 -1.90858579e+02 -1.96702746e+02 -1.53356144e+02 -1.53356144e+02 
 1.41760000e+11 -1.58072090e+00 -1.56661526e+00 -2.49807887e+01 -2.49807887e+01 -1.91047282e+02 -1.96893878e+02 -1.53977594e+02 -1.53977594e+02 
 1.41840000e+11 -1.59901427e+00 -1.58448236e+00 -2.48266121e+01 -2.48266121e+01 -1.91236491e+02 -1.97085505e+02 -1.54607522e+02 -1.54607522e+02 
 1.41920000e+11 -1.61773841e+00 -1.60276895e+00 -2.46718274e+01 -2.46718274e+01 -1.91426162e+02 -1.97277584e+02 -1.55246107e+02 -1.55246107e+02 
 1.42000000e+11 -1.63690558e+00 -1.62148691e+00 -2.45164437e+01 -2.45164437e+01 -1.91616247e+02 -1.97470070e+02 -1.55893536e+02 -1.55893536e+02 
 1.42080000e+11 -1.65652831e+00 -1.64064841e+00 -2.43604711e+01 -2.43604711e+01 -1.91806697e+02 -1.97662912e+02 -1.56549997e+02 -1.56549997e+02 
 1.42160000e+11 -1.67661937e+00 -1.66026586e+00 -2.42039205e+01 -2.42039205e+01 -1.91997454e+02 -1.97856057e+02 -1.57215681e+02 -1.57215681e+02 
 1.42240000e+11 -1.69719180e+00 -1.68035190e+00 -2.40468038e+01 -2.40468038e+01 -1.92188459e+02 -1.98049445e+02 -1.57890785e+02 -1.57890785e+02 
 1.42320000e+11 -1.71825887e+00 -1.70091939e+00 -2.38891341e+01 -2.38891340e+01 -1.92379647e+02 -1.98243014e+02 -1.58575507e+02 -1.58575507e+02 
 1.42400000e+11 -1.73983408e+00 -1.72198142e+00 -2.37309251e+01 -2.37309251e+01 -1.92570947e+02 -1.98436694e+02 -1.59270050e+02 -1.59270050e+02 
 1.42480000e+11 -1.76193110e+00 -1.74355126e+00 -2.35721920e+01 -2.35721920e+01 -1.92762283e+02 -1.98630411e+02 -1.59974618e+02 -1.59974618e+02 
 1.42560000e+11 -1.78456381e+00 -1.76564234e+00 -2.34129510e+01 -2.34129510e+01 -1.92953572e+02 -1.98824086e+02 -1.60689420e+02 -1.60689420e+02 
 1.42640000e+11 -1.80774621e+00 -1.78826823e+00 -2.32532197e+01 -2.32532197e+01 -1.93144727e+02 -1.99017632e+02 -1.61414667e+02 -1.61414667e+02 
 1.42720000e+11 -1.83149243e+00 -1.81144262e+00 -2.30930167e+01 -2.30930167e+01 -1.93335652e+02 -1.99210956e+02 -1.62150573e+02 -1.62150573e+02 
 1.42800000e+11 -1.85581668e+00 -1.83517926e+00 -2.29323623e+01 -2.29323623e+01 -1.93526244e+02 -1.99403960e+02 -1.62897355e+02 -1.62897355e+02 
 1.42880000e+11 -1.88073321e+00 -1.85949192e+00 -2.27712779e+01 -2.27712779e+01 -1.93716395e+02 -1.99596535e+02 -1.63655232e+02 -1.63655232e+02 
 1.42960000e+11 -1.90625624e+00 -1.88439438e+00 -2.26097867e+01 -2.26097867e+01 -1.93905985e+02 -1.99788568e+02 -1.64424424e+02 -1.64424424e+02 
 1.43040000e+11 -1.93239994e+00 -1.90990034e+00 -2.24479131e+01 -2.24479131e+01 -1.94094889e+02 -1.99979936e+02 -1.65205154e+02 -1.65205154e+02 
 1.43120000e+11 -1.95917836e+00 -1.93602335e+00 -2.22856835e+01 -2.22856835e+01 -1.94282973e+02 -2.00170508e+02 -1.65997645e+02 -1.65997645e+02 
 1.43200000e+11 -1.98660533e+00 -1.96277678e+00 -2.21231257e+01 -2.21231256e+01 -1.94470091e+02 -2.00360144e+02 -1.66802124e+02 -1.66802124e+02 
 1.43280000e+11 -2.01469441e+00 -1.99017373e+00 -2.19602693e+01 -2.19602693e+01 -1.94656091e+02 -2.00548695e+02 -1.67618816e+02 -1.67618816e+02 
 1.43360000e+11 -2.04345883e+00 -2.01822692e+00 -2.17971460e+01 -2.17971460e+01 -1.94840808e+02 -2.00736001e+02 -1.68447946e+02 -1.68447946e+02 
 1.43440000e+11 -2.07291132e+00 -2.04694866e+00 -2.16337892e+01 -2.16337892e+01 -1.95024068e+02 -2.00921893e+02 -1.69289740e+02 -1.69289740e+02 
 1.43520000e+11 -2.10306408e+00 -2.07635065e+00 -2.14702342e+01 -2.14702342e+01 -1.95205686e+02 -2.01106191e+02 -1.70144424e+02 -1.70144423e+02 
 1.43600000e+11 -2.13392860e+00 -2.10644397e+00 -2.13065185e+01 -2.13065185e+01 -1.95385465e+02 -2.01288706e+02 -1.71012219e+02 -1.71012219e+02 
 1.43680000e+11 -2.16551558e+00 -2.13723887e+00 -2.11426817e+01 -2.11426817e+01 -1.95563197e+02 -2.01469233e+02 -1.71893349e+02 -1.71893349e+02 
 1.43760000e+11 -2.19783476e+00 -2.16874469e+00 -2.09787655e+01 -2.09787654e+01 -1.95738661e+02 -2.01647561e+02 -1.72788031e+02 -1.72788031e+02 
 1.43840000e+11 -2.23089477e+00 -2.20096968e+00 -2.08148139e+01 -2.08148139e+01 -1.95911626e+02 -2.01823463e+02 -1.73696480e+02 -1.73696480e+02 
 1.43920000e+11 -2.26470296e+00 -2.23392083e+00 -2.06508732e+01 -2.06508732e+01 -1.96081844e+02 -2.01996701e+02 -1.74618907e+02 -1.74618907e+02 
 1.44000000e+11 -2.29926523e+00 -2.26760373e+00 -2.04869921e+01 -2.04869921e+01 -1.96249057e+02 -2.02167024e+02 -1.75555517e+02 -1.75555517e+02 
 1.44080000e+11 -2.33458583e+00 -2.30202234e+00 -2.03232217e+01 -2.03232217e+01 -1.96412996e+02 -2.02334171e+02 -1.76506510e+02 -1.76506510e+02 
 1.44160000e+11 -2.37066711e+00 -2.33717882e+00 -2.01596154e+01 -2.01596154e+01 -1.96573373e+02 -2.02497866e+02 -1.77472078e+02 -1.77472078e+02 
 1.44240000e+11 -2.40750935e+00 -2.37307328e+00 -1.99962294e+01 -1.99962293e+01 -1.96729893e+02 -2.02657820e+02 -1.78452404e+02 -1.78452404e+02 
