 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 7.41019838e-11  7.36907501e-01  7.36898286e-01  7.36907936e-01  7.36907352e-01  7.29989530e-01  7.30062814e-01  7.29791432e-01  7.30089893e-01 
 7.45919582e-11  7.36903585e-01  7.36894988e-01  7.36911857e-01  7.36903151e-01  7.29988335e-01  7.30054273e-01  7.29790326e-01  7.30089786e-01 
 7.50846483e-11  7.36899193e-01  7.36893121e-01  7.36913967e-01  7.36898299e-01  7.29983149e-01  7.30043332e-01  7.29791563e-01  7.30085219e-01 
 7.57244807e-11  7.36894617e-01  7.36893436e-01  7.36913254e-01  7.36893032e-01  7.29971154e-01  7.30028628e-01  7.29793294e-01  7.30072957e-01 
 7.64443476e-11  7.36892842e-01  7.36896837e-01  7.36908693e-01  7.36890638e-01  7.29954333e-01  7.30015770e-01  7.29791078e-01  7.30054355e-01 
 7.68900245e-11  7.36893859e-01  7.36899908e-01  7.36904656e-01  7.36891476e-01  7.29944154e-01  7.30011031e-01  7.29786237e-01  7.30042445e-01 
 7.73422132e-11  7.36896413e-01  7.36902976e-01  7.36900523e-01  7.36894098e-01  7.29935854e-01  7.30009217e-01  7.29778082e-01  7.30032176e-01 
 7.78299344e-11  7.36900194e-01  7.36905367e-01  7.36897022e-01  7.36898273e-01  7.29930551e-01  7.30010127e-01  7.29766060e-01  7.30024909e-01 
 7.83625249e-11  7.36904289e-01  7.36906149e-01  7.36895262e-01  7.36903104e-01  7.29929427e-01  7.30012928e-01  7.29750800e-01  7.30022256e-01 
 7.90129419e-11  7.36907318e-01  7.36904273e-01  7.36896501e-01  7.36907173e-01  7.29932777e-01  7.30015738e-01  7.29732955e-01  7.30024909e-01 
 7.98559027e-11  7.36906418e-01  7.36898827e-01  7.36901873e-01  7.36907232e-01  7.29938471e-01  7.30013611e-01  7.29717174e-01  7.30031186e-01 
 8.03614099e-11  7.36903425e-01  7.36894938e-01  7.36905829e-01  7.36904441e-01  7.29940096e-01  7.30008160e-01  7.29712804e-01  7.30033632e-01 
 8.08371351e-11  7.36899492e-01  7.36891744e-01  7.36908863e-01  7.36900390e-01  7.29938746e-01  7.30000074e-01  7.29712004e-01  7.30033060e-01 
 8.13569030e-11  7.36894925e-01  7.36889637e-01  7.36910373e-01  7.36895385e-01  7.29933198e-01  7.29988915e-01  7.29713352e-01  7.30028014e-01 
 8.19422730e-11  7.36890806e-01  7.36889644e-01  7.36909323e-01  7.36890528e-01  7.29922302e-01  7.29975752e-01  7.29714943e-01  7.30016875e-01 
 8.26670506e-11  7.36888922e-01  7.36892844e-01  7.36904822e-01  7.36887731e-01  7.29905442e-01  7.29962760e-01  7.29712895e-01  7.29998330e-01 
 8.31051906e-11  7.36889831e-01  7.36895937e-01  7.36901060e-01  7.36888239e-01  7.29895274e-01  7.29957891e-01  7.29708347e-01  7.29986486e-01 
 8.35497653e-11  7.36892272e-01  7.36899197e-01  7.36897225e-01  7.36890510e-01  7.29886722e-01  7.29955763e-01  7.29700669e-01  7.29975943e-01 
 8.40446491e-11  7.36896181e-01  7.36901987e-01  7.36893866e-01  7.36894583e-01  7.29880749e-01  7.29956270e-01  7.29688885e-01  7.29967789e-01 
 8.45410421e-11  7.36900336e-01  7.36903120e-01  7.36892236e-01  7.36899243e-01  7.29878971e-01  7.29958522e-01  7.29674985e-01  7.29964250e-01 
 8.51873214e-11  7.36904115e-01  7.36901670e-01  7.36893290e-01  7.36903940e-01  7.29881481e-01  7.29961043e-01  7.29657301e-01  7.29965511e-01 
 8.59174575e-11  7.36904454e-01  7.36897119e-01  7.36897855e-01  7.36905208e-01  7.29886415e-01  7.29959678e-01  7.29642534e-01  7.29970367e-01 
 8.63662233e-11  7.36902440e-01  7.36893542e-01  7.36901597e-01  7.36903554e-01  7.29888596e-01  7.29955666e-01  7.29637354e-01  7.29973023e-01 
 8.68193767e-11  7.36898988e-01  7.36890126e-01  7.36905102e-01  7.36900222e-01  7.29888549e-01  7.29948876e-01  7.29635338e-01  7.29973634e-01 
 8.73058098e-11  7.36894455e-01  7.36887470e-01  7.36907542e-01  7.36895530e-01  7.29884910e-01  7.29939074e-01  7.29635866e-01  7.29970625e-01 
 8.78403271e-11  7.36889701e-01  7.36886429e-01  7.36907878e-01  7.36890304e-01  7.29876425e-01  7.29926900e-01  7.29637629e-01  7.29962381e-01 
