 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 2.76700000e-09  7.36268755e-01  7.36650136e-01  7.36276268e-01  7.36647539e-01  7.18585122e-01  7.15336080e-01  7.18848090e-01  7.15138276e-01 
 2.76800000e-09  7.36269214e-01  7.36650814e-01  7.36276732e-01  7.36648211e-01  7.18574792e-01  7.15343031e-01  7.18823744e-01  7.15153087e-01 
 2.76900000e-09  7.36269621e-01  7.36651497e-01  7.36277137e-01  7.36648890e-01  7.18565785e-01  7.15331679e-01  7.18801635e-01  7.15150877e-01 
 2.77000000e-09  7.36270001e-01  7.36652123e-01  7.36277512e-01  7.36649516e-01  7.18570685e-01  7.15309107e-01  7.18796120e-01  7.15137797e-01 
 2.77100000e-09  7.36270402e-01  7.36652682e-01  7.36277914e-01  7.36650078e-01  7.18587415e-01  7.15295972e-01  7.18803629e-01  7.15132883e-01 
 2.77200000e-09  7.36270854e-01  7.36653225e-01  7.36278375e-01  7.36650624e-01  7.18603132e-01  7.15304455e-01  7.18808989e-01  7.15148110e-01 
 2.77300000e-09  7.36271339e-01  7.36653819e-01  7.36278872e-01  7.36651216e-01  7.18608382e-01  7.15323054e-01  7.18801914e-01  7.15173462e-01 
 2.77400000e-09  7.36271810e-01  7.36654484e-01  7.36279350e-01  7.36651874e-01  7.18601013e-01  7.15333886e-01  7.18780452e-01  7.15192054e-01 
 2.77500000e-09  7.36272232e-01  7.36655173e-01  7.36279772e-01  7.36652557e-01  7.18590537e-01  7.15327494e-01  7.18756214e-01  7.15194692e-01 
 2.77600000e-09  7.36272615e-01  7.36655820e-01  7.36280150e-01  7.36653202e-01  7.18591242e-01  7.15305932e-01  7.18745712e-01  7.15182810e-01 
 2.77700000e-09  7.36273004e-01  7.36656395e-01  7.36280540e-01  7.36653780e-01  7.18606090e-01  7.15287531e-01  7.18751113e-01  7.15173135e-01 
