       frequency          s11_db          s12_db          s21_db          s22_db         s11_deg         s12_deg         s21_deg         s22_deg
  1.27112887e+11 -6.15735355e-01 -4.40492957e+01 -4.40492957e+01 -6.10250315e-01 -1.71144381e+02 -1.02030761e+02 -1.02030761e+02 -1.76064127e+02
  1.27192807e+11 -6.17430763e-01 -4.39830467e+01 -4.39830467e+01 -6.11849224e-01 -1.71243950e+02 -1.02232235e+02 -1.02232235e+02 -1.76167215e+02
  1.27272727e+11 -6.19137800e-01 -4.39165061e+01 -4.39165062e+01 -6.13459374e-01 -1.71343715e+02 -1.02434035e+02 -1.02434035e+02 -1.76270499e+02
  1.27352647e+11 -6.20856600e-01 -4.38496728e+01 -4.38496728e+01 -6.15080892e-01 -1.71443679e+02 -1.02636168e+02 -1.02636168e+02 -1.76373981e+02
  1.27432567e+11 -6.22587296e-01 -4.37825455e+01 -4.37825455e+01 -6.16713912e-01 -1.71543843e+02 -1.02838637e+02 -1.02838637e+02 -1.76477662e+02
  1.27512488e+11 -6.24330026e-01 -4.37151229e+01 -4.37151230e+01 -6.18358566e-01 -1.71644210e+02 -1.03041449e+02 -1.03041450e+02 -1.76581545e+02
  1.27592408e+11 -6.26084929e-01 -4.36474039e+01 -4.36474039e+01 -6.20014991e-01 -1.71744780e+02 -1.03244610e+02 -1.03244610e+02 -1.76685630e+02
  1.27672328e+11 -6.27852145e-01 -4.35793872e+01 -4.35793872e+01 -6.21683325e-01 -1.71845556e+02 -1.03448125e+02 -1.03448125e+02 -1.76789920e+02
  1.27752248e+11 -6.29631818e-01 -4.35110715e+01 -4.35110715e+01 -6.23363708e-01 -1.71946538e+02 -1.03651999e+02 -1.03651999e+02 -1.76894416e+02
  1.27832168e+11 -6.31424094e-01 -4.34424555e+01 -4.34424556e+01 -6.25056283e-01 -1.72047730e+02 -1.03856238e+02 -1.03856238e+02 -1.76999119e+02
  1.27912088e+11 -6.33229121e-01 -4.33735381e+01 -4.33735381e+01 -6.26761194e-01 -1.72149133e+02 -1.04060849e+02 -1.04060849e+02 -1.77104033e+02
  1.27992008e+11 -6.35047050e-01 -4.33043178e+01 -4.33043178e+01 -6.28478590e-01 -1.72250748e+02 -1.04265838e+02 -1.04265838e+02 -1.77209158e+02
  1.28071928e+11 -6.36878033e-01 -4.32347934e+01 -4.32347935e+01 -6.30208620e-01 -1.72352577e+02 -1.04471209e+02 -1.04471210e+02 -1.77314495e+02
  1.28151848e+11 -6.38722226e-01 -4.31649637e+01 -4.31649637e+01 -6.31951436e-01 -1.72454622e+02 -1.04676971e+02 -1.04676971e+02 -1.77420048e+02
  1.28231768e+11 -6.40579788e-01 -4.30948271e+01 -4.30948272e+01 -6.33707194e-01 -1.72556885e+02 -1.04883129e+02 -1.04883129e+02 -1.77525818e+02
  1.28311688e+11 -6.42450880e-01 -4.30243825e+01 -4.30243826e+01 -6.35476051e-01 -1.72659368e+02 -1.05089689e+02 -1.05089689e+02 -1.77631806e+02
  1.28391608e+11 -6.44335664e-01 -4.29536286e+01 -4.29536286e+01 -6.37258167e-01 -1.72762073e+02 -1.05296659e+02 -1.05296659e+02 -1.77738015e+02
  1.28471528e+11 -6.46234308e-01 -4.28825638e+01 -4.28825638e+01 -6.39053706e-01 -1.72865001e+02 -1.05504044e+02 -1.05504044e+02 -1.77844446e+02
  1.28551449e+11 -6.48146981e-01 -4.28111869e+01 -4.28111870e+01 -6.40862832e-01 -1.72968155e+02 -1.05711851e+02 -1.05711852e+02 -1.77951102e+02
  1.28631369e+11 -6.50073855e-01 -4.27394966e+01 -4.27394966e+01 -6.42685715e-01 -1.73071536e+02 -1.05920089e+02 -1.05920089e+02 -1.78057983e+02
  1.28711289e+11 -6.52015104e-01 -4.26674913e+01 -4.26674913e+01 -6.44522525e-01 -1.73175146e+02 -1.06128762e+02 -1.06128762e+02 -1.78165093e+02
  1.28791209e+11 -6.53970908e-01 -4.25951698e+01 -4.25951698e+01 -6.46373439e-01 -1.73278988e+02 -1.06337879e+02 -1.06337879e+02 -1.78272433e+02
  1.28871129e+11 -6.55941447e-01 -4.25225305e+01 -4.25225305e+01 -6.48238632e-01 -1.73383063e+02 -1.06547447e+02 -1.06547447e+02 -1.78380005e+02
