t_ns,out1_mv,out2_mv,out3_mv,out4_mv
3.290000e-01,4.062590e-01,-2.904201e-01,-4.294038e-01,3.182699e-01
3.300000e-01,4.100741e-01,-2.946166e-01,-4.231043e-01,3.123631e-01
3.310000e-01,4.138174e-01,-2.987632e-01,-4.167395e-01,3.064328e-01
3.320000e-01,4.174677e-01,-3.028879e-01,-4.103106e-01,3.004354e-01
3.330000e-01,4.210250e-01,-3.069959e-01,-4.038166e-01,2.943494e-01
3.340000e-01,4.245177e-01,-3.110698e-01,-3.972552e-01,2.881820e-01
3.350000e-01,4.279744e-01,-3.150739e-01,-3.906261e-01,2.819787e-01
3.360000e-01,4.313897e-01,-3.189910e-01,-3.839321e-01,2.757823e-01
3.370000e-01,4.347364e-01,-3.228443e-01,-3.771775e-01,2.695798e-01
3.380000e-01,4.379903e-01,-3.266660e-01,-3.703651e-01,2.633256e-01
3.390000e-01,4.411437e-01,-3.304667e-01,-3.634964e-01,2.569925e-01
3.400000e-01,4.442197e-01,-3.342363e-01,-3.565695e-01,2.505784e-01
3.410000e-01,4.472523e-01,-3.379424e-01,-3.495816e-01,2.441204e-01
3.420000e-01,4.502463e-01,-3.415593e-01,-3.425333e-01,2.376681e-01
3.430000e-01,4.531762e-01,-3.451002e-01,-3.354284e-01,2.312246e-01
3.440000e-01,4.560151e-01,-3.485983e-01,-3.282718e-01,2.247470e-01
3.450000e-01,4.587488e-01,-3.520701e-01,-3.210671e-01,2.182015e-01
3.460000e-01,4.613929e-01,-3.555117e-01,-3.138141e-01,2.115786e-01
3.470000e-01,4.639838e-01,-3.588964e-01,-3.065088e-01,2.049053e-01
3.480000e-01,4.665371e-01,-3.621934e-01,-2.991485e-01,1.982329e-01
3.490000e-01,4.690316e-01,-3.654046e-01,-2.917361e-01,1.915809e-01
3.500000e-01,4.714383e-01,-3.685609e-01,-2.842775e-01,1.849136e-01
3.510000e-01,4.737378e-01,-3.716844e-01,-2.767782e-01,1.781910e-01
3.520000e-01,4.759373e-01,-3.747766e-01,-2.692406e-01,1.713979e-01
3.530000e-01,4.780721e-01,-3.778173e-01,-2.616607e-01,1.645504e-01
3.540000e-01,4.801682e-01,-3.807746e-01,-2.540325e-01,1.576975e-01
3.550000e-01,4.822116e-01,-3.836390e-01,-2.463567e-01,1.508723e-01
3.560000e-01,4.841717e-01,-3.864364e-01,-2.386397e-01,1.440505e-01
3.570000e-01,4.860251e-01,-3.891936e-01,-2.308887e-01,1.371882e-01
3.580000e-01,4.877705e-01,-3.919170e-01,-2.231089e-01,1.302640e-01
3.590000e-01,4.894390e-01,-3.945937e-01,-2.152976e-01,1.232840e-01
3.600000e-01,4.910645e-01,-3.971931e-01,-2.074469e-01,1.162910e-01
3.610000e-01,4.926433e-01,-3.996968e-01,-1.995537e-01,1.093282e-01
3.620000e-01,4.941447e-01,-4.021225e-01,-1.916236e-01,1.023858e-01
3.630000e-01,4.955422e-01,-4.044997e-01,-1.836658e-01,9.541913e-02
3.640000e-01,4.968263e-01,-4.068396e-01,-1.756878e-01,8.840068e-02
3.650000e-01,4.980215e-01,-4.091355e-01,-1.676896e-01,8.132852e-02
3.660000e-01,4.991667e-01,-4.113607e-01,-1.596624e-01,7.423681e-02
3.670000e-01,5.002698e-01,-4.134908e-01,-1.515990e-01,6.717380e-02
3.680000e-01,5.013027e-01,-4.155334e-01,-1.435034e-01,6.014593e-02
3.690000e-01,5.022358e-01,-4.175173e-01,-1.353852e-01,5.311251e-02
3.700000e-01,5.030535e-01,-4.194596e-01,-1.272546e-01,4.603896e-02
3.710000e-01,5.037716e-01,-4.213585e-01,-1.191149e-01,3.891687e-02
3.720000e-01,5.044303e-01,-4.231933e-01,-1.109578e-01,3.177035e-02
3.730000e-01,5.050497e-01,-4.249363e-01,-1.027723e-01,2.464844e-02
3.740000e-01,5.056072e-01,-4.265849e-01,-9.455889e-02,1.757253e-02
3.750000e-01,5.060707e-01,-4.281649e-01,-8.632769e-02,1.051005e-02
3.760000e-01,5.064195e-01,-4.296980e-01,-7.809075e-02,3.420621e-03
3.770000e-01,5.066602e-01,-4.311871e-01,-6.985503e-02,-3.710002e-03
3.780000e-01,5.068308e-01,-4.326179e-01,-6.161434e-02,-1.086775e-02
3.790000e-01,5.069619e-01,-4.339626e-01,-5.335470e-02,-1.800696e-02
3.800000e-01,5.070400e-01,-4.352097e-01,-4.507217e-02,-2.509393e-02
3.810000e-01,5.070309e-01,-4.363785e-01,-3.677623e-02,-3.214921e-02
3.820000e-01,5.069101e-01,-4.374943e-01,-2.848033e-02,-3.921620e-02
3.830000e-01,5.066752e-01,-4.385645e-01,-2.019504e-02,-4.631553e-02
3.840000e-01,5.063589e-01,-4.395807e-01,-1.191765e-02,-5.344192e-02
3.850000e-01,5.059995e-01,-4.405179e-01,-3.632869e-03,-6.055623e-02
3.860000e-01,5.055951e-01,-4.413577e-01,4.668739e-03,-6.761661e-02
3.870000e-01,5.051125e-01,-4.421111e-01,1.298007e-02,-7.462887e-02
3.880000e-01,5.045230e-01,-4.428040e-01,2.128645e-02,-8.163561e-02
3.890000e-01,5.038165e-01,-4.434488e-01,2.957420e-02,-8.866436e-02
3.900000e-01,5.030180e-01,-4.440421e-01,3.784158e-02,-9.571709e-02
3.910000e-01,5.021698e-01,-4.445637e-01,4.610338e-02,-1.027633e-01
3.920000e-01,5.012832e-01,-4.449909e-01,5.437441e-02,-1.097572e-01
3.930000e-01,5.003282e-01,-4.453257e-01,6.265137e-02,-1.166897e-01
3.940000e-01,4.992730e-01,-4.455923e-01,7.091929e-02,-1.235986e-01
3.950000e-01,4.981010e-01,-4.458077e-01,7.916209e-02,-1.305182e-01
3.960000e-01,4.968281e-01,-4.459729e-01,8.737320e-02,-1.374563e-01
3.970000e-01,4.954971e-01,-4.460732e-01,9.556488e-02,-1.443918e-01
3.980000e-01,4.941314e-01,-4.460849e-01,1.037563e-01,-1.512796e-01
3.990000e-01,4.927085e-01,-4.460013e-01,1.119498e-01,-1.580969e-01
4.000000e-01,4.911933e-01,-4.458416e-01,1.201308e-01,-1.648722e-01
4.010000e-01,4.895645e-01,-4.456267e-01,1.282816e-01,-1.716449e-01
4.020000e-01,4.878281e-01,-4.453616e-01,1.363907e-01,-1.784286e-01
4.030000e-01,4.860237e-01,-4.450371e-01,1.444663e-01,-1.852113e-01
4.040000e-01,4.841855e-01,-4.446311e-01,1.525301e-01,-1.919518e-01
4.050000e-01,4.823012e-01,-4.441298e-01,1.605913e-01,-1.986168e-01
4.060000e-01,4.803343e-01,-4.435460e-01,1.686375e-01,-2.052227e-01
4.070000e-01,4.782590e-01,-4.429019e-01,1.766493e-01,-2.118110e-01
4.080000e-01,4.760724e-01,-4.422069e-01,1.846112e-01,-2.184019e-01
4.090000e-01,4.738077e-01,-4.414570e-01,1.925258e-01,-2.249909e-01
4.100000e-01,4.715064e-01,-4.406333e-01,2.004153e-01,-2.315435e-01
4.110000e-01,4.691691e-01,-4.397179e-01,2.082958e-01,-2.380200e-01
4.120000e-01,4.667601e-01,-4.387151e-01,2.161590e-01,-2.444230e-01
4.130000e-01,4.642500e-01,-4.376465e-01,2.239848e-01,-2.507917e-01
4.140000e-01,4.616281e-01,-4.365258e-01,2.317544e-01,-2.571536e-01
4.150000e-01,4.589193e-01,-4.353529e-01,2.394644e-01,-2.635102e-01
4.160000e-01,4.561684e-01,-4.341141e-01,2.471348e-01,-2.698353e-01
4.170000e-01,4.533894e-01,-4.327894e-01,2.547881e-01,-2.760870e-01
4.180000e-01,4.505515e-01,-4.313753e-01,2.624219e-01,-2.822542e-01
4.190000e-01,4.476210e-01,-4.298897e-01,2.700163e-01,-2.883698e-01
4.200000e-01,4.445812e-01,-4.283498e-01,2.775500e-01,-2.944676e-01
4.210000e-01,4.414475e-01,-4.267593e-01,2.850134e-01,-3.005547e-01
4.220000e-01,4.382639e-01,-4.251097e-01,2.924221e-01,-3.066133e-01
4.230000e-01,4.350572e-01,-4.233815e-01,2.998033e-01,-3.126031e-01
4.240000e-01,4.318051e-01,-4.215647e-01,3.071625e-01,-3.185012e-01
4.250000e-01,4.284703e-01,-4.196715e-01,3.144812e-01,-3.243312e-01
4.260000e-01,4.250313e-01,-4.177210e-01,3.217360e-01,-3.301308e-01
4.270000e-01,4.214938e-01,-4.157209e-01,3.289118e-01,-3.359131e-01
4.280000e-01,4.178975e-01,-4.136674e-01,3.360181e-01,-3.416683e-01
4.290000e-01,4.142795e-01,-4.115439e-01,3.430843e-01,-3.473602e-01
4.300000e-01,4.106289e-01,-4.093355e-01,3.501246e-01,-3.529576e-01
4.310000e-01,4.069071e-01,-4.070476e-01,3.571236e-01,-3.584725e-01
4.320000e-01,4.030882e-01,-4.046988e-01,3.640569e-01,-3.639425e-01
4.330000e-01,3.991690e-01,-4.023005e-01,3.709048e-01,-3.693879e-01
4.340000e-01,3.951824e-01,-3.998534e-01,3.776698e-01,-3.748052e-01
4.350000e-01,3.911718e-01,-3.973450e-01,3.843800e-01,-3.801650e-01
4.360000e-01,3.871401e-01,-3.947583e-01,3.910584e-01,-3.854313e-01
4.370000e-01,3.830507e-01,-3.920912e-01,3.976959e-01,-3.906034e-01
4.380000e-01,3.788731e-01,-3.893596e-01,4.042672e-01,-3.957157e-01
4.390000e-01,3.745968e-01,-3.865782e-01,4.107492e-01,-4.007949e-01
4.400000e-01,3.702461e-01,-3.837508e-01,4.171368e-01,-4.058428e-01
4.410000e-01,3.658666e-01,-3.808700e-01,4.234546e-01,-4.108376e-01
4.420000e-01,3.614749e-01,-3.779188e-01,4.297324e-01,-4.157423e-01
4.430000e-01,3.570404e-01,-3.748887e-01,4.359696e-01,-4.205442e-01
4.440000e-01,3.525277e-01,-3.717910e-01,4.421410e-01,-4.252714e-01
4.450000e-01,3.479206e-01,-3.686423e-01,4.482211e-01,-4.299555e-01
4.460000e-01,3.432337e-01,-3.654497e-01,4.541975e-01,-4.346040e-01
4.470000e-01,3.385111e-01,-3.622106e-01,4.600888e-01,-4.392024e-01
4.480000e-01,3.337817e-01,-3.589104e-01,4.659293e-01,-4.437160e-01
4.490000e-01,3.290243e-01,-3.555360e-01,4.717282e-01,-4.481225e-01
4.500000e-01,3.242003e-01,-3.520920e-01,4.774629e-01,-4.524406e-01
4.510000e-01,3.192888e-01,-3.485951e-01,4.831059e-01,-4.567042e-01
4.520000e-01,3.142947e-01,-3.450556e-01,4.886388e-01,-4.609266e-01
4.530000e-01,3.092574e-01,-3.414748e-01,4.940725e-01,-4.650997e-01
4.540000e-01,3.042152e-01,-3.378421e-01,4.994424e-01,-4.691936e-01
4.550000e-01,2.991592e-01,-3.341419e-01,5.047685e-01,-4.731795e-01
4.560000e-01,2.940503e-01,-3.303720e-01,5.100330e-01,-4.770651e-01
4.570000e-01,2.888624e-01,-3.265468e-01,5.152069e-01,-4.808835e-01
4.580000e-01,2.835923e-01,-3.226798e-01,5.202670e-01,-4.846545e-01
4.590000e-01,2.782721e-01,-3.187756e-01,5.252157e-01,-4.883755e-01
4.600000e-01,2.729454e-01,-3.148285e-01,5.300863e-01,-4.920227e-01
4.610000e-01,2.676173e-01,-3.108227e-01,5.349082e-01,-4.955646e-01
4.620000e-01,2.622514e-01,-3.067499e-01,5.396718e-01,-4.989975e-01
4.630000e-01,2.568165e-01,-3.026200e-01,5.443471e-01,-5.023505e-01
4.640000e-01,2.513024e-01,-2.984480e-01,5.489073e-01,-5.056486e-01
4.650000e-01,2.457324e-01,-2.942422e-01,5.533462e-01,-5.088948e-01
4.660000e-01,2.401516e-01,-2.900014e-01,5.576918e-01,-5.120719e-01
4.670000e-01,2.345784e-01,-2.857124e-01,5.619810e-01,-5.151487e-01
4.680000e-01,2.289835e-01,-2.813618e-01,5.662147e-01,-5.181118e-01
4.690000e-01,2.233305e-01,-2.769534e-01,5.703633e-01,-5.209831e-01
4.700000e-01,2.176042e-01,-2.725026e-01,5.743979e-01,-5.237913e-01
4.710000e-01,2.118183e-01,-2.680202e-01,5.783042e-01,-5.265443e-01
4.720000e-01,2.060157e-01,-2.635092e-01,5.821030e-01,-5.292312e-01
4.730000e-01,2.002266e-01,-2.589600e-01,5.858349e-01,-5.318235e-01
4.740000e-01,1.944315e-01,-2.543570e-01,5.895129e-01,-5.343006e-01
4.750000e-01,1.885914e-01,-2.496971e-01,5.931108e-01,-5.366755e-01
4.760000e-01,1.826859e-01,-2.449937e-01,5.965973e-01,-5.389778e-01
4.770000e-01,1.767195e-01,-2.402603e-01,5.999519e-01,-5.412210e-01
4.780000e-01,1.707302e-01,-2.355034e-01,6.031860e-01,-5.433996e-01
4.790000e-01,1.647563e-01,-2.307182e-01,6.063406e-01,-5.454898e-01
4.800000e-01,1.587910e-01,-2.258889e-01,6.094405e-01,-5.474668e-01
4.810000e-01,1.527955e-01,-2.210061e-01,6.124666e-01,-5.493336e-01
4.820000e-01,1.467437e-01,-2.160787e-01,6.153851e-01,-5.511177e-01
4.830000e-01,1.406327e-01,-2.111222e-01,6.181708e-01,-5.528381e-01
4.840000e-01,1.344927e-01,-2.061460e-01,6.208256e-01,-5.544939e-01
4.850000e-01,1.283666e-01,-2.011503e-01,6.233868e-01,-5.560673e-01
4.860000e-01,1.222613e-01,-1.961215e-01,6.258898e-01,-5.575317e-01
4.870000e-01,1.161418e-01,-1.910451e-01,6.283252e-01,-5.588812e-01
4.880000e-01,1.099763e-01,-1.859242e-01,6.306583e-01,-5.601386e-01
4.890000e-01,1.037559e-01,-1.807745e-01,6.328604e-01,-5.613267e-01
4.900000e-01,9.750223e-02,-1.756076e-01,6.349241e-01,-5.624491e-01
4.910000e-01,9.125863e-02,-1.704285e-01,6.368803e-01,-5.634936e-01
4.920000e-01,8.504492e-02,-1.652275e-01,6.387715e-01,-5.644353e-01
4.930000e-01,7.883356e-02,-1.599874e-01,6.406009e-01,-5.652606e-01
4.940000e-01,7.258818e-02,-1.547040e-01,6.423349e-01,-5.659850e-01
4.950000e-01,6.629454e-02,-1.493909e-01,6.439419e-01,-5.666333e-01
4.960000e-01,5.996518e-02,-1.440627e-01,6.454064e-01,-5.672141e-01
4.970000e-01,5.364080e-02,-1.387279e-01,6.467504e-01,-5.677204e-01
4.980000e-01,4.735165e-02,-1.333817e-01,6.480199e-01,-5.681305e-01
4.990000e-01,4.108085e-02,-1.280069e-01,6.492314e-01,-5.684259e-01
5.000000e-01,3.478982e-02,-1.225924e-01,6.503564e-01,-5.686138e-01
5.010000e-01,2.845866e-02,-1.171476e-01,6.513598e-01,-5.687185e-01
5.020000e-01,2.209173e-02,-1.116891e-01,6.522196e-01,-5.687535e-01
5.030000e-01,1.572424e-02,-1.062281e-01,6.529480e-01,-5.687162e-01
5.040000e-01,9.393558e-03,-1.007657e-01,6.535900e-01,-5.685896e-01
5.050000e-01,3.095383e-03,-9.528642e-02,6.541750e-01,-5.683527e-01
5.060000e-01,-3.207969e-03,-8.977378e-02,6.546829e-01,-5.680047e-01
5.070000e-01,-9.542170e-03,-8.423091e-02,6.550759e-01,-5.675665e-01
5.080000e-01,-1.590949e-02,-7.867455e-02,6.553277e-01,-5.670555e-01
5.090000e-01,-2.228212e-02,-7.311892e-02,6.554400e-01,-5.664733e-01
5.100000e-01,-2.861936e-02,-6.757002e-02,6.554530e-01,-5.658081e-01
5.110000e-01,-3.491255e-02,-6.201669e-02,6.554069e-01,-5.650391e-01
5.120000e-01,-4.119459e-02,-5.643900e-02,6.552933e-01,-5.641584e-01
5.130000e-01,-4.749683e-02,-5.083258e-02,6.550735e-01,-5.631816e-01
5.140000e-01,-5.382717e-02,-4.521277e-02,6.547175e-01,-5.621287e-01
5.150000e-01,-6.016613e-02,-3.959576e-02,6.542171e-01,-5.610048e-01
5.160000e-01,-6.647306e-02,-3.399167e-02,6.536051e-01,-5.598029e-01
5.170000e-01,-7.272767e-02,-2.839476e-02,6.529286e-01,-5.585047e-01
5.180000e-01,-7.895483e-02,-2.278448e-02,6.521930e-01,-5.570968e-01
5.190000e-01,-8.519012e-02,-1.714872e-02,6.513618e-01,-5.555882e-01
5.200000e-01,-9.144679e-02,-1.149859e-02,6.504009e-01,-5.539989e-01
5.210000e-01,-9.771353e-02,-5.852546e-03,6.492944e-01,-5.523385e-01
5.220000e-01,-1.039529e-01,-2.239277e-04,6.480653e-01,-5.506039e-01
5.230000e-01,-1.101354e-01,5.386958e-03,6.467631e-01,-5.487807e-01
5.240000e-01,-1.162752e-01,1.099868e-02,6.454080e-01,-5.468528e-01
5.250000e-01,-1.224093e-01,1.662995e-02,6.439695e-01,-5.448219e-01
5.260000e-01,-1.285570e-01,2.227602e-02,6.424093e-01,-5.427060e-01
5.270000e-01,-1.347142e-01,2.791755e-02,6.407054e-01,-5.405185e-01
5.280000e-01,-1.408489e-01,3.353855e-02,6.388699e-01,-5.382597e-01
5.290000e-01,-1.469259e-01,3.913284e-02,6.369505e-01,-5.359196e-01
5.300000e-01,-1.529474e-01,4.471478e-02,6.349808e-01,-5.334819e-01
5.310000e-01,-1.589484e-01,5.030746e-02,6.329401e-01,-5.309418e-01
5.320000e-01,-1.649541e-01,5.591427e-02,6.307875e-01,-5.283132e-01
5.330000e-01,-1.709663e-01,6.151713e-02,6.284962e-01,-5.256114e-01
5.340000e-01,-1.769600e-01,6.709758e-02,6.260678e-01,-5.228405e-01
5.350000e-01,-1.828977e-01,7.264450e-02,6.235443e-01,-5.199949e-01
5.360000e-01,-1.887696e-01,7.816641e-02,6.209697e-01,-5.170597e-01
5.370000e-01,-1.946056e-01,8.368791e-02,6.183366e-01,-5.140255e-01
5.380000e-01,-2.004361e-01,8.922109e-02,6.156033e-01,-5.109003e-01
5.390000e-01,-2.062681e-01,9.475151e-02,6.127387e-01,-5.077003e-01
5.400000e-01,-2.120844e-01,1.002586e-01,6.097349e-01,-5.044327e-01
5.410000e-01,-2.178481e-01,1.057276e-01,6.066254e-01,-5.010956e-01
5.420000e-01,-2.235394e-01,1.111602e-01,6.034603e-01,-4.976774e-01
5.430000e-01,-2.291796e-01,1.165797e-01,6.002475e-01,-4.941659e-01
5.440000e-01,-2.348025e-01,1.220060e-01,5.969486e-01,-4.905630e-01
5.450000e-01,-2.404206e-01,1.274312e-01,5.935274e-01,-4.868830e-01
5.460000e-01,-2.460241e-01,1.328331e-01,5.899682e-01,-4.831367e-01
5.470000e-01,-2.515795e-01,1.381938e-01,5.862943e-01,-4.793253e-01
5.480000e-01,-2.570591e-01,1.435085e-01,5.825573e-01,-4.754412e-01
5.490000e-01,-2.624743e-01,1.487961e-01,5.787804e-01,-4.714717e-01
5.500000e-01,-2.678594e-01,1.540827e-01,5.749322e-01,-4.674130e-01
5.510000e-01,-2.732326e-01,1.593688e-01,5.709722e-01,-4.632758e-01
5.520000e-01,-2.785900e-01,1.646328e-01,5.668791e-01,-4.590728e-01
5.530000e-01,-2.839038e-01,1.698541e-01,5.626648e-01,-4.548083e-01
5.540000e-01,-2.891416e-01,1.750221e-01,5.583785e-01,-4.504787e-01
5.550000e-01,-2.943038e-01,1.801495e-01,5.540566e-01,-4.460727e-01
5.560000e-01,-2.994220e-01,1.852654e-01,5.496789e-01,-4.415822e-01
5.570000e-01,-3.045202e-01,1.903799e-01,5.452019e-01,-4.370129e-01
5.580000e-01,-3.095997e-01,1.954743e-01,5.405991e-01,-4.323779e-01
5.590000e-01,-3.146393e-01,2.005259e-01,5.358721e-01,-4.276842e-01
5.600000e-01,-3.196053e-01,2.055192e-01,5.310636e-01,-4.229320e-01
5.610000e-01,-3.244873e-01,2.104599e-01,5.262198e-01,-4.181127e-01
5.620000e-01,-3.293114e-01,2.153764e-01,5.213349e-01,-4.132159e-01
5.630000e-01,-3.341063e-01,2.202884e-01,5.163653e-01,-4.082417e-01
5.640000e-01,-3.388782e-01,2.251833e-01,5.112793e-01,-4.032015e-01
5.650000e-01,-3.436127e-01,2.300361e-01,5.060692e-01,-3.981049e-01
5.660000e-01,-3.482775e-01,2.348278e-01,5.007687e-01,-3.929555e-01
5.670000e-01,-3.528536e-01,2.395562e-01,4.954294e-01,-3.877486e-01
5.680000e-01,-3.573589e-01,2.442462e-01,4.900615e-01,-3.824732e-01
5.690000e-01,-3.618240e-01,2.489256e-01,4.846254e-01,-3.771242e-01
5.700000e-01,-3.662610e-01,2.535901e-01,4.790841e-01,-3.717097e-01
5.710000e-01,-3.706612e-01,2.582142e-01,4.734226e-01,-3.662410e-01
5.720000e-01,-3.749962e-01,2.627760e-01,4.676639e-01,-3.607240e-01
5.730000e-01,-3.792408e-01,2.672665e-01,4.618603e-01,-3.551582e-01
5.740000e-01,-3.834033e-01,2.717047e-01,4.560373e-01,-3.495342e-01
5.750000e-01,-3.875144e-01,2.761228e-01,4.501635e-01,-3.438428e-01
5.760000e-01,-3.915913e-01,2.805272e-01,4.441968e-01,-3.380872e-01
5.770000e-01,-3.956308e-01,2.848944e-01,4.381168e-01,-3.322790e-01
5.780000e-01,-3.996093e-01,2.891998e-01,4.319355e-01,-3.264262e-01
5.790000e-01,-4.034986e-01,2.934286e-01,4.257017e-01,-3.205320e-01
5.800000e-01,-4.072971e-01,2.975923e-01,4.194538e-01,-3.145900e-01
5.810000e-01,-4.110321e-01,3.017242e-01,4.131727e-01,-3.085891e-01
5.820000e-01,-4.147260e-01,3.058416e-01,4.068132e-01,-3.025268e-01
5.830000e-01,-4.183804e-01,3.099262e-01,4.003496e-01,-2.964127e-01
5.840000e-01,-4.219775e-01,3.139506e-01,3.937835e-01,-2.902575e-01
5.850000e-01,-4.254885e-01,3.178957e-01,3.871570e-01,-2.840672e-01
5.860000e-01,-4.289032e-01,3.217643e-01,3.805172e-01,-2.778394e-01
5.870000e-01,-4.322429e-01,3.255877e-01,3.738603e-01,-2.715630e-01
5.880000e-01,-4.355334e-01,3.293929e-01,3.671419e-01,-2.652303e-01
5.890000e-01,-4.387811e-01,3.331696e-01,3.603303e-01,-2.588472e-01
5.900000e-01,-4.419739e-01,3.368889e-01,3.534188e-01,-2.524257e-01
5.910000e-01,-4.450849e-01,3.405285e-01,3.464402e-01,-2.459741e-01
5.920000e-01,-4.480968e-01,3.440831e-01,3.394461e-01,-2.394946e-01
5.930000e-01,-4.510234e-01,3.475785e-01,3.324484e-01,-2.329777e-01
5.940000e-01,-4.538919e-01,3.510488e-01,3.254078e-01,-2.264118e-01
5.950000e-01,-4.567134e-01,3.544946e-01,3.182863e-01,-2.197976e-01
5.960000e-01,-4.594813e-01,3.578876e-01,3.110706e-01,-2.131468e-01
5.970000e-01,-4.621720e-01,3.612021e-01,3.037829e-01,-2.064704e-01
5.980000e-01,-4.647640e-01,3.644254e-01,2.964747e-01,-1.997744e-01
5.990000e-01,-4.672623e-01,3.675759e-01,2.891729e-01,-1.930529e-01
6.000000e-01,-4.696929e-01,3.706911e-01,2.818474e-01,-1.862924e-01
6.010000e-01,-4.720720e-01,3.737836e-01,2.744550e-01,-1.794874e-01
6.020000e-01,-4.743971e-01,3.768287e-01,2.669767e-01,-1.726477e-01
6.030000e-01,-4.766497e-01,3.797977e-01,2.594243e-01,-1.657860e-01
6.040000e-01,-4.788059e-01,3.826730e-01,2.518450e-01,-1.589115e-01
6.050000e-01,-4.808629e-01,3.854636e-01,2.442778e-01,-1.520228e-01
6.060000e-01,-4.828428e-01,3.882066e-01,2.367053e-01,-1.451064e-01
6.070000e-01,-4.847657e-01,3.909265e-01,2.290822e-01,-1.381512e-01
6.080000e-01,-4.866336e-01,3.936053e-01,2.213834e-01,-1.311631e-01
6.090000e-01,-4.884328e-01,3.962119e-01,2.136110e-01,-1.241560e-01
6.100000e-01,-4.901400e-01,3.987243e-01,2.058054e-01,-1.171416e-01
6.110000e-01,-4.917451e-01,4.011427e-01,1.980132e-01,-1.101234e-01
6.120000e-01,-4.932647e-01,4.035001e-01,1.902324e-01,-1.030901e-01
6.130000e-01,-4.947212e-01,4.058301e-01,1.824190e-01,-9.602628e-02
6.140000e-01,-4.961209e-01,4.081255e-01,1.745411e-01,-8.893183e-02
6.150000e-01,-4.974548e-01,4.103540e-01,1.665935e-01,-8.182067e-02
6.160000e-01,-4.987017e-01,4.124903e-01,1.586074e-01,-7.470659e-02
6.170000e-01,-4.998468e-01,4.145259e-01,1.506326e-01,-6.759772e-02
6.180000e-01,-5.008993e-01,4.164869e-01,1.426827e-01,-6.048676e-02
6.190000e-01,-5.018819e-01,4.184131e-01,1.347197e-01,-5.335576e-02
6.200000e-01,-5.028051e-01,4.203098e-01,1.267055e-01,-4.619786e-02
6.210000e-01,-5.036642e-01,4.221466e-01,1.186285e-01,-3.902476e-02
6.220000e-01,-5.044414e-01,4.238946e-01,1.105097e-01,-3.185230e-02
6.230000e-01,-5.051188e-01,4.255384e-01,1.023985e-01,-2.469247e-02
6.240000e-01,-5.056989e-01,4.270951e-01,9.432197e-02,-1.754316e-02
6.250000e-01,-5.062020e-01,4.286064e-01,8.625209e-02,-1.038646e-02
6.260000e-01,-5.066428e-01,4.300908e-01,7.814592e-02,-3.208682e-03
6.270000e-01,-5.070202e-01,4.315232e-01,6.998588e-02,3.982598e-03
6.280000e-01,-5.073205e-01,4.328712e-01,6.178330e-02,1.117037e-02
6.290000e-01,-5.075253e-01,4.341150e-01,5.358306e-02,1.833998e-02
6.300000e-01,-5.076303e-01,4.352616e-01,4.542314e-02,2.548786e-02
6.310000e-01,-5.076520e-01,4.363505e-01,3.728853e-02,3.262946e-02
6.320000e-01,-5.076077e-01,4.374121e-01,2.913461e-02,3.978412e-02
6.330000e-01,-5.074999e-01,4.384307e-01,2.093723e-02,4.695067e-02
6.340000e-01,-5.073195e-01,4.393712e-01,1.269929e-02,5.411179e-02
6.350000e-01,-5.070486e-01,4.402095e-01,4.458565e-03,6.125055e-02
6.360000e-01,-5.066783e-01,4.409434e-01,-3.740254e-03,6.835793e-02
6.370000e-01,-5.062195e-01,4.416065e-01,-1.189758e-02,7.544488e-02
6.380000e-01,-5.056905e-01,4.422380e-01,-2.005556e-02,8.253421e-02
6.390000e-01,-5.050977e-01,4.428348e-01,-2.824531e-02,8.963269e-02
6.400000e-01,-5.044354e-01,4.433615e-01,-3.647078e-02,9.672482e-02
6.410000e-01,-5.036885e-01,4.437905e-01,-4.470303e-02,1.037917e-01
6.420000e-01,-5.028447e-01,4.441111e-01,-5.289498e-02,1.108196e-01
6.430000e-01,-5.019091e-01,4.443486e-01,-6.103245e-02,1.178137e-01
6.440000e-01,-5.008989e-01,4.445472e-01,-6.915098e-02,1.247975e-01
6.450000e-01,-4.998239e-01,4.447173e-01,-7.728802e-02,1.317857e-01
6.460000e-01,-4.986818e-01,4.448271e-01,-8.545353e-02,1.387672e-01
6.470000e-01,-4.974607e-01,4.448448e-01,-9.362790e-02,1.457214e-01
6.480000e-01,-4.961469e-01,4.447533e-01,-1.017653e-01,1.526309e-01
6.490000e-01,-4.947401e-01,4.445679e-01,-1.098391e-01,1.594944e-01
6.500000e-01,-4.932546e-01,4.443332e-01,-1.178747e-01,1.663330e-01
6.510000e-01,-4.917030e-01,4.440732e-01,-1.259139e-01,1.731689e-01
6.520000e-01,-4.900861e-01,4.437637e-01,-1.339729e-01,1.799975e-01
6.530000e-01,-4.883956e-01,4.433686e-01,-1.420408e-01,1.867973e-01
6.540000e-01,-4.866182e-01,4.428666e-01,-1.500764e-01,1.935488e-01
6.550000e-01,-4.847490e-01,4.422627e-01,-1.580437e-01,2.002437e-01
6.560000e-01,-4.827982e-01,4.415973e-01,-1.659554e-01,2.068989e-01
6.570000e-01,-4.807794e-01,4.409065e-01,-1.738537e-01,2.135415e-01
6.580000e-01,-4.786965e-01,4.401769e-01,-1.817617e-01,2.201756e-01
6.590000e-01,-4.765445e-01,4.393704e-01,-1.896759e-01,2.267809e-01
6.600000e-01,-4.743118e-01,4.384616e-01,-1.975619e-01,2.333355e-01
