        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 2.08000000e+02,        +7.071067811865e+00,        +4.267425543545e+00,        -5.156813689523e+00,        -2.143216854804e-02,        -3.472351447649e-03,        +7.071067811865e+00,        -2.143216854782e-02,        -3.472351447838e-03,        +4.268902670809e+00,        -5.160155602352e+00
 2.09600000e+02,        +7.071067811865e+00,        +3.817992800910e+00,        -5.001821708678e+00,        -1.647627993831e-02,        -1.437944088157e-03,        +7.071067811865e+00,        -1.647627993827e-02,        -1.437944087984e-03,        +3.819921103626e+00,        -5.005595809972e+00
 2.11200000e+02,        +7.071067811865e+00,        +3.415581283422e+00,        -4.821496594444e+00,        -1.241564379833e-02,        -2.579008695454e-04,        +7.071067811865e+00,        -1.241564379851e-02,        -2.579008696156e-04,        +3.417864720851e+00,        -4.825740416389e+00
 2.12800000e+02,        +7.071067811865e+00,        +3.056206261850e+00,        -4.623421876581e+00,        -9.127605517256e-03,        +3.764181410188e-04,        +7.071067811865e+00,        -9.127605517308e-03,        +3.764181412920e-04,        +3.058756386276e+00,        -4.628153213594e+00
 2.14400000e+02,        +7.071067811865e+00,        +2.735779560091e+00,        -4.413389543006e+00,        -6.484819375018e-03,        +6.777063911070e-04,        +7.071067811865e+00,        -6.484819374964e-03,        +6.777063910184e-04,        +2.738517060797e+00,        -4.418611444259e+00
 2.16000000e+02,        +7.071067811865e+00,        +2.450351061280e+00,        -4.195777667289e+00,        -4.368827137672e-03,        +7.899897637795e-04,        +7.071067811865e+00,        -4.368827137282e-03,        +7.899897637079e-04,        +2.453206132524e+00,        -4.201482478763e+00
 2.17600000e+02,        +7.071067811865e+00,        +2.196238591665e+00,        -3.973864464657e+00,        -2.675635809799e-03,        +8.091253445122e-04,        +7.071067811865e+00,        -2.675635809869e-03,        +8.091253446396e-04,        +2.199150613211e+00,        -3.980036989879e+00
 2.19200000e+02,        +7.071067811865e+00,        +1.970087249781e+00,        -3.750081079269e+00,        -1.316997106961e-03,        +7.976876137390e-04,        +7.071067811865e+00,        -1.316997106844e-03,        +7.976876136242e-04,        +1.973004102821e+00,        -3.756700991006e+00
 2.20800000e+02,        +7.071067811865e+00,        +1.768885870173e+00,        -3.526210837906e+00,        -2.195616231353e-04,        +7.955382520063e-04,        +7.071067811865e+00,        -2.195616231183e-04,        +7.955382518222e-04,        +1.771763091756e+00,        -3.533254484905e+00
 2.22400000e+02,        +7.071067811865e+00,        +1.589958713382e+00,        -3.303544170886e+00,        +6.768733360343e-04,        +8.272159332988e-04,        +7.071067811865e+00,        +6.768733359226e-04,        +8.272159332950e-04,        +1.592758610822e+00,        -3.310985911908e+00
 2.24000000e+02,        +7.071067811865e+00,        +1.430943885613e+00,        -3.082997985782e+00,        +1.421372674630e-03,        +9.070454564080e-04,        +7.071067811865e+00,        +1.421372674824e-03,        +9.070454564151e-04,        +1.433634679006e+00,        -3.090811162486e+00
 2.25600000e+02,        +7.071067811865e+00,        +1.289765605030e+00,        -2.865207113092e+00,        +2.053807045759e-03,        +1.042639682440e-03,        +7.071067811865e+00,        +2.053807045931e-03,        +1.042639682400e-03,        +1.292320632257e+00,        -2.873364751313e+00
 2.27200000e+02,        +7.071067811865e+00,        +1.164604578479e+00,        -2.650594095394e+00,        +2.606590405092e-03,        +1.237282153220e-03,        +7.071067811865e+00,        +2.606590404995e-03,        +1.237282153111e-03,        +1.167001576705e+00,        -2.659069404409e+00
 2.28800000e+02,        +7.071067811865e+00,        +1.053868933264e+00,        -2.439422323718e+00,        +3.106167266073e-03,        +1.491536504551e-03,        +7.071067811865e+00,        +3.106167266060e-03,        +1.491536504501e-03,        +1.056089399158e+00,        -2.448189046184e+00
 2.30400000e+02,        +7.071067811865e+00,        +9.561670112155e-01,        -2.231836436037e+00,        +3.574253295316e-03,        +1.804324946834e-03,        +7.071067811865e+00,        +3.574253295244e-03,        +1.804324946801e-03,        +9.581956359257e-01,        -2.240869087666e+00
 2.32000000e+02,        +7.071067811865e+00,        +8.702826366661e-01,        -2.027893002898e+00,        +4.028854215033e-03,        +2.173643950645e-03,        +7.071067811865e+00,        +4.028854215029e-03,        +2.173643950532e-03,        +8.721068090596e-01,        -2.037167030186e+00
 2.33600000e+02,        +7.071067811865e+00,        +7.951530564672e-01,        -1.827583819309e+00,        +4.485095290378e-03,        +2.597033234305e-03,        +7.071067811865e+00,        +4.485095290311e-03,        +2.597033234280e-03,        +7.967624280459e-01,        -1.837075695372e+00
 2.35200000e+02,        +7.071067811865e+00,        +7.298495143372e-01,        -1.630853572257e+00,        +4.955893962310e-03,        +3.071878077694e-03,        +7.071067811865e+00,        +4.955893962329e-03,        +3.071878077628e-03,        +7.312356208232e-01,        -1.640540844879e+00
 2.36800000e+02,        +7.071067811865e+00,        +6.735602960873e-01,        -1.437613230285e+00,        +5.452505448651e-03,        +3.595600200888e-03,        +7.071067811865e+00,        +5.452505448619e-03,        +3.595600200887e-03,        +6.747162336976e-01,        -1.447474532385e+00
 2.38400000e+02,        +7.071067811865e+00,        +6.255760234523e-01,        -1.247750178497e+00,        +5.984967409475e-03,        +4.165775594941e-03,        +7.071067811865e+00,        +5.984967409485e-03,        +4.165775594925e-03,        +6.264961818586e-01,        -1.257765209744e+00
 2.40000000e+02,        +7.071067811865e+00,        +5.852769550488e-01,        -1.061135876745e+00,        +6.562466309083e-03,        +4.780206290320e-03,        +7.071067811865e+00,        +6.562466308896e-03,        +4.780206290340e-03,        +5.859568136623e-01,        -1.071285366491e+00
