 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 8.22723894e-10  7.37002597e-01  7.36928247e-01  7.37013365e-01  7.36967141e-01  7.27683232e-01  7.29788015e-01  7.28181539e-01  7.29084527e-01 
 8.23213177e-10  7.36994821e-01  7.36930289e-01  7.37017459e-01  7.36962008e-01  7.27677842e-01  7.29794735e-01  7.28165578e-01  7.29089229e-01 
 8.23795761e-10  7.36985186e-01  7.36936632e-01  7.37015146e-01  7.36957753e-01  7.27676926e-01  7.29801009e-01  7.28144426e-01  7.29098035e-01 
 8.24454349e-10  7.36977795e-01  7.36946055e-01  7.37004709e-01  7.36956972e-01  7.27682579e-01  7.29803325e-01  7.28123507e-01  7.29110433e-01 
 8.25119153e-10  7.36976886e-01  7.36954125e-01  7.36990450e-01  7.36960646e-01  7.27692236e-01  7.29799608e-01  7.28110540e-01  7.29122870e-01 
 8.25601546e-10  7.36980694e-01  7.36957275e-01  7.36980883e-01  7.36965424e-01  7.27699471e-01  7.29793548e-01  7.28107370e-01  7.29130398e-01 
 8.26133433e-10  7.36988290e-01  7.36956884e-01  7.36974378e-01  7.36971293e-01  7.27705271e-01  7.29785055e-01  7.28109153e-01  7.29135977e-01 
 8.26636384e-10  7.36996906e-01  7.36952811e-01  7.36973884e-01  7.36975941e-01  7.27707102e-01  7.29777294e-01  7.28113628e-01  7.29138355e-01 
 8.27293578e-10  7.37006308e-01  7.36944127e-01  7.36981502e-01  7.36978641e-01  7.27703178e-01  7.29770951e-01  7.28118445e-01  7.29138236e-01 
 8.28015922e-10  7.37010220e-01  7.36934579e-01  7.36996272e-01  7.36976378e-01  7.27692823e-01  7.29770969e-01  7.28116892e-01  7.29136850e-01 
 8.28551717e-10  7.37007815e-01  7.36929986e-01  7.37007789e-01  7.36971730e-01  7.27683612e-01  7.29775321e-01  7.28109104e-01  7.29136977e-01 
 8.29021779e-10  7.37002293e-01  7.36929043e-01  7.37015468e-01  7.36966573e-01  7.27676608e-01  7.29781180e-01  7.28097250e-01  7.29139241e-01 
 8.29510996e-10  7.36994471e-01  7.36931604e-01  7.37018882e-01  7.36961497e-01  7.27672350e-01  7.29787659e-01  7.28081032e-01  7.29144334e-01 
 8.30096344e-10  7.36985191e-01  7.36938479e-01  7.37015753e-01  7.36957649e-01  7.27672778e-01  7.29793363e-01  7.28059970e-01  7.29153592e-01 
 8.30756155e-10  7.36978656e-01  7.36948128e-01  7.37004749e-01  7.36957640e-01  7.27679589e-01  7.29794693e-01  7.28039859e-01  7.29166137e-01 
 8.31422143e-10  7.36978704e-01  7.36955957e-01  7.36990545e-01  7.36962091e-01  7.27689813e-01  7.29789863e-01  7.28028080e-01  7.29178215e-01 
 8.31905880e-10  7.36983060e-01  7.36958674e-01  7.36981431e-01  7.36967263e-01  7.27697091e-01  7.29783064e-01  7.28025757e-01  7.29185173e-01 
 8.32435744e-10  7.36990866e-01  7.36957682e-01  7.36975757e-01  7.36973213e-01  7.27702638e-01  7.29774049e-01  7.28028177e-01  7.29189879e-01 
 8.32943135e-10  7.36999369e-01  7.36953022e-01  7.36976141e-01  7.36977649e-01  7.27704146e-01  7.29766011e-01  7.28032896e-01  7.29191402e-01 
 8.33599843e-10  7.37008015e-01  7.36943910e-01  7.36984670e-01  7.36979636e-01  7.27699949e-01  7.29759829e-01  7.28037415e-01  7.29190359e-01 
 8.34335775e-10  7.37010823e-01  7.36934314e-01  7.37000007e-01  7.36976376e-01  7.27689716e-01  7.29760317e-01  7.28034903e-01  7.29188546e-01 
 8.34868686e-10  7.37007659e-01  7.36930225e-01  7.37011102e-01  7.36971209e-01  7.27681320e-01  7.29764925e-01  7.28026333e-01  7.29188840e-01 
 8.35337914e-10  7.37001758e-01  7.36929870e-01  7.37018099e-01  7.36965859e-01  7.27675354e-01  7.29770812e-01  7.28013938e-01  7.29191497e-01 
 8.35826101e-10  7.36993939e-01  7.36933063e-01  7.37020622e-01  7.36960924e-01  7.27672362e-01  7.29777032e-01  7.27997498e-01  7.29197084e-01 
 8.36417313e-10  7.36985096e-01  7.36940599e-01  7.37016422e-01  7.36957630e-01  7.27674268e-01  7.29782078e-01  7.27976538e-01  7.29206902e-01 
 8.37080368e-10  7.36979598e-01  7.36950473e-01  7.37004664e-01  7.36958591e-01  7.27682252e-01  7.29782178e-01  7.27957446e-01  7.29219545e-01 
 8.37734953e-10  7.36980682e-01  7.36957819e-01  7.36990753e-01  7.36963811e-01  7.27692742e-01  7.29776183e-01  7.27947260e-01  7.29230879e-01 
 8.38218797e-10  7.36985549e-01  7.36960012e-01  7.36982137e-01  7.36969339e-01  7.27699960e-01  7.29768630e-01  7.27945850e-01  7.29237109e-01 
 8.38744712e-10  7.36993455e-01  7.36958345e-01  7.36977330e-01  7.36975265e-01  7.27705164e-01  7.29759160e-01  7.27948904e-01  7.29240800e-01 
 8.39258781e-10  7.37001765e-01  7.36953003e-01  7.36978624e-01  7.36979378e-01  7.27706307e-01  7.29750896e-01  7.27953860e-01  7.29241359e-01 
 8.39914656e-10  7.37009497e-01  7.36943449e-01  7.36988025e-01  7.36980475e-01  7.27701882e-01  7.29745042e-01  7.27957998e-01  7.29239361e-01 
 8.40672041e-10  7.37011035e-01  7.36933815e-01  7.37003944e-01  7.36975993e-01  7.27691858e-01  7.29746218e-01  7.27954306e-01  7.29237197e-01 
 8.41198687e-10  7.37007119e-01  7.36930371e-01  7.37014389e-01  7.36970324e-01  7.27684497e-01  7.29751138e-01  7.27944942e-01  7.29237789e-01 
 8.41666011e-10  7.37000909e-01  7.36930699e-01  7.37020555e-01  7.36964837e-01  7.27679727e-01  7.29757056e-01  7.27932012e-01  7.29240942e-01 
 8.42166317e-10  7.36993020e-01  7.36934739e-01  7.37022041e-01  7.36960051e-01  7.27678137e-01  7.29763125e-01  7.27914959e-01  7.29247297e-01 
 8.42757390e-10  7.36984939e-01  7.36942942e-01  7.37016628e-01  7.36957573e-01  7.27681669e-01  7.29767331e-01  7.27894530e-01  7.29257632e-01 
 8.43439453e-10  7.36980724e-01  7.36953179e-01  7.37003835e-01  7.36959815e-01  7.27691076e-01  7.29765987e-01  7.27876527e-01  7.29270555e-01 
 8.44069839e-10  7.36983003e-01  7.36959742e-01  7.36990654e-01  7.36965803e-01  7.27701472e-01  7.29758859e-01  7.27868472e-01  7.29280741e-01 
 8.44553946e-10  7.36988427e-01  7.36961288e-01  7.36982729e-01  7.36971690e-01  7.27708462e-01  7.29750533e-01  7.27868140e-01  7.29286056e-01 
 8.45072424e-10  7.36996324e-01  7.36958869e-01  7.36979012e-01  7.36977475e-01  7.27713104e-01  7.29740758e-01  7.27871852e-01  7.29288539e-01 
 8.45600399e-10  7.37004382e-01  7.36952701e-01  7.36981450e-01  7.36981152e-01  7.27713685e-01  7.29732341e-01  7.27877035e-01  7.29287956e-01 
 8.46255549e-10  7.37010920e-01  7.36942770e-01  7.36991821e-01  7.36981136e-01  7.27708845e-01  7.29727134e-01  7.27880554e-01  7.29284932e-01 
 8.46934499e-10  7.37011318e-01  7.36934101e-01  7.37006368e-01  7.36976132e-01  7.27700260e-01  7.29728708e-01  7.27876714e-01  7.29282483e-01 
 8.47446103e-10  7.37007217e-01  7.36930831e-01  7.37016405e-01  7.36970170e-01  7.27693856e-01  7.29733649e-01  7.27867572e-01  7.29282986e-01 
 8.47910063e-10  7.37001006e-01  7.36931341e-01  7.37022325e-01  7.36964495e-01  7.27689978e-01  7.29739591e-01  7.27854820e-01  7.29286238e-01 
 8.48398409e-10  7.36993474e-01  7.36935537e-01  7.37023592e-01  7.36959784e-01  7.27689333e-01  7.29745502e-01  7.27838383e-01  7.29292652e-01 
 8.48990037e-10  7.36985806e-01  7.36944078e-01  7.37018048e-01  7.36957541e-01  7.27693797e-01  7.29749578e-01  7.27818318e-01  7.29303230e-01 
 8.49652548e-10  7.36982187e-01  7.36954429e-01  7.37005590e-01  7.36960221e-01  7.27703663e-01  7.29748043e-01  7.27801217e-01  7.29315895e-01 
 8.50316518e-10  7.36985027e-01  7.36961537e-01  7.36991901e-01  7.36967129e-01  7.27714970e-01  7.29740098e-01  7.27793277e-01  7.29326315e-01 
 8.50802180e-10  7.36990710e-01  7.36963032e-01  7.36984248e-01  7.36973425e-01  7.27722036e-01  7.29731314e-01  7.27793436e-01  7.29331122e-01 
 8.51329516e-10  7.36998732e-01  7.36960388e-01  7.36980910e-01  7.36979485e-01  7.27726694e-01  7.29720956e-01  7.27797605e-01  7.29332861e-01 
 8.51844900e-10  7.37006345e-01  7.36954142e-01  7.36983680e-01  7.36982987e-01  7.27727261e-01  7.29712384e-01  7.27802896e-01  7.29331452e-01 
 8.52501884e-10  7.37012383e-01  7.36943921e-01  7.36994357e-01  7.36982572e-01  7.27722711e-01  7.29706811e-01  7.27806548e-01  7.29327512e-01 
 8.53265858e-10  7.37011798e-01  7.36934404e-01  7.37010448e-01  7.36976158e-01  7.27713961e-01  7.29708643e-01  7.27801542e-01  7.29324456e-01 
 8.53789915e-10  7.37006868e-01  7.36931638e-01  7.37019974e-01  7.36969599e-01  7.27708525e-01  7.29713800e-01  7.27791352e-01  7.29325291e-01 
 8.54257996e-10  7.37000328e-01  7.36932764e-01  7.37024929e-01  7.36963812e-01  7.27705908e-01  7.29719633e-01  7.27777991e-01  7.29329060e-01 
 8.54761346e-10  7.36992795e-01  7.36937693e-01  7.37024946e-01  7.36959348e-01  7.27706758e-01  7.29725193e-01  7.27761066e-01  7.29336197e-01 
 8.55353634e-10  7.36985998e-01  7.36946593e-01  7.37018111e-01  7.36958006e-01  7.27712746e-01  7.29728217e-01  7.27741900e-01  7.29347049e-01 
 8.56041630e-10  7.36983727e-01  7.36956918e-01  7.37004625e-01  7.36961992e-01  7.27723925e-01  7.29725034e-01  7.27726260e-01  7.29359656e-01 
 8.56666646e-10  7.36987456e-01  7.36962707e-01  7.36992159e-01  7.36969218e-01  7.27734580e-01  7.29716284e-01  7.27720686e-01  7.29368350e-01 
 8.57151168e-10  7.36993417e-01  7.36963365e-01  7.36985317e-01  7.36975599e-01  7.27741200e-01  7.29706898e-01  7.27721829e-01  7.29372031e-01 
 8.57667409e-10  7.37001055e-01  7.36959922e-01  7.36983042e-01  7.36981213e-01  7.27745109e-01  7.29696488e-01  7.27726395e-01  7.29372477e-01 
 8.58200180e-10  7.37008115e-01  7.36952815e-01  7.36986842e-01  7.36984064e-01  7.27745015e-01  7.29687871e-01  7.27731700e-01  7.29369854e-01 
 8.58855657e-10  7.37012630e-01  7.36942403e-01  7.36998065e-01  7.36982393e-01  7.27740074e-01  7.29683093e-01  7.27734416e-01  7.29364977e-01 
 8.59632964e-10  7.37010288e-01  7.36933458e-01  7.37013782e-01  7.36974643e-01  7.27731956e-01  7.29685846e-01  7.27727813e-01  7.29361786e-01 
 8.60142819e-10  7.37004764e-01  7.36931626e-01  7.37021986e-01  7.36967865e-01  7.27727895e-01  7.29691119e-01  7.27717107e-01  7.29363023e-01 
 8.60627941e-10  7.36997852e-01  7.36933718e-01  7.37025768e-01  7.36961973e-01  7.27726762e-01  7.29696981e-01  7.27702961e-01  7.29367533e-01 
 8.61140681e-10  7.36990709e-01  7.36939624e-01  7.37024249e-01  7.36958082e-01  7.27729466e-01  7.29701934e-01  7.27686094e-01  7.29375398e-01 
 8.61749687e-10  7.36985175e-01  7.36949250e-01  7.37015881e-01  7.36957996e-01  7.27737434e-01  7.29703579e-01  7.27667987e-01  7.29386763e-01 
 8.62460436e-10  7.36985066e-01  7.36959333e-01  7.37001786e-01  7.36963700e-01  7.27749938e-01  7.29698202e-01  7.27654872e-01  7.29398992e-01 
 8.63041226e-10  7.36989972e-01  7.36963691e-01  7.36991160e-01  7.36971231e-01  7.27759691e-01  7.29688756e-01  7.27652000e-01  7.29405811e-01 
 8.63520464e-10  7.36996419e-01  7.36963431e-01  7.36985680e-01  7.36977681e-01  7.27765665e-01  7.29678923e-01  7.27654371e-01  7.29408187e-01 
 8.64023578e-10  7.37003806e-01  7.36959250e-01  7.36984937e-01  7.36982825e-01  7.27768687e-01  7.29668736e-01  7.27659439e-01  7.29407288e-01 
 8.64581855e-10  7.37010368e-01  7.36951284e-01  7.36990378e-01  7.36984924e-01  7.27767734e-01  7.29660352e-01  7.27664793e-01  7.29403314e-01 
 8.65237563e-10  7.37013260e-01  7.36941064e-01  7.37002483e-01  7.36981921e-01  7.27762393e-01  7.29656816e-01  7.27666330e-01  7.29397707e-01 
 8.65998611e-10  7.37009306e-01  7.36933476e-01  7.37017315e-01  7.36973296e-01  7.27755359e-01  7.29660541e-01  7.27658251e-01  7.29394793e-01 
 8.66496622e-10  7.37003340e-01  7.36932715e-01  7.37024256e-01  7.36966515e-01  7.27752674e-01  7.29665877e-01  7.27647089e-01  7.29396547e-01 
 8.67040016e-10  7.36995696e-01  7.36936350e-01  7.37026663e-01  7.36960470e-01  7.27753396e-01  7.29671970e-01  7.27631052e-01  7.29402437e-01 
 8.67545014e-10  7.36989493e-01  7.36943158e-01  7.37023338e-01  7.36957754e-01  7.27758021e-01  7.29675776e-01  7.27615112e-01  7.29410809e-01 
 8.68206756e-10  7.36985587e-01  7.36953835e-01  7.37012726e-01  7.36959613e-01  7.27768490e-01  7.29675311e-01  7.27598037e-01  7.29423017e-01 
 8.68945822e-10  7.36988265e-01  7.36962880e-01  7.36998445e-01  7.36967437e-01  7.27781882e-01  7.29666954e-01  7.27588720e-01  7.29434067e-01 
 8.69470110e-10  7.36994041e-01  7.36965271e-01  7.36990331e-01  7.36974810e-01  7.27790028e-01  7.29657140e-01  7.27588751e-01  7.29438474e-01 
 8.69936770e-10  7.37000697e-01  7.36963724e-01  7.36986763e-01  7.36980910e-01  7.27794899e-01  7.29647160e-01  7.27592434e-01  7.29439148e-01 
 8.70433485e-10  7.37007607e-01  7.36958495e-01  7.36987996e-01  7.36985204e-01  7.27796745e-01  7.29637403e-01  7.27597932e-01  7.29436664e-01 
 8.71024099e-10  7.37013117e-01  7.36949469e-01  7.36995688e-01  7.36985883e-01  7.27794611e-01  7.29629844e-01  7.27602934e-01  7.29431175e-01 
 8.71697259e-10  7.37013747e-01  7.36939612e-01  7.37008928e-01  7.36980931e-01  7.27788904e-01  7.29628253e-01  7.27602539e-01  7.29425213e-01 
 8.72349579e-10  7.37008734e-01  7.36934320e-01  7.37021049e-01  7.36972519e-01  7.27783842e-01  7.29632617e-01  7.27593988e-01  7.29423229e-01 
 8.72836254e-10  7.37002463e-01  7.36934470e-01  7.37026853e-01  7.36965803e-01  7.27782420e-01  7.29637979e-01  7.27582558e-01  7.29425472e-01 
 8.73359443e-10  7.36995202e-01  7.36938814e-01  7.37027972e-01  7.36960339e-01  7.27784572e-01  7.29643516e-01  7.27567159e-01  7.29431660e-01 
 8.73885444e-10  7.36989443e-01  7.36946438e-01  7.37023402e-01  7.36958301e-01  7.27790766e-01  7.29646635e-01  7.27551378e-01  7.29440620e-01 
 8.74541685e-10  7.36986949e-01  7.36957040e-01  7.37012112e-01  7.36961384e-01  7.27802300e-01  7.29644761e-01  7.27536350e-01  7.29452446e-01 
 8.75296906e-10  7.36991186e-01  7.36965335e-01  7.36998007e-01  7.36970419e-01  7.27816111e-01  7.29634672e-01  7.27529460e-01  7.29462448e-01 
 8.75805088e-10  7.36997379e-01  7.36966692e-01  7.36991140e-01  7.36977809e-01  7.27823493e-01  7.29624441e-01  7.27530995e-01  7.29465432e-01 
 8.76277583e-10  7.37004149e-01  7.36964226e-01  7.36988747e-01  7.36983754e-01  7.27827683e-01  7.29614084e-01  7.27535590e-01  7.29464790e-01 
 8.76783763e-10  7.37010629e-01  7.36958089e-01  7.36991387e-01  7.36987387e-01  7.27828676e-01  7.29604377e-01  7.27541470e-01  7.29460900e-01 
 8.77382096e-10  7.37014916e-01  7.36948521e-01  7.37000373e-01  7.36986800e-01  7.27825771e-01  7.29597521e-01  7.27546020e-01  7.29454217e-01 
 8.78074350e-10  7.37013753e-01  7.36938841e-01  7.37014155e-01  7.36980286e-01  7.27820024e-01  7.29596975e-01  7.27544190e-01  7.29447830e-01 
 8.78691334e-10  7.37007814e-01  7.36934718e-01  7.37024741e-01  7.36971608e-01  7.27816223e-01  7.29601565e-01  7.27534852e-01  7.29446370e-01 
 8.79176556e-10  7.37001178e-01  7.36935605e-01  7.37029370e-01  7.36964875e-01  7.27815960e-01  7.29606784e-01  7.27522939e-01  7.29449093e-01 
 8.79690932e-10  7.36994164e-01  7.36940517e-01  7.37029109e-01  7.36959910e-01  7.27819371e-01  7.29611696e-01  7.27507875e-01  7.29455581e-01 
 8.80231277e-10  7.36988922e-01  7.36948657e-01  7.37023161e-01  7.36958632e-01  7.27826883e-01  7.29613930e-01  7.27492594e-01  7.29464846e-01 
 8.80887383e-10  7.36987612e-01  7.36958944e-01  7.37011078e-01  7.36962817e-01  7.27839132e-01  7.29610572e-01  7.27479580e-01  7.29476049e-01 
 8.81636194e-10  7.36992848e-01  7.36966047e-01  7.36997437e-01  7.36972475e-01  7.27852622e-01  7.29599133e-01  7.27475193e-01  7.29484429e-01 
 8.82134222e-10  7.36999147e-01  7.36966426e-01  7.36991492e-01  7.36979687e-01  7.27859292e-01  7.29588548e-01  7.27477968e-01  7.29486049e-01 
 8.82614496e-10  7.37005784e-01  7.36963022e-01  7.36990051e-01  7.36985260e-01  7.27862832e-01  7.29577901e-01  7.27483349e-01  7.29484082e-01 
 8.83124059e-10  7.37011562e-01  7.36956106e-01  7.36993739e-01  7.36988016e-01  7.27863088e-01  7.29568478e-01  7.27489419e-01  7.29478922e-01 
 8.83731421e-10  7.37014584e-01  7.36946095e-01  7.37003575e-01  7.36986098e-01  7.27859678e-01  7.29562385e-01  7.27493482e-01  7.29471219e-01 
 8.84434830e-10  7.37011817e-01  7.36936820e-01  7.37017277e-01  7.36978190e-01  7.27854275e-01  7.29562877e-01  7.27490403e-01  7.29464653e-01 
 8.85025012e-10  7.37005297e-01  7.36933753e-01  7.37026372e-01  7.36969377e-01  7.27851706e-01  7.29567696e-01  7.27480650e-01  7.29463695e-01 
 8.85506428e-10  7.36998556e-01  7.36935367e-01  7.37029841e-01  7.36962763e-01  7.27852560e-01  7.29572790e-01  7.27468631e-01  7.29466833e-01 
 8.86013701e-10  7.36991951e-01  7.36940840e-01  7.37028395e-01  7.36958334e-01  7.27857089e-01  7.29577166e-01  7.27454128e-01  7.29473557e-01 
 8.86563919e-10  7.36987412e-01  7.36949450e-01  7.37021333e-01  7.36957869e-01  7.27865715e-01  7.29578539e-01  7.27439655e-01  7.29482950e-01 
 8.87219845e-10  7.36987291e-01  7.36959485e-01  7.37008800e-01  7.36963095e-01  7.27878454e-01  7.29573861e-01  7.27428584e-01  7.29493438e-01 
 8.87968849e-10  7.36993505e-01  7.36965626e-01  7.36995761e-01  7.36973393e-01  7.27891599e-01  7.29561190e-01  7.27426385e-01  7.29500249e-01 
 8.88459836e-10  7.36999910e-01  7.36965195e-01  7.36990759e-01  7.36980462e-01  7.27897581e-01  7.29550323e-01  7.27430173e-01  7.29500563e-01 
 8.88947550e-10  7.37006390e-01  7.36960994e-01  7.36990308e-01  7.36985664e-01  7.27900470e-01  7.29539507e-01  7.27436194e-01  7.29497280e-01 
 8.89460198e-10  7.37011482e-01  7.36953502e-01  7.36994978e-01  7.36987594e-01  7.27900069e-01  7.29530478e-01  7.27442327e-01  7.29490943e-01 
 8.90075770e-10  7.37013324e-01  7.36943313e-01  7.37005518e-01  7.36984472e-01  7.27896313e-01  7.29525224e-01  7.27445821e-01  7.29482365e-01 
 8.90790168e-10  7.37009194e-01  7.36934715e-01  7.37018969e-01  7.36975424e-01  7.27891470e-01  7.29526714e-01  7.27441548e-01  7.29475781e-01 
 8.91355800e-10  7.37002405e-01  7.36932739e-01  7.37026678e-01  7.36966723e-01  7.27890108e-01  7.29531688e-01  7.27431593e-01  7.29475337e-01 
 8.91832887e-10  7.36995767e-01  7.36935113e-01  7.37029086e-01  7.36960397e-01  7.27892040e-01  7.29536620e-01  7.27419654e-01  7.29478857e-01 
 8.92333296e-10  7.36989729e-01  7.36941143e-01  7.37026648e-01  7.36956620e-01  7.27897561e-01  7.29540450e-01  7.27405837e-01  7.29485726e-01 
 8.92893800e-10  7.36986041e-01  7.36950223e-01  7.37018678e-01  7.36957085e-01  7.27907182e-01  7.29540928e-01  7.27392306e-01  7.29495135e-01 
 8.93549507e-10  7.36987149e-01  7.36959989e-01  7.37006011e-01  7.36963376e-01  7.27920199e-01  7.29534947e-01  7.27383191e-01  7.29504795e-01 
 8.94304320e-10  7.36994335e-01  7.36965217e-01  7.36993799e-01  7.36974347e-01  7.27932904e-01  7.29521052e-01  7.27383074e-01  7.29509993e-01 
 8.94797037e-10  7.37000878e-01  7.36963979e-01  7.36989843e-01  7.36981320e-01  7.27938196e-01  7.29509836e-01  7.27387809e-01  7.29508959e-01 
 8.95340735e-10  7.37007550e-01  7.36958377e-01  7.36990895e-01  7.36986277e-01  7.27940373e-01  7.29498141e-01  7.27394876e-01  7.29503731e-01 
 8.95842312e-10  7.37011484e-01  7.36950519e-01  7.36996771e-01  7.36986945e-01  7.27939154e-01  7.29490232e-01  7.27400553e-01  7.29496395e-01 
 8.96505040e-10  7.37011638e-01  7.36939937e-01  7.37008756e-01  7.36981911e-01  7.27934924e-01  7.29486304e-01  7.27402930e-01  7.29486820e-01 
 8.97235936e-10  7.37005684e-01  7.36932927e-01  7.37021421e-01  7.36971583e-01  7.27931277e-01  7.29489419e-01  7.27396452e-01  7.29481181e-01 
 8.97746593e-10  7.36999089e-01  7.36932592e-01  7.37026928e-01  7.36963763e-01  7.27931530e-01  7.29494277e-01  7.27386546e-01  7.29481799e-01 
 8.98211367e-10  7.36992858e-01  7.36935968e-01  7.37027900e-01  7.36958172e-01  7.27934764e-01  7.29498844e-01  7.27374873e-01  7.29485926e-01 
 8.98695091e-10  7.36987756e-01  7.36942545e-01  7.37024337e-01  7.36955463e-01  7.27941288e-01  7.29501868e-01  7.27362210e-01  7.29492908e-01 
 8.99285375e-10  7.36985282e-01  7.36952320e-01  7.37015075e-01  7.36957377e-01  7.27952303e-01  7.29500965e-01  7.27349821e-01  7.29502491e-01 
 8.99942453e-10  7.36988059e-01  7.36961362e-01  7.37002551e-01  7.36965048e-01  7.27965405e-01  7.29493251e-01  7.27343453e-01  7.29510874e-01 
 9.00617353e-10  7.36995417e-01  7.36964995e-01  7.36992609e-01  7.36975469e-01  7.27976174e-01  7.29479748e-01  7.27345445e-01  7.29513851e-01 
 9.01103210e-10  7.37001929e-01  7.36963144e-01  7.36989577e-01  7.36982276e-01  7.27980827e-01  7.29468456e-01  7.27350915e-01  7.29511674e-01 
 9.01632637e-10  7.37008072e-01  7.36957160e-01  7.36991492e-01  7.36986696e-01  7.27982322e-01  7.29457227e-01  7.27358197e-01  7.29505442e-01 
 9.02145795e-10  7.37011405e-01  7.36948903e-01  7.36998121e-01  7.36986740e-01  7.27980655e-01  7.29449663e-01  7.27363959e-01  7.29497117e-01 
 9.02802433e-10  7.37010512e-01  7.36938636e-01  7.37010201e-01  7.36980887e-01  7.27976487e-01  7.29446608e-01  7.27365896e-01  7.29487129e-01 
 9.03543314e-10  7.37003655e-01  7.36932356e-01  7.37022366e-01  7.36969888e-01  7.27973722e-01  7.29450388e-01  7.27358836e-01  7.29481597e-01 
 9.04044951e-10  7.36997028e-01  7.36932738e-01  7.37026961e-01  7.36962229e-01  7.27974979e-01  7.29455257e-01  7.27349026e-01  7.29482581e-01 
 9.04508588e-10  7.36991053e-01  7.36936686e-01  7.37027127e-01  7.36956979e-01  7.27979190e-01  7.29459639e-01  7.27337705e-01  7.29487025e-01 
 9.04996201e-10  7.36986523e-01  7.36943750e-01  7.37022805e-01  7.36954875e-01  7.27986668e-01  7.29462261e-01  7.27325749e-01  7.29494222e-01 
 9.05586995e-10  7.36985068e-01  7.36953692e-01  7.37013093e-01  7.36957714e-01  7.27998368e-01  7.29460673e-01  7.27314869e-01  7.29503588e-01 
 9.06250737e-10  7.36988980e-01  7.36962502e-01  7.37000737e-01  7.36966331e-01  7.28011674e-01  7.29452078e-01  7.27310442e-01  7.29511183e-01 
 9.06913564e-10  7.36996864e-01  7.36965494e-01  7.36991920e-01  7.36976961e-01  7.28021801e-01  7.29438382e-01  7.27314119e-01  7.29512886e-01 
 9.07398986e-10  7.37003447e-01  7.36963241e-01  7.36989803e-01  7.36983686e-01  7.28025961e-01  7.29427110e-01  7.27320406e-01  7.29509735e-01 
 9.07926735e-10  7.37009290e-01  7.36956982e-01  7.36992673e-01  7.36987713e-01  7.28026960e-01  7.29416223e-01  7.27328098e-01  7.29502550e-01 
 9.08441963e-10  7.37012108e-01  7.36948667e-01  7.37000014e-01  7.36987214e-01  7.28025025e-01  7.29409151e-01  7.27333896e-01  7.29493502e-01 
 9.09098865e-10  7.37010490e-01  7.36938789e-01  7.37012377e-01  7.36980730e-01  7.28021050e-01  7.29406811e-01  7.27335522e-01  7.29483163e-01 
 9.09842759e-10  7.37003159e-01  7.36933353e-01  7.37024109e-01  7.36969444e-01  7.28019183e-01  7.29411102e-01  7.27328124e-01  7.29477812e-01 
 9.10335501e-10  7.36996701e-01  7.36934367e-01  7.37028026e-01  7.36962103e-01  7.28021239e-01  7.29415932e-01  7.27318557e-01  7.29479043e-01 
 9.10797815e-10  7.36991073e-01  7.36938808e-01  7.37027617e-01  7.36957277e-01  7.28026183e-01  7.29420131e-01  7.27307669e-01  7.29483632e-01 
 9.11282326e-10  7.36987139e-01  7.36946177e-01  7.37022861e-01  7.36955783e-01  7.28034225e-01  7.29422379e-01  7.27296569e-01  7.29490757e-01 
 9.11873414e-10  7.36986495e-01  7.36956221e-01  7.37012964e-01  7.36959399e-01  7.28046311e-01  7.29420211e-01  7.27287004e-01  7.29499748e-01 
 9.12535294e-10  7.36991161e-01  7.36964725e-01  7.37001003e-01  7.36968651e-01  7.28059530e-01  7.29411021e-01  7.27284177e-01  7.29506475e-01 
 9.13197667e-10  7.36999394e-01  7.36967193e-01  7.36993008e-01  7.36979508e-01  7.28069232e-01  7.29396983e-01  7.27289149e-01  7.29507041e-01 
 9.13682049e-10  7.37005901e-01  7.36964539e-01  7.36991625e-01  7.36986089e-01  7.28072970e-01  7.29385731e-01  7.27296054e-01  7.29503009e-01 
 9.14210587e-10  7.37011397e-01  7.36957952e-01  7.36995223e-01  7.36989733e-01  7.28073578e-01  7.29375089e-01  7.27304102e-01  7.29494949e-01 
 9.14721782e-10  7.37013680e-01  7.36949607e-01  7.37002959e-01  7.36988747e-01  7.28071494e-01  7.29368497e-01  7.27309927e-01  7.29485372e-01 
 9.15378771e-10  7.37011422e-01  7.36939957e-01  7.37015411e-01  7.36981710e-01  7.28067743e-01  7.29366729e-01  7.27311457e-01  7.29474691e-01 
 9.16126356e-10  7.37003667e-01  7.36935113e-01  7.37026698e-01  7.36970124e-01  7.28066646e-01  7.29371438e-01  7.27303985e-01  7.29469399e-01 
 9.16614784e-10  7.36997302e-01  7.36936589e-01  7.37030049e-01  7.36962968e-01  7.28069356e-01  7.29376251e-01  7.27294702e-01  7.29470783e-01 
 9.17076720e-10  7.36991945e-01  7.36941401e-01  7.37029141e-01  7.36958461e-01  7.28074896e-01  7.29380287e-01  7.27284282e-01  7.29475456e-01 
 9.17558110e-10  7.36988485e-01  7.36948956e-01  7.37024030e-01  7.36957443e-01  7.28083354e-01  7.29382203e-01  7.27274011e-01  7.29482460e-01 
 9.18146284e-10  7.36988454e-01  7.36958962e-01  7.37014041e-01  7.36961627e-01  7.28095626e-01  7.29379557e-01  7.27265666e-01  7.29491019e-01 
 9.18803643e-10  7.36993603e-01  7.36967120e-01  7.37002431e-01  7.36971281e-01  7.28108644e-01  7.29369934e-01  7.27264174e-01  7.29496928e-01 
